,operator,binding_energy,repressor,inducer_uM,lambda_m1p0,lambda_m2p0,lambda_m3p0,lambda_m0p1,lambda_m0p2,lambda_m0p3,lambda_m1p1,lambda_m2p1,lambda_m1p2
2414,Oid,-17.0,5.0,25.0,-0.5222016633826331,0.014810155249909395,-0.00016355490295809057,0.00048451797558456296,-3.544801768687459e-08,2.197908026104388e-13,2.9225695487328195e-05,-4.81768337025346e-07,-1.2339691942073383e-10
2415,Oid,-17.0,5.0,50.0,-0.372900822512198,0.005862063272053518,-1.9664615982727336e-05,0.0002644592130644004,1.1635260662834635e-09,-7.76725872991141e-13,2.513095786318137e-05,-4.714477817347368e-07,9.374077147221347e-11
2416,Oid,-17.0,5.0,75.0,-0.30313789468123215,0.00159422037287128,4.351495510726912e-05,0.0001269992937951652,1.8113899430927737e-08,-1.205259810692924e-12,2.4665670033678617e-05,-4.7316773942152774e-07,1.496525729236894e-10
2417,Oid,-17.0,5.0,100.0,-0.25999665269995137,-0.0009455134510940272,7.740148123964694e-05,5.510989214036869e-05,2.7143384545760246e-08,-1.432301542986762e-12,2.455822216258985e-05,-4.6530739353923107e-07,1.6527842155046503e-10
2418,Oid,-17.0,5.0,250.0,-0.15968903713370425,-0.006387593292716969,0.00013716754913931537,2.8186304157545915e-05,3.816266123712393e-08,-1.7395533501027515e-12,2.4376763407714477e-05,-4.0930860396141e-07,1.4377669641447397e-10
2419,Oid,-17.0,5.0,500.0,-0.11905538877684486,-0.008412967385422626,0.00015478672256653427,0.0001569691821312217,3.418474499670373e-08,-1.6983134883810126e-12,2.4251386096456153e-05,-3.735252870990034e-07,1.17001283384471e-10
2420,Oid,-17.0,5.0,1000.0,-0.09835641424871823,-0.009430385487439158,0.00016279637300613712,0.0003106001086847366,2.7231862278956442e-08,-1.5871459868671877e-12,2.4214109435789843e-05,-3.527861678912221e-07,9.9051079932305e-11
2421,Oid,-17.0,5.0,5000.0,-0.08219571947838444,-0.010232464815072043,0.00016873494887766112,0.0005120189821524158,1.736770516302133e-08,-1.4212648314238916e-12,2.422663612078837e-05,-3.3519337551994147e-07,8.208372610601964e-11
2422,Oid,-17.0,6.0,0.0,-1.8141256385515483,0.1086409335576713,-0.001998502507352539,-0.0010290035861580842,-8.404257754541219e-08,3.5447331031408243e-12,0.0003970947323342262,-1.2326146558842558e-05,-2.4414248395977837e-08
2423,Oid,-17.0,6.0,0.1,-1.8104047710535418,0.1082977540370934,-0.001990130623972881,-0.0010197542324701363,-8.524451108842612e-08,3.575264610901164e-12,0.00039484070002333415,-1.2248764258391788e-05,-2.4147433672240188e-08
2424,Oid,-17.0,6.0,1.0,-1.7512864568083832,0.10293003033758752,-0.001861190128136944,-0.0008776550718601787,-1.0264185522004307e-07,4.018268518925139e-12,0.0003602348686118532,-1.1063887876753834e-05,-2.0225621317945586e-08
2425,Oid,-17.0,6.0,5.0,-1.279824368981188,0.06343530306022822,-0.0009917823666736843,1.1033011916562349e-05,-1.489250120911702e-07,4.634412419878842e-12,0.00015615671550934108,-4.21830697072213e-06,-3.7690009725711e-09
2426,Oid,-17.0,6.0,7.5,-1.049524686531082,0.04665874541220423,-0.0006765347452745166,0.000282237403882599,-1.2643962218457223e-07,3.5499361171752825e-12,9.618966454135335e-05,-2.2568818435389745e-06,-1.6280955865584944e-09
2427,Oid,-17.0,6.0,10.0,-0.8941891380769454,0.03648191180814832,-0.0005042985905753103,0.0004177872853497821,-1.0491079303117158e-07,2.69227792539192e-12,6.71007400178725e-05,-1.3693515428844427e-06,-9.663478371228334e-10
2428,Oid,-17.0,6.0,25.0,-0.552359297646642,0.016531397765671266,-0.00019132415023113747,0.0005075929286096854,-4.240292722780866e-08,4.307660649260287e-13,3.077786907161918e-05,-4.978470724183302e-07,-1.7973730406531667e-10
2429,Oid,-17.0,6.0,50.0,-0.3969540935315489,0.007343607155582537,-4.285772237226384e-05,0.00031052161978349684,-4.917666579614914e-09,-6.200880824310923e-13,2.5448569937780002e-05,-4.692554909009543e-07,6.67878277689806e-11
2430,Oid,-17.0,6.0,75.0,-0.32604592693568835,0.00298143422668662,2.3720375952705677e-05,0.00017116480408400903,1.2755459882226756e-08,-1.0706619039106105e-12,2.4762011372199526e-05,-4.7409212310414493e-07,1.353171425126494e-10
2431,Oid,-17.0,6.0,100.0,-0.28252704874788254,0.0003678330608542195,6.0300438603952394e-05,9.028686945233434e-05,2.2632146234923027e-08,-1.3187031330988238e-12,2.4604624846817256e-05,-4.705609581628695e-07,1.591090333048679e-10
2432,Oid,-17.0,6.0,250.0,-0.180247254458945,-0.005326226525279761,0.00012696884494648296,7.273373009818825e-06,3.759655871854445e-08,-1.7114540024924366e-12,2.442525121145877e-05,-4.249015009637728e-07,1.5396219119206793e-10
2433,Oid,-17.0,6.0,500.0,-0.13732681868733337,-0.0075113886220788875,0.00014723153748149375,7.97453498798169e-05,3.7076638992379234e-08,-1.7374273278798968e-12,2.4307971865830457e-05,-3.903992262097868e-07,1.3020039550471767e-10
2434,Oid,-17.0,6.0,1000.0,-0.1146934023696695,-0.008630609777111243,0.00015653931990423952,0.00018271459126582363,3.308430308684641e-08,-1.6814017726144682e-12,2.4248034610716103e-05,-3.692117350652802e-07,1.1319899652001218e-10
2435,Oid,-17.0,6.0,5000.0,-0.09650668441309797,-0.009521079492713677,0.00016348769622805592,0.00032927736998951136,2.633956610565991e-08,-1.5723662138792923e-12,2.4212060132608495e-05,-3.508669374044147e-07,9.731880342346371e-11
2436,Oid,-17.0,8.0,0.0,-2.063270537441271,0.13248944382953837,-0.0025975414662846898,-0.0017622782687558842,6.669558142396608e-08,-6.6207777564221175e-12,0.0005656690354448505,-1.8348964988892323e-05,-4.6900237726650966e-08
2437,Oid,-17.0,8.0,0.1,-2.0593780653757547,0.13208281318442675,-0.0025868710474499226,-0.001746425807967689,6.137480871733638e-08,-6.0183806794156505e-12,0.0005629138092604056,-1.8241068737002656e-05,-4.650358403752933e-08
2438,Oid,-17.0,8.0,1.0,-1.9974311517846837,0.1257460898891676,-0.002422594823402352,-0.0015112368863940404,-1.033691647959658e-08,1.4400966677703126e-12,0.0005196832973385086,-1.658318980493552e-05,-4.041328266553077e-08
2439,Oid,-17.0,8.0,5.0,-1.4649488510847786,0.0781924886216554,-0.0012982775382146205,-0.0002845621069905983,-1.4874223867133387e-07,4.963128162387889e-12,0.00022194494404680624,-6.406823619163765e-06,-7.629575346073316e-09
2440,Oid,-17.0,8.0,7.5,-1.1941659725023188,0.05696274611256919,-0.0008656732295369663,0.00012343078985448127,-1.4267764725337322e-07,4.284885875408703e-12,0.0001313235896271065,-3.3933225193642392e-06,-2.7397958831248967e-09
2441,Oid,-17.0,8.0,10.0,-1.0084500085718011,0.043881681125317554,-0.0006280986847991938,0.0003211912733716462,-1.2100837029960425e-07,3.325782483238359e-12,8.765170654273634e-05,-1.9901431795541135e-06,-1.4114460554838062e-09
2442,Oid,-17.0,8.0,25.0,-0.6042366939543404,0.01944908562629231,-0.00023780814644553435,0.0005321419319318545,-5.4048609019804247e-08,8.067195296614644e-13,3.409193954457608e-05,-5.433967215004161e-07,-2.850445191387378e-10
2443,Oid,-17.0,8.0,50.0,-0.4361882388415309,0.009737694682269742,-8.117459799980577e-05,0.00037838208358775203,-1.4763504562677659e-08,-3.60842199182785e-13,2.6213233423098824e-05,-4.669025580219858e-07,1.552506245511547e-11
2444,Oid,-17.0,8.0,75.0,-0.3628106346207662,0.005239214736457387,-1.0061796957619136e-05,0.00024453732984125426,3.7029951430039883e-09,-8.415950880238711e-13,2.502676226358908e-05,-4.723546671348647e-07,1.0403426525559355e-10
2445,Oid,-17.0,8.0,100.0,-0.3184637574516658,0.002520618525101462,3.039102896840933e-05,0.00015636516860712303,1.4555060163203262e-08,-1.1159559370382243e-12,2.472431119249143e-05,-4.74023129256568e-07,1.4058802334084676e-10
2446,Oid,-17.0,8.0,250.0,-0.21404493155790028,-0.0035211886104351583,0.00010800392363631537,8.476266692586402e-06,3.445303631847893e-08,-1.62072297257896e-12,2.448515203953235e-05,-4.461667277050487e-07,1.6476296762249782e-10
2447,Oid,-17.0,8.0,500.0,-0.1685154749483409,-0.005932888093754999,0.00013288630349703794,1.6563087095977922e-05,3.8079518531187007e-08,-1.7306761979257532e-12,2.4393380076717114e-05,-4.162827775370788e-07,1.486715251504633e-10
2448,Oid,-17.0,8.0,1000.0,-0.14352198428090404,-0.0072035753998793625,0.00014454674032342527,6.170065521184434e-05,3.759522506423427e-08,-1.7421105763544172e-12,2.4329846565803926e-05,-3.95811947493243e-07,1.341523715186337e-10
2449,Oid,-17.0,8.0,5000.0,-0.12263040519059046,-0.008236783849342054,0.00015334602602306722,0.00013845985745829147,3.494178888024989e-08,-1.7094899919850488e-12,2.4260479286165357e-05,-3.769411939349537e-07,1.1979845108808407e-10
2450,Oid,-17.0,9.0,0.0,-2.1661192798999824,0.14342289517154727,-0.0028887190195205194,-0.002213471333570075,2.3533987514911204e-07,-2.752255269157396e-11,0.0006411296667455033,-2.1351057716181965e-05,-5.82755837618785e-08
2451,Oid,-17.0,9.0,0.1,-2.1621420435124814,0.1429939330419034,-0.002877150907326474,-0.002194869031322405,2.2775114603975593e-07,-2.6515153831890307e-11,0.0006381057859813255,-2.1229277555597147e-05,-5.780072887520008e-08
2452,Oid,-17.0,9.0,1.0,-2.0991796777938583,0.13626453640446828,-0.0026971638478723876,-0.0019130344108234454,1.1940343928923346e-07,-1.2794073300074904e-11,0.0005914358000274158,-1.9363951478099323e-05,-5.067608096794015e-08
2453,Oid,-17.0,9.0,5.0,-1.5488286204723438,0.08520122370873463,-0.0014520305009418193,-0.0004417349366494034,-1.414012805135239e-07,4.879028608879537e-12,0.00025767783483204534,-7.597951542667552e-06,-1.0359605893390064e-08
2454,Oid,-17.0,9.0,7.5,-1.2606871967857445,0.06196752641198107,-0.0009627104698714702,3.744270281695694e-05,-1.4781849012271976e-07,4.564705672607966e-12,0.00015032559549060115,-4.023986462378957e-06,-3.5070047760571545e-09
2455,Oid,-17.0,9.0,10.0,-1.0616328851552488,0.047489718978956874,-0.000691239527929726,0.0002702735024911034,-1.2798933994364207e-07,3.6152986907063106e-12,9.882583814230418e-05,-2.3401123491286995e-06,-1.6990013065142165e-09
2456,Oid,-17.0,9.0,25.0,-0.6273587944780809,0.02074198796622928,-0.0002581582625530537,0.0005374219606083129,-5.908296529426461e-08,9.785984421333328e-13,3.5832400335496e-05,-5.719754718776887e-07,-3.349845631940501e-10
2457,Oid,-17.0,9.0,50.0,-0.4528315260917243,0.010739725590817742,-9.740398598455534e-05,0.0004036932029138784,-1.8870242395327757e-08,-2.500495984900897e-13,2.6643772202587768e-05,-4.670722957675435e-07,-8.670517123030846e-12
2458,Oid,-17.0,9.0,75.0,-0.3781352947396207,0.006184848732977962,-2.4673707208685702e-05,0.00027469737175740325,-1.58592326021239e-10,-7.428576331792392e-13,2.51914158666792e-05,-4.70980382886218e-07,8.819688866170825e-11
2459,Oid,-17.0,9.0,100.0,-0.3332763150833221,0.003424421929508698,1.7219772813115486e-05,0.0001856542254463161,1.09898875770515e-08,-1.0261203121355404e-12,2.480093587130356e-05,-4.739463065704608e-07,1.298362383691584e-10
2460,Oid,-17.0,9.0,250.0,-0.2282213196904169,-0.002741090424512407,9.916619350198237e-05,1.8428639349112203e-05,3.2512499724639986e-08,-1.569564057555752e-12,2.4505925524408862e-05,-4.5330130231498066e-07,1.6678045634619698e-10
2461,Oid,-17.0,9.0,500.0,-0.18196888022047975,-0.005236159402684338,0.0001260714542301945,6.392875076643039e-06,3.749611497572211e-08,-1.7080509214740975e-12,2.4428960316175342e-05,-4.261204025305751e-07,1.5469441319878876e-10
2462,Oid,-17.0,9.0,1000.0,-0.15621988919788346,-0.006563957334517206,0.00013879575994019136,3.3906872255299914e-05,3.812701142498505e-08,-1.7417445830938345e-12,2.4367172292817524e-05,-4.065006294689371e-07,1.4183144936453358e-10
2463,Oid,-17.0,9.0,5000.0,-0.13449107674817984,-0.007653244117494789,0.00014844759266776584,8.935420067530317e-05,3.6761759285855396e-08,-1.733803240263257e-12,2.430162076146014e-05,-3.8783195422159117e-07,1.2817138840616913e-10
2464,Oid,-17.0,10.0,0.0,-2.2595833492268227,0.1537033351461642,-0.0031702461079239808,-0.0026778453347556983,4.396842072062297e-07,-5.636706755751117e-11,0.000714063171628834,-2.43375266978958e-05,-7.015713609756815e-08
2465,Oid,-17.0,10.0,0.1,-2.2555629556616306,0.15325173161510564,-0.003157720021751409,-0.0026567448249604194,4.2976303039256556e-07,-5.4892682671033994e-11,0.0007108563940863168,-2.4203309734403302e-05,-6.962001720878636e-08
2466,Oid,-17.0,10.0,1.0,-2.1917656132626435,0.14621128470299305,-0.0029643717640780907,-0.002335543167054051,2.8614248586576954e-07,-3.43780138562404e-11,0.0006607108147967942,-2.2144943214084138e-05,-6.137956042688857e-08
2467,Oid,-17.0,10.0,5.0,-1.6277013351854417,0.09197487132094616,-0.001605092314916105,-0.0006021122353140356,-1.3000092327585262e-07,4.659061833420075e-12,0.00029480600103663085,-8.844430159239809e-06,-1.3601665667138067e-08
2468,Oid,-17.0,10.0,7.5,-1.3240376265126341,0.0668703534833115,-0.0010608674209564007,-5.294859989831334e-05,-1.507465102012722e-07,4.7728017162772974e-12,0.00017029118769343822,-4.689585091808051e-06,-4.458374958319537e-09
2469,Oid,-17.0,10.0,10.0,-1.1125664247852007,0.05104894884649131,-0.0007553263690928562,0.00021741636025703311,-1.34181619064741e-07,3.884468436977796e-12,0.0001105110828353063,-2.7135538446033255e-06,-2.0369327903242376e-09
2470,Oid,-17.0,10.0,25.0,-0.6491362138290113,0.021962072174263145,-0.00027723342148843947,0.0005393348103238338,-6.36971719573409e-08,1.1409835810651874e-12,3.761356167666307e-05,-6.040510635901932e-07,-3.8309951307324775e-10
2471,Oid,-17.0,10.0,50.0,-0.4680597005554683,0.011647763495605564,-0.00011215831837977405,0.00042490772742794034,-2.2587981488839536e-08,-1.4809687008577785e-13,2.709899705966328e-05,-4.6815317663803154e-07,-3.199253123653222e-11
2472,Oid,-17.0,10.0,75.0,-0.3920353760070553,0.007041142793848157,-3.808317704866562e-05,0.00030132833956863874,-3.6741798215680113e-09,-6.52304393232575e-13,2.537506457358064e-05,-4.696994674167646e-07,7.259852330606441e-11
2473,Oid,-17.0,10.0,100.0,-0.346728436150176,0.004250436182560774,4.930860644297167e-06,0.00021247832205831783,7.701735416043772e-09,-9.431061956854514e-13,2.488748910883099e-05,-4.7341681574693186e-07,1.1891448260194933e-10
2474,Oid,-17.0,10.0,250.0,-0.2410434885281834,-0.002025307451703363,9.07255392561545e-05,3.105341086591342e-05,3.0506071181598704e-08,-1.5178006427907645e-12,2.4527151439733018e-05,-4.5880925739859144e-07,1.6716336406940022e-10
2475,Oid,-17.0,10.0,500.0,-0.1942038713678104,-0.004589709808459641,0.00011948084378537623,3.293513671701119e-06,3.658548700003349e-08,-1.6799243790128071e-12,2.4451071108862613e-05,-4.3438644135711425e-07,1.5944121710401227e-10
2476,Oid,-17.0,10.0,1000.0,-0.16787451795624495,-0.005965566764763191,0.0001331990621085394,1.7243455857956273e-05,3.809540225303875e-08,-1.7315227352493155e-12,2.4391049662948237e-05,-4.1579944626063554e-07,1.4837788816905527e-10
2477,Oid,-17.0,10.0,5000.0,-0.14544933354538503,-0.007102465881088318,0.0001436603401190367,5.637652699782253e-05,3.774049612313898e-08,-1.7433641287855211e-12,2.4324866948948763e-05,-3.9758656855249396e-07,1.358001635810768e-10
2478,Oid,-17.0,12.0,0.0,-2.4243278622765505,0.17252810822416254,-0.003703159444662803,-0.0036311510333142446,9.441696102220022e-07,-1.387735824195705e-10,0.0008529195678136992,-3.0207704772405502e-05,-9.510730533705477e-08
2479,Oid,-17.0,12.0,0.1,-2.420212226914955,0.1720414511314797,-0.003689069897650821,-0.0036051503266617702,9.29036222253514e-07,-1.3611985767499396e-10,0.0008492890771653865,-3.0049853642405606e-05,-9.441469458192939e-08
2480,Oid,-17.0,12.0,1.0,-2.354975328249357,0.16449028978900707,-0.003472952248255208,-0.0032080848023470884,7.070595927214327e-07,-9.83544511248758e-11,0.0007929446509586095,-2.7641572142703967e-05,-8.397261781319518e-08
2481,Oid,-17.0,12.0,5.0,-1.7723264902209173,0.10483081076522585,-0.0019066067673196919,-0.0009275517704144525,-9.678445941100933e-08,3.871422574291997e-12,0.0003722850885481846,-1.1476000031200121e-05,-2.1555548000591334e-08
2482,Oid,-17.0,12.0,7.5,-1.4426334287872489,0.07636091227868398,-0.0012589072433246374,-0.0002451255082962626,-1.4990082864455726e-07,4.960203639941048e-12,0.0002130813097555889,-6.112124582108746e-06,-7.01687429990755e-09
2483,Oid,-17.0,12.0,10.0,-1.2085145643701223,0.05802881783736775,-0.000886067041731393,0.0001056269320588296,-1.4394145184943953e-07,4.3495530223619065e-12,0.00013526161974957836,-3.5234784365947763e-06,-2.8884389673642624e-09
2484,Oid,-17.0,12.0,25.0,-0.689632664421809,0.024248932137820707,-0.00031271676989320674,0.0005354196138245774,-7.185482233836434e-08,1.4381331574506384e-12,4.12829752807429e-05,-6.78144991633451e-07,-4.738138071176854e-10
2485,Oid,-17.0,12.0,50.0,-0.49530879754406326,0.01325229678297643,-0.00013826430288794357,0.00045792135086479086,-2.9123373498483656e-08,3.5631189757591e-14,2.806636446296156e-05,-4.728584206193209e-07,-7.637203394234241e-11
2486,Oid,-17.0,12.0,75.0,-0.41655820186773485,0.008544754053477165,-6.198169235012894e-05,0.0003457267770899053,-9.857280320561326e-09,-4.910208959335745e-13,2.5789188942022398e-05,-4.6772129664920147e-07,4.222160636620303e-11
2487,Oid,-17.0,12.0,100.0,-0.3702796509635362,0.005700404801905749,-1.7166560801487908e-05,0.000259294239325906,1.8249808044481305e-09,-7.936324964522231e-13,2.5102429738264814e-05,-4.7167248503637403e-07,9.644128345381079e-11
2488,Oid,-17.0,12.0,250.0,-0.2634028073211996,-0.0007488620898682639,7.490106139625408e-05,6.002022087291286e-05,2.649416170485648e-08,-1.4158978052298165e-12,2.4564193525062993e-05,-4.6626763377235926e-07,1.6461919332882204e-10
2489,Oid,-17.0,12.0,500.0,-0.2158430200759868,-0.003423425690857879,0.00010691963727921097,9.462630881539958e-06,3.422631241013956e-08,-1.6146651591814783e-12,2.448868619141433e-05,-4.471395809321046e-07,1.6509939771161442e-10
2490,Oid,-17.0,12.0,1000.0,-0.18878383091546586,-0.004877365634203066,0.00012244503602635754,4.015868815334359e-06,3.702946166067541e-08,-1.6931964287564263e-12,2.4442128128745153e-05,-4.308095727144688e-07,1.5743476255663536e-10
2491,Oid,-17.0,12.0,5000.0,-0.16539371407953204,-0.006092034109610348,0.0001344028099527,2.0081294684339674e-05,3.8144520250592574e-08,-1.734551884300131e-12,2.438248221097136e-05,-4.1390657609052336e-07,1.4719699423672485e-10
2492,Oid,-17.0,14.0,0.0,-2.5660386781797544,0.18939227711599146,-0.0041978755167119755,-0.004599146039997728,1.5577107150148056e-06,-2.5408343994710137e-10,0.0009824396078324748,-3.58746790177965e-05,-1.2097215751827195e-07
2493,Oid,-17.0,14.0,0.1,-2.5618383264418623,0.18888710244613044,-0.004182893046694716,-0.004568449450330345,1.5367508201798306e-06,-2.499120210391913e-10,0.0009784700726539022,-3.5699111041163465e-05,-1.2014329395459395e-07
2494,Oid,-17.0,14.0,1.0,-2.4956416077176202,0.1809413402534146,-0.003948059303573601,-0.004100486770438395,1.2298140505923365e-06,-1.907188015456779e-10,0.000916965515665837,-3.298862992212902e-05,-1.0759534141055917e-07
2495,Oid,-17.0,14.0,5.0,-1.9024337814044752,0.11680692215229954,-0.0021987347283835006,-0.0012536339601484855,-5.2339830789943836e-08,2.6972282522670444e-12,0.0004532475977234666,-1.426482082780267e-05,-3.137597506683147e-08
2496,Oid,-17.0,14.0,7.5,-1.5516833373769654,0.08544283723359408,-0.0014574056232646462,-0.00044729742311098086,-1.410696813498329e-07,4.873546277298041e-12,0.0002589623917640187,-7.640941185987372e-06,-1.0464880821925808e-08
2497,Oid,-17.0,14.0,10.0,-1.2977823690150136,0.06482324963128284,-0.001019517508178153,-1.4451995242508809e-05,-1.4979337548588754e-07,4.694633462237896e-12,0.0001617843627235726,-4.406007667629582e-06,-4.034001964370203e-09
2498,Oid,-17.0,14.0,25.0,-0.7270672941210014,0.026397904561569208,-0.0003458697272843547,0.0005237408996078077,-7.878813351175253e-08,1.6981256244558039e-12,4.5069841213354764e-05,-7.645674123504774e-07,-5.568425893363538e-10
2499,Oid,-17.0,14.0,50.0,-0.5193841194378692,0.014648015089091394,-0.00016092774603521456,0.00048200441813574783,-3.4791012051776346e-08,2.0033475100026324e-13,2.9094423534601135e-05,-4.806114361579879e-07,-1.18322099016462e-10
2500,Oid,-17.0,14.0,75.0,-0.4378442811354323,0.009837798555338121,-8.279223943576325e-05,0.0003810009315989365,-1.5174443157798396e-08,-3.49835244181046e-13,2.6253088919448144e-05,-4.6687910589049293e-07,1.3179432041642712e-11
2501,Oid,-17.0,14.0,100.0,-0.39053276655220936,0.006948673448956452,-3.662725606708844e-05,0.0002984940258989605,-3.2941397971312598e-09,-6.621301276614422e-13,2.5353525056895734e-05,-4.698372430121113e-07,7.434382349714237e-11
2502,Oid,-17.0,14.0,250.0,-0.28246548189277065,0.00036420393424787194,6.034900537828586e-05,9.018298421170931e-05,2.2645121255778232e-08,-1.3190292060315549e-12,2.460447354672663e-05,-4.705502867690032e-07,1.5913205823248414e-10
2503,Oid,-17.0,14.0,500.0,-0.23446674982521945,-0.0023947329986497325,9.512415693323918e-05,2.4132394092206343e-05,3.156813813524436e-08,-1.5451006894875071e-12,2.4517622931467872e-05,-4.5609774184866933e-07,1.6711134378471969e-10
2504,Oid,-17.0,14.0,1000.0,-0.20691916370044516,-0.003907704173233284,0.00011223956537311588,5.334361218902272e-06,3.530313634542709e-08,-1.6437663106628927e-12,2.4472639746527955e-05,-4.4217656940315094e-07,1.632197140767067e-10
2505,Oid,-17.0,14.0,5000.0,-0.18290729779532477,-0.00518268480489817,0.0001255397794737379,5.813531163673041e-06,3.744715215811929e-08,-1.7063817941998383e-12,2.442111773441577e-05,-4.268569852876721e-07,1.5544566811986467e-10
2506,Oid,-17.0,16.0,0.0,-2.6900844592605258,0.20461550689724642,-0.004656967420474122,-0.0055693315832314755,2.261870394269917e-06,-4.0135369401244963e-10,0.0011030614009494226,-4.129425002897941e-05,-1.4716866009406798e-07
2507,Oid,-17.0,16.0,0.1,-2.6859662146017413,0.20410065919037976,-0.004641160365996604,-0.005534544086391821,2.235184521688269e-06,-3.955168907755833e-10,0.0010988949071650098,-4.110543622474386e-05,-1.462249929050788e-07
2508,Oid,-17.0,16.0,1.0,-2.6190411773516695,0.19585102041240524,-0.004391378067992952,-0.004999460820468178,1.8380668149796077e-06,-3.1103243443363083e-10,0.0010331626339114104,-3.8138302192323675e-05,-1.317507658834169e-07
2509,Oid,-17.0,16.0,5.0,-2.0198146048887424,0.1279919031952836,-0.002480292754212845,-0.0015902059221922992,1.1309480586291589e-08,-5.766772338733971e-13,0.0005353048053546755,-1.716954872384284e-05,-4.259126337852152e-08
2510,Oid,-17.0,16.0,7.5,-1.652384420787811,0.09413040912093662,-0.0016546828969294849,-0.0006548400367346821,-1.2547900215821756e-07,4.560395580945995e-12,0.000307157833045547,-9.261098028973676e-06,-1.4766250413351612e-08
2511,Oid,-17.0,16.0,10.0,-1.3815481314003106,0.07142406307404178,-0.0011546332057865523,-0.00014242742917989454,-1.5142895453414394e-07,4.899103900143873e-12,0.0001901287258224914,-5.349762352179563e-06,-5.558574931679511e-09
2512,Oid,-17.0,16.0,25.0,-0.762287626428428,0.028456442044403143,-0.00037762447988557807,0.0005070544298325094,-8.479791388375217e-08,1.926122823508906e-12,4.898551719992451e-05,-8.62329922205338e-07,-6.340397796960334e-10
2513,Oid,-17.0,16.0,50.0,-0.5411694839917388,0.015895345406984736,-0.0001810854435847201,0.0004998207070804691,-3.983651913362258e-08,3.5180935778431505e-13,3.0170514295610037e-05,-4.910777984256012e-07,-1.5839483298828997e-10
2514,Oid,-17.0,16.0,75.0,-0.45678452646431544,0.0109762281762798,-0.00010124340598856337,0.00040938617539375966,-1.9839884175224025e-08,-2.2361619461726576e-13,2.6756235681855087e-05,-4.6725947873811804e-07,-1.4620101834071887e-11
2515,Oid,-17.0,16.0,100.0,-0.40839931318479294,0.008045816800242009,-5.4008215774819624e-05,0.00033138845651437237,-7.807129457632601e-09,-5.448164081678194e-13,2.563782384312558e-05,-4.6830062174959854e-07,5.27170843280288e-11
2516,Oid,-17.0,16.0,250.0,-0.29906003095456785,0.001350158739379543,4.6913939761466816e-05,0.00011948313969813603,1.902949906642017e-08,-1.2282305564564054e-12,2.465142950282489e-05,-4.7279901176731975e-07,1.5179066582565277e-10
2517,Oid,-17.0,16.0,500.0,-0.2507591213622681,-0.0014743699699083742,8.401186253372963e-05,4.268128122099335e-05,2.8834466856362947e-08,-1.4751500094106382e-12,2.4542065741619298e-05,-4.623794888398106e-07,1.6656926654379852e-10
2518,Oid,-17.0,16.0,1000.0,-0.22291016477169953,-0.003034580881511568,0.00010253707008536863,1.4167093282331656e-05,3.327627358657391e-08,-1.5895423163168725e-12,2.4497143405124634e-05,-4.507644350722132e-07,1.6625852866172552e-10
2519,Oid,-17.0,16.0,5000.0,-0.19854392805321538,-0.004358291667025748,0.00011705627873717902,3.4417095529226268e-06,3.6183070765393e-08,-1.6683077355423096e-12,2.44592250740921e-05,-4.371340345944585e-07,1.6083730454217507e-10
2520,Oid,-17.0,19.0,0.0,-2.851614399453012,0.2250080703021968,-0.00528779223680099,-0.007013676380149943,3.4548000806157856e-06,-6.782147693590555e-10,0.0012692530671545672,-4.896659132216932e-05,-1.8631778563484656e-07
2521,Oid,-17.0,19.0,0.1,-2.8472066348222147,0.22443141279144857,-0.005269682534765343,-0.0069732904351785105,3.419423256978132e-06,-6.696044638585884e-10,0.001264610079973743,-4.87440293150515e-05,-1.851802477581218e-07
2522,Oid,-17.0,19.0,1.0,-2.779838223573582,0.2158818846331045,-0.0050033532313388685,-0.00634421928989364,2.8817550186485657e-06,-5.414517054649469e-10,0.001194184066894457,-4.54821317722873e-05,-1.6818642543069233e-07
2523,Oid,-17.0,19.0,5.0,-2.1692971501008858,0.14376676600734556,-0.0028980152112581883,-0.002228451706710227,2.4149206826084804e-07,-2.834349050245525e-11,0.0006435479313945974,-2.144862297985926e-05,-5.8656711401124996e-08
2524,Oid,-17.0,19.0,7.5,-1.7901062371021113,0.1064486043264809,-0.001945496858607591,-0.0009703305731972369,-9.153852355375168e-08,3.738279005590508e-12,0.0003826882216371184,-1.1832829238224282e-05,-2.2734473129247373e-08
2525,Oid,-17.0,19.0,10.0,-1.4983428012626823,0.08095854684847331,-0.001358372119441668,-0.0003454408081524882,-1.4639330394527272e-07,4.94777841003776e-12,0.00023571578092434226,-6.8650386091374075e-06,-8.633712375276763e-09
2526,Oid,-17.0,19.0,25.0,-0.812122565023315,0.031429843721957486,-0.0004238414215775153,0.0004769915628463458,-9.269386941660926e-08,2.226324476509051e-12,5.51586705892948e-05,-1.0279324812205756e-06,-7.467203384919424e-10
2527,Oid,-17.0,19.0,50.0,-0.5707049485113102,0.01756784861254562,-0.00020792760069321644,0.0005183730514982575,-4.65686041267651e-08,5.618428871271203e-13,3.185616903363869e-05,-5.11196164909907e-07,-2.1582077681248952e-10
2528,Oid,-17.0,19.0,75.0,-0.4819415894859119,0.012470114884530007,-0.00012553780962761072,0.00044245395804319695,-2.5931043985082247e-08,-5.4940397127433406e-14,2.756279112893764e-05,-4.700745907614055e-07,-5.402460644439574e-11
