operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m0p2,m0p3
O3,-9.7,22.0,0.1,17.026231325503623,367.1722425197157,9410.19600605924,8513.115662751854,73063010.90943901,632107458051.3588
O3,-9.7,22.0,5,17.87104230597415,399.1564442852869,10515.0961316354,8935.521152986988,80452331.40700983,729834119885.4628
O3,-9.7,22.0,10,18.33537769436954,417.28876359649126,11156.442323980602,9167.688847184743,84665284.16457747,787601340329.0479
O3,-9.7,22.0,25,18.62362407601782,428.742013749131,11566.983695389687,9311.812038008815,87334646.54472117,824951080109.1014
O3,-9.7,22.0,50,18.686093685201154,431.2441117045671,11657.224252496799,9343.046842600557,87918620.49260151,833198270568.8805
O3,-9.7,22.0,75,18.70039665308237,431.81798720812367,11677.949414126397,9350.198326541187,88052600.22204414,835094237693.8821
O3,-9.7,22.0,100,18.706163183548703,432.0494619060476,11686.311912015655,9353.081591774206,88106645.70800212,835859447883.1362
O3,-9.7,22.0,250,18.714094071747798,432.3679149790745,11697.819434433171,9357.047035873877,88181003.22261916,836912628453.3127
O3,-9.7,22.0,500,18.71601638015486,432.4451196432509,11700.609758443603,9358.008190077553,88199030.90381366,837168034096.4962
O3,-9.7,22.0,1000,18.716839410904996,432.47817664930085,11701.804559038721,9358.419705452508,88206749.96633184,837277401162.1342
O3,-9.7,22.0,5000,18.717431012773588,432.5019390817772,11702.66344110393,9358.715506386796,88212298.70618391,837356021070.8749
O3,-9.7,26.0,0,16.74271203582939,356.7292842580134,9056.933989887339,8371.356017914615,70662900.18019684,601380349964.5083
O3,-9.7,26.0,0.1,16.750664284944463,357.0201985487764,9066.724063551617,8375.33214247226,70729673.02275282,602228318949.1405
O3,-9.7,26.0,5,17.72488477581799,393.53011567936784,10318.26695471526,8862.442387909026,79148476.53006169,712253613568.9712
O3,-9.7,26.0,10,18.267130916179198,414.5991471378008,11060.63950815839,9133.565458089546,84039336.67408562,778926457773.6768
O3,-9.7,26.0,25,18.606200244664258,428.0454016221054,11541.89484726669,9303.100122332115,87172113.35731979,822660544459.2783
O3,-9.7,26.0,50,18.679934581593077,430.99710561122254,11648.306968567009,9339.967290796625,87860957.93826786,832382719201.8264
O3,-9.7,26.0,75,18.696829294027047,431.67481986749476,11672.778043746936,9348.414647013671,88019174.26726061,834621088225.072
O3,-9.7,26.0,100,18.703642066211515,431.94825412369397,11682.655366196866,9351.821033105834,88083015.07348269,835524841809.1597
O3,-9.7,26.0,250,18.713013129545857,432.32450461519653,11696.25058324079,9356.506564773032,88170866.80246069,836769032933.583
O3,-9.7,26.0,500,18.7152847285447,432.4157339116049,11699.547679903591,9357.64236427247,88192169.15395288,837070817791.0845
O3,-9.7,26.0,1000,18.716257332977325,432.45479737884745,11700.959543500701,9358.12866648877,88201290.72353972,837200051723.6606
O3,-9.7,26.0,5000,18.71695645935275,432.4828779968033,11701.974485648892,9358.478229676575,88207847.77083492,837292955723.007
O3,-9.7,30.0,0,16.47499005323962,347.00245124445877,8731.294836338891,8237.495026620378,68433311.9165586,573294744192.166
O3,-9.7,30.0,0.1,16.48387519824142,347.3231725635568,8741.97933796962,8241.937599121311,68506734.048097,574212518815.6517
O3,-9.7,30.0,5,17.581098537962063,388.03298030838437,10126.965188150702,8790.549268981178,77876168.87725988,695236047154.8171
O3,-9.7,30.0,10,18.19939030162421,411.9378534230198,10966.07409708175,9099.695150812022,83420328.10949469,770379132021.0383
O3,-9.7,30.0,25,18.588808985503043,427.3506421194349,11516.887988120066,9294.404492751582,87010034.95292297,820378522236.0342
O3,-9.7,30.0,50,18.673779536838424,430.75033118902485,11639.399965902849,9336.889768419222,87803352.27867797,831568237061.2822
O3,-9.7,30.0,75,18.693263295758157,431.5317302603217,11667.610125270545,9346.631647879189,87985767.40441398,834148297872.9564
O3,-9.7,30.0,100,18.701121628348353,431.84708516814754,11679.000544998551,9350.560814174101,88059393.97549403,835190415180.6361
O3,-9.7,30.0,250,18.711932312208994,432.28110138959744,11694.682049230247,9355.966156104352,88160732.13567759,836625470422.8352
O3,-9.7,30.0,500,18.714553134136164,432.3863514504104,11698.485746695023,9357.276567068013,88185308.2074238,836973616610.9907
O3,-9.7,30.0,1000,18.71567529125276,432.43142017837073,11700.114619951135,9357.837645626396,88195831.98920271,837122711859.01
O3,-9.7,30.0,5000,18.71648192999453,432.4638182876973,11701.285591338155,9358.240964997289,88203397.17344606,837229896738.9193
O3,-9.7,35.0,0,16.15214186166355,335.44625751676915,8348.736979878156,8076.070930832396,65792165.52908938,540606194372.4484
O3,-9.7,35.0,0.1,16.16210634788414,335.80009454372095,8360.380019066477,8081.053173942351,65872905.4324218,541596031030.1774
O3,-9.7,35.0,5,17.40461333757856,381.3371234008619,9895.303589578662,8702.306668789644,76328612.12206541,674721704410.1287
O3,-9.7,35.0,10,18.115417787040116,408.6504470745922,10849.575626567488,9057.708893519943,82656169.64795092,759870790867.7988
O3,-9.7,35.0,25,18.567115577214842,426.484787749865,11485.744176184897,9283.55778860744,86808073.90225194,817537906165.6173
O3,-9.7,35.0,50,18.666091432547983,430.4421884967144,11628.280646915915,9333.04571627395,87731425.09835204,830551635311.9471
O3,-9.7,35.0,75,18.688807710342157,431.3529774761965,11661.15507680886,9344.403855171182,87944035.65172961,833557814420.7604
O3,-9.7,35.0,100,18.69797203611136,431.72067854291333,11674.43444212249,9348.986018055792,88029881.00593933,834772634056.6365
O3,-9.7,35.0,250,18.710581466096507,432.2268573933598,11692.721827625865,9355.290733048312,88148066.26727405,836446063688.8984
O3,-9.7,35.0,500,18.713638721555032,432.34962797223113,11697.158534516877,9356.81936077754,88176733.1537589,836852136401.356
O3,-9.7,35.0,1000,18.71494779000261,432.40220158830107,11699.058594853006,9357.473895001303,88189009.28620908,837026050489.2305
O3,-9.7,35.0,5000,18.715888802132046,432.4399955859235,11700.424559423078,9357.94440106606,88197834.4019194,837151081956.6775
O3,-9.7,41.0,0,15.78104256247028,322.39727951014646,7922.50566609178,7890.521281234747,62820489.07926904,504595444243.03625
O3,-9.7,41.0,0.1,15.79218603599254,322.7854674404414,7935.096406819532,7896.093017995987,62908723.41855174,505652775533.977
O3,-9.7,41.0,5,17.197452504384767,373.5497133524535,9627.766564532169,8598.726252192428,74531881.3845436,651161306869.0773
O3,-9.7,41.0,10,18.01566800951906,404.7620450119914,10712.230451157693,9007.834004759028,81753005.15169531,747512775724.8811
O3,-9.7,41.0,25,18.541150229416154,425.44955127708135,11448.539019734479,9270.575114707934,86566650.49349803,814146536020.9861
O3,-9.7,41.0,50,18.656874059500165,430.07289366093346,11614.958594505293,9328.437029750203,87645229.4674001,829333910057.6813
O3,-9.7,41.0,75,18.68346381072067,431.13863418320483,11653.416123668025,9341.731905360473,87893996.85566184,832849973315.1067
O3,-9.7,41.0,100,18.694193925520906,431.5690705750364,11668.958670567705,9347.096962760525,87994485.08687368,834271666234.5258
O3,-9.7,41.0,250,18.708960708191672,432.16177931285836,11690.370215483352,9354.480354095991,88132870.83958447,836230843643.526
O3,-9.7,41.0,500,18.71254154440372,432.30556654132806,11695.566179523614,9356.270772201693,88166444.74562892,836706391331.5642
O3,-9.7,41.0,1000,18.714074863155133,432.36714354834123,11697.79155439826,9357.037431577619,88180823.0910071,836910076584.4071
O3,-9.7,41.0,5000,18.715177098317405,432.4114111808699,11699.391447200855,9357.588549158754,88191159.77297014,837056517339.4374
O3,-9.7,48.0,0,15.369082841744724,308.20512120762817,7465.989771317912,7684.541420872592,59602034.265546,466533682128.98303
O3,-9.7,48.0,0.1,15.381457849357005,308.6269436501294,7479.450902082921,7690.728924677962,59697481.82529776,467648166361.6098
O3,-9.7,48.0,5,16.961912393543933,364.79033719570776,9329.291686431457,8480.956196772122,72515009.12969102,625047091665.3544
O3,-9.7,48.0,10,17.900672806204714,400.30180553323555,10555.292137080967,8950.336403102505,80717960.27573925,733433117027.116
O3,-9.7,48.0,25,18.5109489614712,424.2469709545876,11405.36235972524,9255.47448073573,86286264.77012165,810213719447.066
O3,-9.7,48.0,50,18.646131956336493,429.6427052728127,11599.44526832266,9323.065978168182,87544828.87799157,827916252129.5
O3,-9.7,48.0,75,18.677233122422084,430.8887874348903,11644.397128451425,9338.61656121125,87835672.39457089,832025176215.5569
O3,-9.7,48.0,100,18.689788059094663,431.39230480462913,11662.575163189009,9344.89402954751,87953216.91156206,833687712761.3441
O3,-9.7,48.0,250,18.70707017881872,432.0858751676115,11687.627569052844,9353.535089409503,88115147.82236929,835979847356.4181
O3,-9.7,48.0,500,18.71126166698784,432.2541708335337,11693.708845033374,9355.630833494031,88154443.88592361,836536398397.346
O3,-9.7,48.0,1000,18.71305655141562,432.32624838549225,11696.313601983453,9356.528275707797,88171273.9751788,836774800904.9454
O3,-9.7,48.0,5000,18.714346845608464,432.37806661945416,11698.186323409787,9357.1734228043,88183373.66657121,836946210040.9401
O3,-9.7,56.0,0,14.923845326733424,293.2139486707545,6991.940570431627,7461.922663366073,56218743.61617698,427603686732.9781
O3,-9.7,56.0,0.1,14.937459908517582,293.66700256476616,7006.142036760751,7468.729954258262,56320733.69943793,428760740604.5789
O3,-9.7,56.0,5,16.700502368477526,355.1870692728893,9005.083181129536,8350.251184238517,70309005.0929458,596892744837.4895
O3,-9.7,56.0,10,17.77103430317846,395.30244320027447,10380.15711257432,8885.517151588983,79559020.6823695,717773840222.2513
O3,-9.7,56.0,25,18.476553478349604,422.8794014440777,11356.317798407461,9238.276739174535,85967494.24189544,805750178980.6855
O3,-9.7,56.0,50,18.63387040398676,429.15192397652703,11581.753983262623,9316.935201993532,87430297.14060196,826300044660.4565
O3,-9.7,56.0,75,18.67011742247412,430.6035385898425,11634.10258684905,9335.058711237187,87769087.1584345,831083890519.3892
O3,-9.7,56.0,100,18.684755325463257,431.1904319564223,11655.286171206259,9342.37766273169,87906088.93728986,833021007765.5308
O3,-9.7,56.0,250,18.704910041612436,431.9991543080328,11684.494303660997,9352.455020806234,88094899.5122509,835693118041.8428
O3,-9.7,56.0,500,18.709799164306773,432.1954451355521,11691.586721491325,9354.899582153495,88140731.62755659,836342177416.4661
O3,-9.7,56.0,1000,18.711892902261532,432.2795188136978,11694.624858191219,9355.94645113076,88160362.60534662,836620235999.372
O3,-9.7,56.0,5000,18.713398075566193,432.3399637059307,11696.809268219275,9356.699037783188,88174476.52590075,836820168404.3303
O3,-9.7,60.0,0,14.71076224002245,286.1671415857321,6772.066097990818,7355.381120010655,54634530.14330056,409764792332.2527
O3,-9.7,60.0,0.1,14.724936442808744,286.6333253202227,6786.552782605768,7362.4682214047825,54739208.51163615,410935728724.949
O3,-9.7,60.0,5,16.57279580841575,350.5407949114127,8849.370782726894,8286.39790420803,69243695.02307561,583451413011.5271
O3,-9.7,60.0,10,17.7069166526045,392.8411150840115,10294.234804612079,8853.458326301981,78988920.11048254,710112014693.8333
O3,-9.7,60.0,25,18.459403625385498,422.19832433380293,11331.914785777537,9229.701812692558,85808773.17563656,803530760533.734
O3,-9.7,60.0,50,18.627745673150777,428.90687766041344,11572.923596429748,9313.87283657528,87373115.81308462,825493526013.126
O3,-9.7,60.0,75,18.666561605331033,430.461030149478,11628.960461514103,9333.280802665602,87735823.02233344,830613782690.2526
O3,-9.7,60.0,100,18.682239974911003,431.08955355422,11651.644250700001,9341.119987455597,87882539.19986862,832687923143.5773
O3,-9.7,60.0,250,18.703830160074524,431.95580456843646,11682.928145834252,9351.915080037405,88084777.98291412,835549802796.0499
O3,-9.7,60.0,500,18.709067998696572,432.1660871868947,11690.525877437118,9354.533999348394,88133876.70202295,836245089582.3333
O3,-9.7,60.0,1000,18.71131113195291,432.25615713007693,11693.780624136656,9355.655565976547,88154907.68243971,836542967891.4253
O3,-9.7,60.0,5000,18.712923726619326,432.32091431151343,11696.120832263969,9356.461863309574,88170028.46214017,836757157123.0563
O3,-9.7,66.0,0,14.402307409705742,276.1128067516993,6461.688418848975,7201.153704852396,52381360.37155847,384830948469.5897
O3,-9.7,66.0,0.1,14.417253146243713,276.59598046907996,6476.513343405344,7208.626573120896,52489440.84697124,386015105373.06555
O3,-9.7,66.0,5,16.384856522155125,343.7570799557067,8623.382253987042,8192.42826107772,67690721.15015912,564039779582.5579
O3,-9.7,66.0,10,17.611603015626052,389.19606382262685,10167.357366211236,8805.801507812721,78145229.48370859,698823443014.0975
O3,-9.7,66.0,25,18.43373845700164,421.18007493472504,11295.458401482065,9216.869228500836,85571517.21321572,800216965728.0469
O3,-9.7,66.0,50,18.618566122398917,428.53973777641806,11559.697042663704,9309.283061199507,87287449.29021065,824285724536.1873
O3,-9.7,66.0,75,18.661230418477878,430.247412305584,11621.253696909747,9330.615209239057,87685962.38001284,829909288768.3705
O3,-9.7,66.0,100,18.678468218642543,430.9383084213382,11646.184586312243,9339.234109321325,87847232.39151034,832188630718.7019
O3,-9.7,66.0,250,18.70221057153847,431.8907933172827,11680.579502444538,9351.105285769281,88069598.96991971,835334891665.0109
O3,-9.7,66.0,500,18.70797135742538,432.12205638792955,11688.934883428587,9353.985678712792,88123595.81793402,836099486143.2609
O3,-9.7,66.0,1000,18.710438544316013,432.2211184817877,11692.51444531987,9355.21927215815,88146726.25041385,836427083656.4128
O3,-9.7,66.0,5000,18.712212248286715,432.29234279743656,11695.08829286096,9356.106124143473,88163356.9996274,836662652120.2501
O3,-9.7,77.0,0,13.86915918566041,259.1430397790498,5946.919591569849,6934.579592829884,48598736.78780422,344156094399.25305
O3,-9.7,77.0,0.1,13.885330893169717,259.65016014515265,5962.134599367699,6942.665446584566,48711388.82847239,345345590847.59827
O3,-9.7,77.0,5,16.051146471949515,331.87012794219135,8231.315736609535,8025.57323597538,64976617.27356767,530641638438.1064
O3,-9.7,77.0,10,17.43950036002598,382.65624610228457,9940.823907469565,8719.750180013276,76633296.60829124,678744466940.696
O3,-9.7,77.0,25,18.386870534317424,419.32370994270127,11229.079960220077,9193.435267158526,85139104.56050088,794189077987.1692
O3,-9.7,77.0,50,18.601760422311045,427.8679838879439,11535.507503637411,9300.880211155683,87130721.95377044,822077564274.8546
O3,-9.7,77.0,75,18.65146448079321,429.8562303524246,11607.144617449198,9325.73224039675,87594661.889299,828619794502.1921
O3,-9.7,77.0,100,18.67155728615054,430.6612513370234,11636.185215121648,9335.778643075279,87782558.66038802,831274302599.7742
O3,-9.7,77.0,250,18.69924205425393,431.77164764032574,11676.275504647609,9349.62102712694,88041781.00113398,834941080243.6917
O3,-9.7,77.0,500,18.705961182292057,432.04135233794614,11686.018908773407,9352.980591145846,88104752.21727537,835832634714.2678
O3,-9.7,77.0,1000,18.70883901167164,432.1568930411246,11690.19365424762,9354.419505835807,88131729.92582402,836214685082.4998
O3,-9.7,77.0,5000,18.710908011848197,432.2399697202708,11693.195660834352,9355.454005924057,88151127.95790026,836489430087.8745
O3,-9.7,90.0,0,13.287831931963472,241.22990861125317,5416.27813265407,6643.915965982334,44635809.33208383,303188436163.82306
O3,-9.7,90.0,0.1,13.305185002800089,241.75571347885952,5431.663324323194,6652.592501399941,44751665.88790053,304361582563.02075
O3,-9.7,90.0,5,15.673875234838814,318.6755968953179,7802.073641762252,7836.937617419044,61975096.06684588,494502179165.09576
O3,-9.7,90.0,10,17.24039336312294,375.15749509736384,9682.834583011318,8620.196681561667,74902554.60803854,655999162235.9977
O3,-9.7,90.0,25,18.331787511498156,417.14706288401936,11151.389231741357,9165.893755749004,84632297.76760912,787143393530.2893
O3,-9.7,90.0,50,18.581938213066707,427.07631470467123,11507.018172352315,9290.969106533492,86946044.12333389,819478126851.2593
O3,-9.7,90.0,75,18.63993608815233,429.39467508841096,11590.503528620733,9319.968044076226,87486945.63396518,827099305430.9064
O3,-9.7,90.0,100,18.663396410872597,430.3341962461357,11624.384457701211,9331.698205436185,87706218.4061904,830195467494.607
O3,-9.7,90.0,250,18.695735021267872,431.63090850960447,11671.19204374407,9347.8675106338,88008922.26439649,834475987389.3405
O3,-9.7,90.0,500,18.703586077642594,431.9460066486691,11682.574170607782,9351.793038821204,88082490.32411581,835517411944.8518
O3,-9.7,90.0,1000,18.706949007465692,432.08101039839164,11687.45179639696,9353.474503732821,88114011.94628866,835963761744.5424
O3,-9.7,90.0,5000,18.70936687589199,432.1780876630787,11690.959509154887,9354.683437945989,88136678.74486834,836284775086.3213
O3,-9.7,105.0,0,12.674831672621004,223.00785240564988,4890.406516323277,6337.415836310492,40639491.51750573,263654699916.33978
O3,-9.7,105.0,0.1,12.693254796975634,223.5455163993683,4905.716813635076,6346.627398488909,40756866.00233258,264789593907.3733
O3,-9.7,105.0,5,15.260017963585472,304.49952258510547,7348.023211836739,7630.008981792653,58764126.55336153,456787842759.80566
O3,-9.7,105.0,10,17.016230456533883,366.8013889512975,9397.586763139097,8508.115228267667,72977667.38289031,631006178306.7925
O3,-9.7,105.0,25,18.268638865276706,414.658484160817,11062.75056150295,9134.319432637974,84053142.23013552,779117442432.5737
O3,-9.7,105.0,50,18.55911886306502,426.1658287395518,11474.277555561455,9279.559431532682,86733685.37049149,816492442713.0242
O3,-9.7,105.0,75,18.62665179274282,428.863119426688,11571.346942326258,9313.325896371462,87362905.16400231,825349536577.1426
O3,-9.7,105.0,100,18.65398887637898,429.9573302930838,11610.790609643465,9326.994438189555,87618257.58051203,828952987565.7626
O3,-9.7,105.0,250,18.69169007901739,431.46861055527967,11665.330657135026,9345.845039508797,87971031.2647988,833939773020.4321
O3,-9.7,105.0,500,18.700846321627356,431.83603521111314,11678.601374671929,9350.423160813672,88056814.04146405,835153891260.2434
O3,-9.7,105.0,1000,18.704768707832155,431.99348061831904,11684.289318826182,9352.384353916184,88093574.78387767,835674360158.6235
O3,-9.7,105.0,5000,18.707588957530277,432.10670331890276,11688.380135149997,9353.79447876517,88120011.00448719,836048718054.2747
O3,-9.7,123.0,0,12.009972317132949,204.018528761246,4357.945501854374,6004.986158566613,36516904.41614281,224834903873.14108
O3,-9.7,123.0,0.1,12.029352065763065,204.56063915663557,4372.919848014824,6014.676032881553,36633953.52669349,225908644169.39905
O3,-9.7,123.0,5,14.791352095718299,288.82258256413263,6854.69650405462,7395.676047858613,55231031.312585115,416452068932.44855
O3,-9.7,123.0,10,16.75481132575004,357.1719539092246,9071.832216241142,8377.40566287562,70764507.08957799,602670844712.989
O3,-9.7,123.0,25,18.19343241029603,411.7041877385944,10957.781990586634,9096.716205147706,83365994.81618902,769630387157.0017
O3,-9.7,123.0,50,18.531809515075167,425.07743747403737,11435.173989905388,9265.904757537497,86479883.60667261,812928829799.4143
O3,-9.7,123.0,75,18.610735610939994,428.226674344948,11548.422003935128,9305.367805470147,87214405.64178999,823256354718.3916
O3,-9.7,123.0,100,18.6427123462818,429.50580436483625,11594.509611905596,9321.35617314103,87512879.71746066,827465298211.358
O3,-9.7,123.0,250,18.686838458111055,431.2739849206172,11658.302849752552,9343.419229055537,87925594.46252303,833296924991.1838
O3,-9.7,123.0,500,18.69755967372742,431.7041300095071,11673.836707596674,9348.779836863696,88026017.36763673,834717946110.6565
O3,-9.7,123.0,1000,18.702153019040292,431.88848321336764,11680.496048407656,9351.076509520222,88069059.60382393,835327255420.331
O3,-9.7,123.0,5000,18.70545590147987,432.02106759513083,11685.286018695571,9352.727950740013,88100015.97676404,835765567445.5973
O3,-9.7,124.0,0,11.975074897393123,203.04406875282075,4331.06266298099,5987.537448696707,36306604.46536756,222909991082.69046
O3,-9.7,124.0,0.1,11.994498993670902,203.5861845703853,4346.012842851804,5997.2494968362425,36423583.645195566,223980046684.49094
O3,-9.7,124.0,5,14.766157738702065,287.9911560800468,6828.795370572426,7383.078869350108,55044202.534946874,414353706978.46765
O3,-9.7,124.0,10,16.740523355621004,356.649236743003,9054.240683141014,8370.261677810493,70644527.9694156,601147105061.5732
O3,-9.7,124.0,25,18.189272425441732,411.54107336361176,10951.99458461263,9094.63621272098,83328068.11544473,769107877932.4023
O3,-9.7,124.0,50,18.530294685418134,425.0171048937596,11433.007467503989,9265.147342709008,86465816.29270823,812731462867.9612
O3,-9.7,124.0,75,18.6098521761181,428.1913616653536,11547.150405310036,9304.92608805905,87206166.80896682,823140275492.9044
O3,-9.7,124.0,100,18.642086272123507,429.4807423705618,11593.606121675779,9321.043136061844,87507030.98494454,827382753729.0427
O3,-9.7,124.0,250,18.68656899746234,431.2631766020362,11657.912603199149,9343.284498731258,87923071.2313289,833261230682.5417
O3,-9.7,124.0,500,18.697377116050095,431.69680387785326,11673.572089807896,9348.688558024938,88024306.9165933,834693735876.479
O3,-9.7,124.0,1000,18.702007724446187,431.88265124986367,11680.285365602544,9351.003862223053,88067697.95041734,835307977488.1458
O3,-9.7,124.0,5000,18.70533741262835,432.01631087000595,11685.11415954504,9352.668706314069,88098905.34209004,835749840623.8217
O3,-9.7,143.0,0,11.348540494036717,185.92682769075623,3866.0818703085424,5674.270247019737,32634280.9797214,190194906904.9453
O3,-9.7,143.0,0.1,11.368661243857227,186.46541146823358,3880.5002707510666,5684.330621928049,32749173.275203384,191192206726.6398
O3,-9.7,143.0,5,14.303261054199567,272.9210655697731,6363.989987984913,7151.630527099883,51667918.92231858,377044605700.08997
O3,-9.7,143.0,10,16.473608144597996,346.95258229302976,8729.633828060038,8236.804072299466,68421896.09270196,573152090421.9135
O3,-9.7,143.0,25,18.11059260321637,408.4619374357381,10842.905839403385,9055.296301608072,82612366.79699712,759269886603.798
O3,-9.7,143.0,50,18.501559902624148,423.8734471528249,11391.96094078926,9250.779951311784,86199190.3002524,808993659478.8613
O3,-9.7,143.0,75,18.593082835767067,427.5213262429253,11523.030101913579,9296.541417883669,87049851.26328057,820938930831.2057
O3,-9.7,143.0,100,18.63019884764001,429.0050193164755,11576.459960791426,9315.099423820122,87396016.74134794,825816502645.3375
O3,-9.7,143.0,250,18.681450721249444,431.05790282266065,11650.50165934662,9340.725360624798,87875150.53549998,832583427878.8916
O3,-9.7,143.0,500,18.69390919738303,431.5576460598653,11668.546069597636,9346.95459869168,87991817.84770057,834233920132.9753
O3,-9.7,143.0,1000,18.699247556029334,431.7718684471141,11676.283480620934,9349.623778014668,88041832.55419415,834941810009.3882
O3,-9.7,143.0,5000,18.703086409628888,431.92594938923986,11681.849559579226,9351.543204814387,88077807.28607461,835451106332.6982
O3,-9.7,167.0,0,10.645029034529493,167.55980539522733,3382.8919624441946,5322.514517264166,28744054.850483887,157465750998.51166
O3,-9.7,167.0,0.1,10.665707188473268,168.08678482738927,3396.5209048972656,5332.853594237085,28854879.10625235,158369602722.81158
O3,-9.7,167.0,5,13.75845264680505,255.68424431947085,5843.4262477584,6879.226323401818,47831057.39214898,336086428770.105
O3,-9.7,167.0,10,16.14837796450618,335.3126492585724,8344.341752117216,8074.18898225285,65761680.43195015,540232616217.4111
O3,-9.7,167.0,25,18.01217521262956,404.6262182035459,10707.441677265932,9006.087606314408,81721470.21549612,747082497871.4163
O3,-9.7,167.0,50,18.46539046725823,422.436020777712,11340.429780866947,9232.695233629283,85864164.44919325,804305073675.4768
O3,-9.7,167.0,75,18.571943659790097,426.6774181860558,11492.6708263108,9285.971829894941,86853002.03219561,818169545215.492
O3,-9.7,167.0,100,18.615204805846442,428.40533886434713,11554.856261361612,9307.602402923174,87256090.9107379,823843753369.8966
O3,-9.7,167.0,250,18.674989536512953,430.7988383090351,11641.150616102772,9337.494768256556,87814675.29108934,831728311410.3291
O3,-9.7,167.0,500,18.68953050688906,431.3819727610205,11662.202074542542,9344.765253444497,87950804.81156944,833653585227.5171
O3,-9.7,167.0,1000,18.695762191828425,431.6319987929548,11671.231422101788,9347.881095914234,88009176.8122276,834479590008.7474
O3,-9.7,167.0,5000,18.700243811690235,431.81185281359257,11677.72781946491,9350.12190584512,88051167.97664827,835073962219.0137
O3,-9.7,195.0,0,9.927070965930366,149.7465448551083,2930.651762997518,4963.535482965684,25028385.159923658,128173987050.49185
O3,-9.7,195.0,0.1,9.948072618560646,150.25426243336085,2943.309930753583,4974.03630928026,25133426.2989439,128974428601.3826
O3,-9.7,195.0,5,13.173066540041296,237.76628725286236,5315.224216123335,6586.533270021011,43873366.46726288,295505575601.2401
O3,-9.7,195.0,10,15.784807833172028,322.52841913075974,7926.758519514104,7892.403916586176,62850295.67357534,504952541120.3328
O3,-9.7,195.0,25,17.898698323190334,400.22543262242147,10552.610524950713,8949.349161595132,80700245.99311736,733192924127.9197
O3,-9.7,195.0,50,18.423371122746403,420.7690970631087,11280.753510601577,9211.685561373197,85475771.81587352,798880960036.3967
O3,-9.7,195.0,75,18.547341959761912,425.6963038093283,11457.403929148644,9273.67097988094,86624190.1091913,814954393352.5017
O3,-9.7,195.0,100,18.597742232615428,427.7074457187634,11529.728710358191,9298.871116307724,87093269.80331135,821550184912.4585
O3,-9.7,195.0,250,18.66745713412863,430.4969185844078,11630.255361969188,9333.728567064336,87744199.9660191,830732162146.9187
O3,-9.7,195.0,500,18.684424626488546,431.17716858207757,11654.807317473103,9342.21231324423,87902992.61854944,832977211287.3492
O3,-9.7,195.0,1000,18.69169757538047,431.46891130941634,11665.341518096982,9345.848787690187,87971101.47943774,833940766556.9789
O3,-9.7,195.0,5000,18.696928539319956,431.67880252479523,11672.921893231487,9348.464269660059,88020104.10429789,834634249006.9958
O3,-9.7,228.0,0,9.19608176223665,132.57642074443135,2510.899668560331,4598.040881119641,21509345.394243266,102332904659.86655
O3,-9.7,228.0,0.1,9.217158019458065,133.057823150422,2522.443431188679,4608.579009727945,21607077.747485936,103024360043.77982
O3,-9.7,228.0,5,12.544043880407447,219.20870190741036,4782.586662974869,6272.021940204913,39811102.41205852,255691037151.39566
O3,-9.7,228.0,10,15.376788409452582,308.4677453756283,7474.3698121678735,7688.394204726791,59661457.7949626,467227431738.68195
O3,-9.7,228.0,25,17.766779767653166,395.1388898365174,10374.441454362313,8883.38988382649,79521128.08699507,717263740028.7527
O3,-9.7,228.0,50,18.374093176376725,418.818311625961,11211.027362124718,9187.046588188136,85021408.13895604,792550993516.7026
O3,-9.7,228.0,75,18.518430644520173,424.54472859288614,11416.048584430644,9259.215322260156,86355681.63457912,811186803348.8617
O3,-9.7,228.0,100,18.577203356973445,426.8873173764874,11500.219766778411,9288.601678486786,86901959.8155753,818858020843.1099
O3,-9.7,228.0,250,18.658587456897795,430.14152938663494,11617.434255164779,9329.293728448878,87661248.98021968,829560180237.6481
O3,-9.7,228.0,500,18.6784105621245,430.9359966307139,11646.101140612136,9339.205281062286,87846692.73308958,832180999891.5803
O3,-9.7,228.0,1000,18.68690940292908,431.2768306055568,11658.40559703356,9343.45470146459,87926258.79626149,833306322919.665
O3,-9.7,228.0,5000,18.693022762814117,431.5220794433203,11667.261593190373,9346.511381407037,87983514.28017719,834116413749.1595
O3,-9.7,260.0,0,8.583202095830666,118.93231992593377,2189.331124833216,4291.601047914082,18764242.782774165,83553321701.25768
O3,-9.7,260.0,0.1,8.60414269368858,119.38718931085864,2199.8738009413883,4302.07134684459,18854945.72642864,84153569557.01799
O3,-9.7,260.0,5,11.988913164311072,203.43021668468947,4341.7102563191365,5994.456582157049,36389924.41806552,223671978533.71472
O3,-9.7,260.0,10,15.000785184921988,295.7787204911732,7072.439603595496,7500.392592461321,56796333.14137916,434169960665.05554
O3,-9.7,260.0,25,17.640702625324327,390.3071594201994,10205.985962995595,8820.351312661629,78402331.03884521,702257103112.7169
O3,-9.7,260.0,50,18.326559601035267,416.9407647091765,11144.033722292297,9163.27980051734,84584275.5148296,786476863388.7668
O3,-9.7,260.0,75,18.49048137729252,423.43291763243303,11376.161158719144,9245.240688646014,86096504.1852364,807555637835.864
O3,-9.7,260.0,100,18.55733014915748,426.0944995443626,11471.713701686956,9278.665074578894,86717050.42453712,816258714318.2223
O3,-9.7,260.0,250,18.649994603502584,429.7973683278481,11605.022010053928,9324.997301751338,87580924.31342866,828425827641.2664
