operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m1p1,m0p2,m2p1,m1p2,m0p3
O3,-9.7,37.0,500,14.406733729770608,280.9866185634664,6913.511793808048,8909.31920683406,139762.91783931907,100248502.02342442,2924981.7719028406,1638549395.6030176,1198105965853.94
O3,-9.7,37.0,1000,14.40779904436204,281.02374071939585,6914.763065516605,8909.978042616818,139783.38316103848,100263178.08788997,2925577.995569334,1638906258.810371,1198367082536.208
O3,-9.7,37.0,5000,14.408564893549379,281.05042942500086,6915.662705029298,8910.451641334488,139798.09593791448,100273729.72809754,2926006.655860704,1639162839.1483424,1198554840639.4595
O3,-9.7,55.0,0,11.531134571098868,189.52898211756528,4044.768777341353,7131.009785906859,89978.83694090792,64545689.68328906,1590757.6299422188,851661528.4998249,622410871573.4945
O3,-9.7,55.0,0.1,11.54150367720065,189.8272999744096,4053.3817426215996,7137.42216195494,90138.75295464676,64660376.37894373,1594642.8636861106,853909461.6015395,624055131581.3649
O3,-9.7,55.0,5,12.881984294362328,230.31252908850948,5269.2390268334375,7966.393504666798,112006.82303907612,80343318.68343799,2151318.568225907,1179017316.9856026,861881539059.644
O3,-9.7,55.0,10,13.693731570678212,256.6787120270407,6108.60015591246,8468.389018599297,126401.87120442532,90666725.26320076,2543682.0876067425,1411131877.4648287,1031704557376.8646
O3,-9.7,55.0,25,14.227795737573224,274.7852831984635,6705.416510861603,8798.66155570512,136346.74363077918,97798625.94974326,2825972.327689824,1579340214.3083918,1154781342889.2065
O3,-9.7,55.0,50,14.346783586749073,278.90143616575523,6843.333118432109,8872.245221237408,138613.6813181785,99424338.8903349,2891559.344965844,1618550546.3853538,1183472283766.5479
O3,-9.7,55.0,75,14.374194185080931,279.8538886471366,6875.362799241871,8889.196337477157,139138.55125299434,99800743.67315069,2906809.3924779436,1627674189.196455,1190148275648.894
O3,-9.7,55.0,100,14.385263107750548,280.23895622261006,6888.324480611607,8896.041490270929,139350.78391413594,99952944.66040261,2912982.655696362,1631368176.8613596,1192851270059.6304
O3,-9.7,55.0,250,14.400503247863846,280.7695571683267,6906.196650426556,8905.466182917562,139643.25905442474,100162689.74409285,2921496.43144161,1636463329.3923903,1196579525109.127
O3,-9.7,55.0,500,14.404200077866772,280.8983395521627,6910.53644149568,8907.75236628213,139714.2519950913,100213601.8956086,2923564.1133585945,1637700877.935843,1197485080201.3503
O3,-9.7,55.0,1000,14.405783216633397,280.95349873236825,6912.395485289835,8908.731404664288,139744.65943479538,100235408.10815395,2924449.878182379,1638231032.6723876,1197873005188.558
O3,-9.7,55.0,5000,14.406921327683222,280.99315538203655,6913.732121977119,8909.435224425602,139766.52156037663,100251086.45806047,2925086.7570945956,1638612235.2892444,1198151948335.267
O3,-9.7,81.0,0,10.5355882595388,161.9504928451922,3271.786944227058,6515.350456544421,75285.93308982719,54008265.01818925,1246095.5351953334,653701340.1869248,477623647036.64453
O3,-9.7,81.0,0.1,10.548340040220067,162.29042694300082,3281.0269561159926,6523.2363324937105,75465.862277801,54137307.54702615,1250164.4663367653,656019827.8881366,479319226685.4563
O3,-9.7,81.0,5,12.266402895809444,211.24784287260283,4685.279316602014,7585.709655553268,101670.07503435906,72930243.70229198,1882031.428983903,1021047807.1220062,746316318822.2994
O3,-9.7,81.0,10,13.378557366356924,246.27608764642656,5773.145509062394,8273.481018860864,120709.52014463469,86584470.45590033,2386179.6876487993,1317704069.4993577,963347519693.8046
O3,-9.7,81.0,25,14.142371851207916,271.8486466110516,6607.523892459624,8745.834279997762,134730.77815678943,96639750.024063,2779497.0417872737,1551584002.0727432,1134471827128.1658
O3,-9.7,81.0,50,14.316184842160014,277.8400767839998,6807.692578211346,8853.32257513188,138028.93567555893,99004994.36619578,2874598.1078483714,1608406057.9422855,1176049337476.0515
O3,-9.7,81.0,75,14.356417345660763,279.2360052421929,6854.579234156673,8878.202881184547,138798.03975682962,99556549.6906391,2896913.1025831643,1621753260.0295599,1185815787547.9155
O3,-9.7,81.0,100,14.372684397903125,279.80138560225294,6873.596045753853,8888.262664724916,139109.61541623663,99779992.93580675,2905968.0312860967,1627170769.2653406,1189779913902.593
O3,-9.7,81.0,250,14.395100927051839,280.58141394861957,6899.857899199154,8902.12531993791,139539.54751989403,100088314.50751506,2918476.596769193,1634655994.1027982,1195257054965.9648
O3,-9.7,81.0,500,14.400541928667309,280.7709044598863,6906.242048881648,8905.490125296106,139644.0021634403,100163223.24615003,2921518.070032255,1636476288.4575005,1196589015053.6077
O3,-9.7,81.0,1000,14.402872436131462,280.85208684781213,6908.9777022948565,8906.931321420181,139688.7540225762,100195316.2463787,2922821.4352464555,1637256363.9996493,1197159814269.5007
O3,-9.7,81.0,5000,14.404547934266033,280.9104593690046,6910.944917932667,8907.967477786498,139720.93305052322,100218393.03698565,2923758.723786689,1637817355.2890756,1197570310435.0974
O3,-9.7,122.0,0,9.273106329825817,130.00826982775567,2437.718426753909,5734.614518939228,58534.62252226027,41994269.95242319,884995.6159206697,450175999.3142589,328797480359.70087
O3,-9.7,122.0,0.1,9.287991328845816,130.36510592843052,2446.648103707647,5743.819626980858,58719.869188820514,42127131.09187471,888788.8771964965,452287656.33701676,330341397486.3314
O3,-9.7,122.0,5,11.406838334419538,185.97075821624824,3942.4422305592734,7054.143302897334,88072.93845739333,63178833.51472189,1544669.4101241312,825021260.9576795,602924917080.7594
O3,-9.7,122.0,10,12.909997131560463,231.1991819800493,5296.875466457026,7983.717018072172,112489.1038031712,80689188.66810349,2164142.328230018,1186569053.2174416,867406378591.2997
O3,-9.7,122.0,25,14.009729621214007,267.3193194888386,6457.366140991744,8663.806520182761,132240.65808169937,94853979.4000718,2708337.390322433,1509132575.5729527,1103410031414.5803
O3,-9.7,122.0,50,14.268197370761344,276.1795470696425,6752.041088451652,8823.646448338372,137114.37512837106,98349125.55702431,2848130.6210722155,1592582054.6666322,1164470605946.233
O3,-9.7,122.0,75,14.328473761629198,278.2660975320858,6821.991866345429,8860.922189369167,138263.6298105234,99173302.96309438,2881402.0772868395,1612475130.5072699,1179026765150.4177
O3,-9.7,122.0,100,14.352893405007103,279.11359996019127,6850.464103060518,8876.02364662532,138730.58942026456,99508178.34681608,2894953.996918294,1620581254.307291,1184958202455.4385
O3,-9.7,122.0,250,14.386590109567184,280.285137939806,6889.879483397875,8896.862121927808,139376.23836163225,99971198.84339672,2913723.3235421665,1631811402.715649,1193175587603.354
O3,-9.7,122.0,500,14.394777083669728,280.5701373972211,6899.47803033799,8901.925078187649,139533.33218421004,100083856.21883851,2918295.642141228,1634547688.8517873,1195177787429.6646
O3,-9.7,122.0,1000,14.398284653371409,280.6922839277291,6903.593021730975,8904.094212002625,139600.66337069287,100132143.25301726,2920256.0240027686,1635720957.0322895,1196036317985.6792
O3,-9.7,122.0,5000,14.400806785680777,280.7801300020034,6906.552911475722,8905.653939950156,139649.08825385635,100166870.97166431,2921666.1873615636,1636564942.2237585,1196653888828.2344
O3,-9.7,181.0,0,7.909246710370705,99.31789040431013,1705.3549724922234,4891.1852694178215,42802.32817748159,30710644.28115215,580785.883135814,283295356.64317673,206804906586.8009
O3,-9.7,181.0,0.1,7.925318833176443,99.65643573047359,1713.0310243088707,4901.124492980222,42973.42327708699,30833361.664222993,583893.2381288616,284970761.0728556,208029411799.55426
O3,-9.7,181.0,5,10.361947757294185,157.35603168204625,3147.6296465800906,6407.968812538798,72857.2017754951,52266409.73489633,1191554.194232251,622671788.3989217,454931177267.3492
O3,-9.7,181.0,10,12.290561629203657,211.98090982566399,4707.36495360647,7600.649739516989,102066.3187398174,73214414.08088452,1892154.8616999236,1026964177.6877106,750644360029.8127
O3,-9.7,181.0,25,13.823162533894395,261.0115292035036,6249.935173155018,8548.430863773341,128777.47663115912,92370379.4710368,2610299.9270038866,1450742762.1674352,1060686865028.7091
O3,-9.7,181.0,50,14.199704046827687,273.8178685294885,6673.121402068871,8781.289250627156,135814.27001837894,97416766.71400076,2810632.71424536,1570176366.6782055,1148076034778.7065
O3,-9.7,181.0,75,14.288452595434945,276.879853730106,6775.495104253463,8836.172578187103,137500.03528192057,98625698.555315,2859282.674543353,1599248567.3553827,1169348616914.9746
O3,-9.7,181.0,100,14.32450920318067,278.12862325866655,6817.376618937061,8858.470431119858,138187.89227813995,99118987.32216646,2879205.8612845847,1611161625.5717196,1178065626688.8901
O3,-9.7,181.0,250,14.374360481317288,279.85967163953205,6875.557398845179,8889.299167580286,139141.73845309863,99803029.76707351,2906902.0670137457,1627729647.9774473,1190188863372.3772
O3,-9.7,181.0,500,14.386489441556867,280.28163420963716,6889.761501312076,8896.799893564537,139374.30778450944,99969814.73502141,2913667.1407071403,1631777788.7725582,1193150996455.0977
O3,-9.7,181.0,1000,14.3916879426126,280.46258353978556,6895.855242476339,8900.014707591858,139474.0465415179,100041341.38057846,2916569.843142791,1633514876.1263597,1194422068484.815
O3,-9.7,181.0,5000,14.395426703138101,280.59275755611174,6900.240024235106,8902.326804054135,139545.8008826668,100092799.15437055,2918658.6493155602,1634764951.678121,1195336781473.062
O3,-9.7,271.0,0,6.459931529908378,71.0599319855713,1099.7267909644886,3994.9091390854946,28775.8129225623,20649823.25641035,342962.84306211676,157666739.71830234,115008507405.74838
O3,-9.7,271.0,0.1,6.4759915710185085,71.34843080975784,1105.5389249038726,4004.8408817841346,28916.045186244228,20750412.137899432,345163.63156822283,158800280.47311524,115836532508.7449
O3,-9.7,271.0,5,9.091564765031784,125.69419796760546,2330.4863826575297,5622.346773877538,56298.841874574486,40390740.89094238,839585.3567813681,424948030.8314163,310352753527.56006
O3,-9.7,271.0,10,11.452347536425544,187.26974353475143,3979.7111741155277,7082.286816204956,88768.38887488762,63677591.20051234,1561440.309168287,834709777.6640344,610011513353.658
O3,-9.7,271.0,25,13.547949174552246,251.84091928964784,5951.910378508912,8378.235200644975,123752.61100572179,88766817.12186362,2470003.741968884,1367387208.4386919,999698172577.9586
O3,-9.7,271.0,50,14.09648014670515,270.27738063871027,6555.31874674024,8717.454178987016,133866.61717475072,96020023.219115,2754739.1817656443,1536807789.1105971,1123659984380.3352
O3,-9.7,271.0,75,14.22783220677541,274.78654025119323,6705.45850562171,8798.68410893073,136347.4355788166,97799122.2466541,2825992.278020114,1579352134.9211674,1154790066450.6992
O3,-9.7,271.0,100,14.281426710152836,276.636841896107,6767.353692169416,8831.827672118592,137366.2009949024,98529720.56640792,2855411.1309437705,1596934071.1773965,1167655057178.7056
O3,-9.7,271.0,250,14.35574515947849,279.21265473154745,6853.794164313565,8877.787188206044,138785.1722963176,99547321.96760082,2896539.3364697667,1621529656.4866385,1185652172064.8809
O3,-9.7,271.0,500,14.373865714897741,279.8424657384142,6874.97840061299,8888.993171134613,139132.25504207026,99796228.68333659,2906626.316201684,1627564647.9020617,1190068126362.0989
O3,-9.7,271.0,1000,14.381636794441652,280.11277496048746,6884.076333143738,8893.798929890647,139281.23599725388,99903069.04899906,2910959.263859425,1630157366.5311155,1191965287593.7673
O3,-9.7,271.0,5000,14.387227485416979,280.30732061005665,6890.626434728922,8897.256302516847,139388.46563279186,99979967.88290069,2914079.126280721,1632024330.1857328,1193331396914.1196
O3,-9.7,404.0,0,5.08338760403639,48.38690566608975,670.0020578459453,3143.635736820747,18021.99144323863,12935687.199161213,186480.97072659433,79233625.65593085,57733911490.67733
O3,-9.7,404.0,0.1,5.0982194704419195,48.609533000421564,673.9442094219137,3152.8079709938293,18124.523689280955,13009242.354814904,187849.0469159533,79895866.78743373,58217292662.35371
O3,-9.7,404.0,5,7.697040234114343,94.89969594811825,1606.0499974368727,4759.953921194264,40575.27237529919,29113288.901335362,540769.5814574714,261785945.01202613,191084856629.65704
O3,-9.7,404.0,10,10.403808308036895,158.4577806317264,3177.2783561943706,6433.855954373333,73439.07000464087,52683719.25262813,1204555.931987724,630060435.6502608,460334560616.98285
O3,-9.7,404.0,25,13.160734890805754,239.2094140078873,5548.434190783346,8138.776667209769,116852.01704703775,83818062.81534953,2281179.0045205615,1255603254.0936408,917912555257.8502
O3,-9.7,404.0,50,13.946656525429601,265.1786045316128,6386.747880682601,8624.8012214551,131064.71602171159,94010659.1593059,2674926.438077908,1489220747.6252458,1088840661071.7592
O3,-9.7,404.0,75,14.139184613044133,271.73937654164973,6603.889499316849,8743.863228387456,134670.67098893484,96596644.34397265,2777772.8405601224,1550554721.5984445,1133718691599.3335
O3,-9.7,404.0,100,14.218232806007213,274.4557702287168,6694.4112990629465,8792.747700778515,136165.36311747856,97668550.06225546,2820744.2494869987,1576216680.6885586,1152495809435.5894
O3,-9.7,404.0,250,14.328323924416472,278.2609008101842,6821.817375380436,8860.82952734829,138260.76709408808,99171249.2586013,2881319.05036967,1612425466.882445,1178990415708.3562
O3,-9.7,404.0,500,14.355251021811918,279.1954895801295,6853.21706124772,8877.481626297535,138775.71393712307,99540539.14305957,2896264.600415166,1621365301.713235,1185531910712.1282
O3,-9.7,404.0,1000,14.366809047371357,279.5971162078076,6866.723576009548,8884.629276436004,138997.0401388871,99699260.70523442,2902695.412567768,1625212681.6056056,1188347130238.7175
O3,-9.7,404.0,5000,14.3751279656673,279.8863630542858,6876.455633015458,8889.773791439797,139156.4489260959,99813579.0126086,2907329.8327641455,1627985600.0282235,1190376145583.6045
O3,-9.7,602.0,0,3.8591464644663245,31.64099642018845,391.56663750411565,2386.548440097063,10560.694175400107,7582660.623312556,94488.34745169242,36258412.70016176,26379942761.69634
O3,-9.7,602.0,0.1,3.871888930948855,31.798694428699985,394.0096278950914,2394.4285569444746,10628.158642433915,7631066.99709444,95247.03833397235,36596607.04368071,26626528824.29518
O3,-9.7,602.0,5,6.266161992418002,67.62265351220216,1031.110405764254,3875.0794268637255,27110.711590090425,19455434.33778342,317127.4602935902,144412299.5799862,105326909010.17862
O3,-9.7,602.0,10,9.155844151313907,127.21367162511896,2368.101347790175,5662.09802765966,57085.50210577237,40954944.27340301,855484.375998054,433769902.45427006,316802530567.9643
O3,-9.7,602.0,25,12.623610454822638,222.21289735564,5018.727853068451,7806.611637099188,107607.36255307391,77188222.9484983,2035396.4900561562,1110868614.7956095,812025045186.0624
O3,-9.7,602.0,50,13.729418709147788,257.86983572617805,6147.360346168166,8490.458450729266,127054.674818834,91134880.57611841,2561936.7184082223,1421980640.1663463,1039642282996.0062
O3,-9.7,602.0,75,14.009240539494012,267.302687575953,6456.8166116975135,8663.504068707363,132231.51938710766,94847425.73892473,2708077.2600494083,1508977497.847157,1103296563236.6265
O3,-9.7,602.0,100,14.125183874398035,271.2596339127143,6587.939849387725,8735.204993275453,134406.79560981883,96407407.89231096,2770207.2589035328,1546038778.4741023,1130414339517.6155
O3,-9.7,602.0,250,14.28769485044537,276.85363992256663,6774.6167515677,8835.703958930639,137485.59772669073,98615344.48661803,2858864.953782376,1598998831.4127395,1169165876850.9932
O3,-9.7,602.0,500,14.327628171363905,278.2367727335984,6821.007291901618,8860.399256001974,138247.474081642,99161716.45846978,2880933.552068793,1612194910.527476,1178821713881.1223
O3,-9.7,602.0,1000,14.344791259291714,278.8322689632767,6841.0088091129555,8871.0131796271,138575.57077428518,99397008.34644713,2890452.9799960293,1617888741.4033008,1182988025676.7139
O3,-9.7,602.0,5000,14.35715280858398,279.2615550674568,6855.43828187538,8878.657699815256,138812.11909169008,99566646.24600728,2897322.0894301585,1621997931.7870924,1185994815618.9104
O3,-9.7,899.0,0,2.8350069224279966,20.11000760870472,223.64089190297594,1753.2066916497565,5839.876565816536,4195062.143036961,45393.852306242894,15343157.889673425,11139733761.38503
O3,-9.7,899.0,0.1,2.8452795614238777,20.214446459847423,225.05946775758585,1759.5594267944548,5880.348704501011,4224108.639716412,45777.78745873056,15497043.100125182,11251764295.294256
O3,-9.7,899.0,5,4.8998423848630726,45.67098017173843,622.3902270970856,3030.1288829129726,16777.195694099515,12042679.715182029,170081.7272789207,71338547.0020776,51971561500.91157
O3,-9.7,899.0,10,7.759657261680006,96.19339113898792,1634.958920135833,4798.677122433418,41226.239387664704,29580196.285220046,552383.0349781101,268015399.14092216,195637512271.24152
O3,-9.7,899.0,25,11.89538707242188,200.14522187338312,4354.475591183356,7356.268438185374,95681.52180082507,68635473.05961786,1731020.350530176,933018899.300114,681921789084.4584
O3,-9.7,899.0,50,13.41596149736021,247.4996619625489,5812.315660926803,8296.612267067208,121378.22180538865,87064029.06623693,2404525.0472265636,1328569560.5811388,971297187111.3914
O3,-9.7,899.0,75,13.818741953927358,260.86296237908897,6245.073413417901,8545.697139374823,128695.97623523463,92311932.19665065,2608005.8954173,1449377838.4744048,1059688178408.7783
O3,-9.7,899.0,100,13.987871848063207,266.5765098445992,6432.836560042948,8650.289372847692,131832.5456279128,94561304.16870241,2696727.922612357,1502212252.963773,1098346467591.5688
O3,-9.7,899.0,250,14.227181401433997,274.7641091033206,6704.709174066807,8798.281645878533,136335.08792648796,97790267.25006938,2825636.27906854,1579139432.7238905,1154634429349.8672
O3,-9.7,899.0,500,14.286392561097832,276.8085902781424,6773.107330035493,8834.898625003549,137460.78745245043,98597552.22386912,2858147.153752423,1598569709.3376503,1168851881762.9243
O3,-9.7,899.0,1000,14.311890845669168,277.6912918433429,6802.70071545293,8850.667109320677,137946.97550651498,98946217.50004336,2872223.165120684,1606985854.072582,1175010144133.6282
O3,-9.7,899.0,5000,14.330274132402659,278.3285374493809,6824.088373249594,8862.03559270772,138298.03067758467,99197973.15826283,2882399.7865515864,1613071848.7580965,1179463394771.581
O3,-9.7,1341.0,0,2.0323470468005786,12.653506443078943,128.0021961629692,1256.8309525503066,3108.628607515804,2234560.7634801324,21295.224848078884,6202596.066074848,4490936362.215189
O3,-9.7,1341.0,0.1,2.0402238006891666,12.719922682424594,128.80102171108135,1261.7020462128635,3131.295234552524,2250834.4089338323,21478.902225884387,6267249.86318571,4537907659.835724
O3,-9.7,1341.0,5,3.6993864877863984,29.693503126332764,361.7038577096043,2287.750712022715,9733.054967681828,6988812.925431718,85302.48040998768,32193257.705210518,23416231719.171677
O3,-9.7,1341.0,10,6.324398478917107,68.64725532068735,1051.4412295754248,3911.0936569214578,27605.938016176868,19810665.435633775,324753.69747204834,148314536.742624,108177176103.37865
O3,-9.7,1341.0,25,10.954895132204994,173.30944907502487,3584.4974641801305,6774.655495963733,81314.89572336583,58332130.51749637,1384522.2709075725,732841354.5095661,535503326145.8062
O3,-9.7,1341.0,50,12.975099578346605,233.26619880269465,5361.465308642918,8023.977249826677,113613.93389361286,81495864.39387757,2194139.6600395255,1204243759.7128768,880337234091.7698
O3,-9.7,1341.0,75,13.54464101373731,251.73165899708872,5948.385274606393,8376.189397947684,123692.81798476762,88723937.3620326,2468348.36088416,1366405169.7844512,998979662416.3801
O3,-9.7,1341.0,100,13.788394303973348,259.84415362238116,6211.763214475278,8526.929762347345,128137.16240319799,91911181.95893295,2592293.031101665,1440030545.4864492,1052848961315.2424
O3,-9.7,1341.0,250,14.138067588587743,271.7010861656302,6602.616079400323,8743.172411117128,134649.6079958039,96581538.89722313,2777168.718552827,1550194088.4603472,1133454811378.3945
O3,-9.7,1341.0,500,14.225462742533097,274.7048765591978,6702.730568438524,8797.218794610386,136302.48229600693,97766884.38895455,2824696.2799918614,1578577809.0678186,1154223481069.1663
O3,-9.7,1341.0,1000,14.263206507499243,276.0071257028032,6746.270161895157,8820.559978607573,137019.43115631703,98281036.71395272,2845387.1683772546,1590942260.652528,1163270733757.209
O3,-9.7,1341.0,5000,14.290458774719959,276.94926276582066,6777.8209798808275,8837.413225411292,137538.26253264426,98653112.88271879,2860388.7979814922,1599909862.1434767,1169832500602.7227
O3,-9.7,2000.0,0,1.4290921851500735,7.965153695641935,74.41579549704754,883.769985247099,1616.2480532422885,1162857.531732516,9946.75115446066,2456569.2262979755,1772472050.319198
O3,-9.7,2000.0,0.1,1.4349019090331296,8.006554584285283,74.86295618722734,887.3627968960909,1628.3272361144464,1171534.4232809287,10032.034323424063,2482387.137375897,1791177681.5760546
O3,-9.7,2000.0,5,2.709615174052539,18.853530329130553,206.73559730885063,1675.662734012895,5357.095813840559,3848566.6484963493,40869.90062464863,13545931.313497769,9831503571.539036
O3,-9.7,2000.0,10,4.957309320919179,46.51353934179117,637.0651179988324,3065.667214493077,17162.14903446085,12318844.42453498,175111.38153137435,73751246.26933423,53732427605.10957
O3,-9.7,2000.0,25,9.799707006925756,142.91941964756916,2766.523452787459,6060.271490043963,65266.108405896935,46822123.592238076,1025782.7398995082,528957843.9976683,386401351509.0899
O3,-9.7,2000.0,50,12.369086971678973,214.37220767898413,4779.616809982292,7649.210879831684,103359.58579178249,74141893.93801765,1925308.001190478,1046352394.1106384,764827648006.214
O3,-9.7,2000.0,75,13.155582183544063,239.04346339528664,5543.188363927499,8135.590161447875,116761.52351924342,83753165.24264288,2278732.8239535727,1254158336.450155,916855419660.7601
O3,-9.7,2000.0,100,13.501328189402958,250.30328263770426,5902.357040510289,8349.404164060023,122911.29848102869,88163472.66056679,2446742.482982205,1353590848.6134033,989604001310.9211
O3,-9.7,2000.0,250,14.007257034761652,267.2352411313405,6454.588280378814,8662.277408076256,132194.45944165305,94820848.1288543,2707022.4415307287,1508348661.472668,1102836442268.267
O3,-9.7,2000.0,500,14.135578399460634,271.6157681496553,6599.778904218098,8741.633089774528,134602.67879215028,96547884.2377707,2775822.8409166387,1549390693.528601,1132866962558.0078
O3,-9.7,2000.0,1000,14.191232254269465,273.5264459161416,6663.401795724831,8776.050197386377,135653.89311338964,97301753.98537265,2806017.472938191,1567419743.698487,1146058983598.0718
O3,-9.7,2000.0,5000,14.231505182394566,274.9131528410277,6709.6885786541525,8800.955524138846,136417.1333347612,97849105.12387334,2828002.0110824504,1580552932.0392382,1155668703085.9812
O3,-9.7,0.0,0,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,0.1,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,5,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,10,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,25,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,50,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,75,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,100,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,250,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,500,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,1000,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,0.0,5000,14.411944588141086,281.1682203194425,6919.633648863237,8912.541666790912,139863.0328783609,100320298.22768871,2927898.826166611,1640295419.143736,1199383574637.6658
O3,-9.7,11.0,0,13.726108994687785,257.7592545326691,6143.75892949132,8488.41166419867,126994.06128230615,91091411.32537389,2560240.1053592223,1420972159.6588006,1038904397914.1226
O3,-9.7,11.0,0.1,13.729045450424328,257.8573633296502,6146.9541061075615,8490.227610201175,127047.83817398011,91129977.89464171,2561745.336407073,1421866882.5829775,1039559054814.6943
O3,-9.7,11.0,5,14.07755355265352,269.63065659695235,6533.866541535408,8705.749745949379,133511.03098192727,95765017.46658622,2744571.164913625,1530741228.828305,1119221063488.1797
O3,-9.7,11.0,10,14.262337573324462,275.9771113530369,6745.265723256767,8820.022616043285,137002.9043656428,98269185.01173459,2844909.696057499,1590656885.6566737,1163061924946.7224
O3,-9.7,11.0,25,14.374734425457719,279.87267659472144,6875.995049635694,8889.530424757406,139148.9058550698,99808169.9307673,2907110.4878057544,1627854357.510489,1190280117293.0962
O3,-9.7,11.0,50,14.39886504289901,280.7124977531881,6904.274073284158,8904.453123674339,139611.80590269793,100140133.99664344,2920580.4868470132,1635915144.2664053,1196178409863.886
O3,-9.7,11.0,75,14.404378644783245,280.90456112321004,6910.746131004185,8907.862796573409,139717.6815888688,100216060.96193479,2923664.015384589,1637760665.169057,1197528821347.1885
O3,-9.7,11.0,100,14.406600370927913,280.9819715830348,6913.355161277953,8909.236737964422,139760.35613667587,100246664.91712508,2924907.142286857,1638504726.8681934,1198073280150.3848
O3,-9.7,11.0,250,14.409654851306687,281.0884144837283,6916.9431742919205,8911.125670550584,139819.0362249448,100288746.95678316,2926616.7879862143,1639528039.6821628,1198822067754.7207
O3,-9.7,11.0,500,14.410395006970788,281.11421060768953,6917.812804141804,8911.583394970192,139833.2575520766,100298945.24656594,2927031.1711058943,1639776067.8301044,1199003552672.0024
O3,-9.7,11.0,1000,14.410711831413037,281.1252531417709,6918.1850830473195,8911.779357078729,139839.3457215803,100303311.01097386,2927208.5766719864,1639882251.9633439,1199081243854.0059
O3,-9.7,11.0,5000,14.410939640769671,281.1331932584916,6918.452766551323,8911.920205738446,139843.72246686043,100306450.43113524,2927336.115521204,1639958600.3117077,1199137121391.2036
O3,-9.7,30.0,0,12.68355324123325,224.0794201532741,5076.143679119013,7843.681091591545,108620.19205631808,77914580.41317593,2061913.5786514168,1126438766.653568,823415771464.7025
O3,-9.7,30.0,0.1,12.690393617099192,224.29290236125888,5082.722590247659,7847.911275679974,108736.07252652355,77997684.8576693,2064953.9894053654,1128224742.7685,824722351747.6082
O3,-9.7,30.0,5,13.535109827745691,251.41699792313696,5938.236663323906,8370.295194186047,123520.6293752275,88600452.67712344,2463583.1353122597,1363578421.8546,996911457732.8969
O3,-9.7,30.0,10,14.011112304066007,267.36634219065496,6458.919873021649,8664.661590596732,132266.49572615392,94872509.06186746,2709072.891002256,1509571059.6606958,1103730873308.8884
O3,-9.7,30.0,25,14.31091295140331,277.6574137131171,6801.564224484691,8850.06236665489,137928.31371938242,98932833.69534014,2871682.488487969,1606662532.0863755,1174773553395.282
O3,-9.7,30.0,50,14.376329084098243,279.9281377922834,6877.861527214437,8890.516524816308,139179.47156013804,99830088.7462275,2907999.350117969,1628386200.1225898,1190669268695.3345
O3,-9.7,30.0,75,14.391328921935033,280.45008490441694,6895.434282492719,8899.792670429517,139467.15696446167,100036400.28806615,2916369.3060570844,1633394860.7053978,1194334247319.2122
O3,-9.7,30.0,100,14.397378753723705,280.6607345265145,6902.530081485774,8903.533995555637,139583.27235809615,100119671.31852767,2919749.635732173,1635417887.7024455,1195814551682.621
O3,-9.7,30.0,250,14.405701610564865,280.95065539122527,6912.299654648782,8908.6809185716,139743.09154280488,100234284.11763354,2924404.2066202955,1638203701.3819892,1197853007626.967
O3,-9.7,30.0,500,14.407719231435317,281.0209594509231,6914.669315192651,8909.92868518527,139781.84989790487,100262078.92815994,2925533.3248643936,1638879526.2209992,1198347530053.432
