operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m0p2,m0p3,m1p1,m2p1,m1p2
Oid,-17.0,311.0,500.0,3.4642359990773444,69.160389730092,1762.597457073935,3464.2359990773575,20102537.595464762,153677269799.7489,20099.073359465674,422942.4756360993,153637068.18879405
Oid,-17.0,311.0,1000.0,4.160387263778655,85.54291096171043,2211.1826417490856,4160.387263778652,28042055.335852046,243555018070.982,28037.894948588324,603668.1237418328,243498938.12069818
Oid,-17.0,311.0,5000.0,4.862744853544246,102.23009845663805,2670.347402875015,4862.7448535442445,37140684.08428046,358189478782.4596,37135.821339426875,813155.0890995588,358115202.27703655
Oid,-17.0,363.0,0.0,0.0078034717184406665,0.04803337941175907,0.5237652843858086,7.803471718440664,2444.3236672228113,1472466.4582136387,2.4365201955043707,15.870913791844577,1467.585614350912
Oid,-17.0,363.0,0.1,0.00783868862736373,0.04825461302905186,0.5262264411760507,7.838688627363732,2455.8528737608426,1479638.2720974523,2.4480141851334793,15.947312667309616,1474.7344050385586
Oid,-17.0,363.0,1.0,0.008421780964629004,0.051923397164497107,0.5671035200010978,8.421780964629006,2647.3941876801323,1599084.957910711,2.638972406715504,17.218585484862363,1593.7985913163157
Oid,-17.0,363.0,5.0,0.01640728831385533,0.10325678543257027,1.1510835757745315,16.407288313855332,5393.960089978788,3370811.957294779,5.377552801664932,35.845968985420015,3360.0404444031356
Oid,-17.0,363.0,7.5,0.025411557662600497,0.1635367866006152,1.8635957403807684,25.4115576626005,8766.661233374785,5684746.244628917,8.741249675712185,59.64756778481571,5667.238333719831
Oid,-17.0,363.0,10.0,0.037113349658892104,0.2455796545966053,2.8750482473484333,37.1133496588921,13586.156323065867,9224535.65590975,13.549042973406975,95.20366718870565,9197.400456613279
Oid,-17.0,363.0,25.0,0.14950512750519077,1.2245643343788122,17.392089281401482,149.50512750519076,84899.43158313738,82278968.14528388,84.7499264556322,748.1335182866021,82109.31878724515
Oid,-17.0,363.0,50.0,0.4199490987999371,4.63661517395485,83.12480196090905,419.9490987999369,439892.5959046914,725066661.17485,439.47264680589166,5324.300647922813,724187.29593214
Oid,-17.0,363.0,75.0,0.7147700189800572,9.431146221351216,190.67999908456815,714.7700189800571,1114870.8077190118,2628968009.5194354,1114.156037700032,16168.190386701146,2626738.982674018
Oid,-17.0,363.0,100.0,0.9965254255292764,14.64321401720501,316.370589546563,996.5254255292773,2031466.5095261894,6108179076.3782425,2030.4699841006595,32697.607533834336,6104117.139884621
Oid,-17.0,363.0,250.0,2.1746105267910942,39.56180476566952,962.4113222814697,2174.610526791096,8541210.94070795,46395343388.8132,8539.036330181167,166568.08812145324,46378263.14154239
Oid,-17.0,363.0,500.0,3.0473458822478823,59.457228144678176,1498.4004414279607,3047.345882247893,15898644.532282064,110860504869.23303,15895.597186399824,328447.062058734,110828710.6275146
Oid,-17.0,363.0,1000.0,3.6794933399502536,74.2052086606535,1900.4429421141967,3679.4933399502434,22437637.05520561,178981116611.98428,22433.95756186569,475834.6656000031,178936245.01736793
Oid,-17.0,363.0,5000.0,4.3242364837256835,89.42377466602088,2317.799732369253,4324.236483725679,30070000.283015862,268126868677.22424,30065.67604653218,650177.3589143686,268066733.0008958
Oid,-17.0,424.0,0.0,0.006681196082596383,0.04100407568222838,0.44579290753275574,6.681196082596384,2079.2595573039166,1246436.555147233,2.0725783612213204,13.458989719647622,1242.2847172287081
Oid,-17.0,424.0,0.1,0.0067113499690657046,0.04119241323795608,0.4478762848191231,6.711349969065703,2089.008887153931,1252445.9804053004,2.0822975371848647,13.52321968983393,1248.2746739809616
Oid,-17.0,424.0,1.0,0.007210615315287362,0.04431501633714768,0.48246458159472755,7.210615315287362,2250.907743494436,1352455.7842037955,2.2436971281791487,14.591300624779818,1347.9611793321221
Oid,-17.0,424.0,5.0,0.014048546121341413,0.08788395259724703,0.9739010632762733,14.048546121341412,4558.755923895827,2820745.2112010955,4.544707377774486,30.10539134677,2811.641747899426
Oid,-17.0,424.0,7.5,0.02175982452765283,0.13878709316573437,1.5677305000361526,21.759824527652825,7363.624869209786,4704722.994317953,7.341865044682135,49.629897040938474,4690.017504404061
Oid,-17.0,424.0,10.0,0.0317828351142329,0.20769438917456853,2.402332127853534,31.782835114232896,11329.5907949456,7535009.145223705,11.297807959831363,78.3445140808824,7512.38174646893
Oid,-17.0,424.0,25.0,0.1281407807808436,1.0140183431913485,13.981463563859519,128.14078078084358,67865.15924658562,62052637.01786514,67.73701846580478,576.2157115615613,61917.03484015277
Oid,-17.0,424.0,50.0,0.36067549657026693,3.788847413244114,65.52464228551322,360.67549657026694,340166.9413148787,510831665.57674056,339.80626581830853,3908.8726019774267,510151.6923696076
Oid,-17.0,424.0,75.0,0.6152579025670908,7.7209664786019845,151.1112740520754,615.2579025670905,854057.956815689,1812385981.9132502,853.4426989131217,11782.269397543823,1810678.481257523
Oid,-17.0,424.0,100.0,0.8596252248291871,12.050867386441201,253.05913416679957,859.6252248291875,1553549.2390726178,4187073111.509763,1552.6896138477891,23904.01499553182,4183966.872656845
Oid,-17.0,424.0,250.0,1.8928320022623017,33.321697857580105,796.7975879379728,1892.832002262305,6609675.056447768,32327253694.68944,6607.782224445495,125332.76759828067,32314036.237408593
Oid,-17.0,424.0,500.0,2.6703711451519383,50.77964200890718,1263.4629556785108,2670.3711451519307,12473443.083770089,78968809197.08229,12470.772712624952,252373.00529780725,78943864.98128606
Oid,-17.0,424.0,1000.0,3.240147245889472,63.93258100473296,1620.0861390470388,3240.147245889476,17789733.07146593,129658804547.70285,17786.492924220034,370824.99833696504,129623228.32170732
Oid,-17.0,424.0,5000.0,3.8270679443792,77.67529934869869,1995.4214261347693,3827.0679443792014,24101314.69528989,197608177962.96234,24097.48762734553,513662.24907543394,197559979.1606405
Oid,-17.0,495.0,0.0,0.005723170943143908,0.03503561356432898,0.37993566763668674,5.723170943143909,1771.2194227973243,1057331.0029173393,1.7654962518541801,11.434794693708533,1053.7942872426877
Oid,-17.0,495.0,0.1,0.005749002330766264,0.035196154010244646,0.38170288814608505,5.749002330766265,1779.4817199055913,1062383.672872022,1.7737327175748252,11.488955195521962,1058.8304584345417
Oid,-17.0,495.0,1.0,0.006176700700482539,0.03785740068262718,0.4110317721085043,6.1767007004825425,1916.633085139292,1146414.132355249,1.9104563844388094,12.389073474877021,1142.587042885671
Oid,-17.0,495.0,5.0,0.012034774816042893,0.07489836563224321,0.8257420554466812,12.03477481604289,3861.576284159934,2369012.0811446453,3.8495415093438905,25.363500534262528,2361.300963351143
Oid,-17.0,495.0,7.5,0.018641771853941638,0.11798079035275533,1.3225573793471228,18.641771853941638,6203.665568606282,3913059.9177417974,6.185023796752343,41.47152378451922,3900.671228376441
Oid,-17.0,495.0,10.0,0.027230599826073204,0.17601809844786764,2.014487791258947,27.230599826073206,9483.482922913907,6194596.848705015,9.456252323087833,64.82638765973226,6175.657113459017
Oid,-17.0,495.0,25.0,0.10986696757194617,0.8425018056421504,11.30096514410972,109.86696757194619,54587.71018442695,47347167.51397776,54.477843216855014,448.03493924578646,47238.10196057649
Oid,-17.0,495.0,50.0,0.3097833012744335,3.1007310922631026,51.72833406702194,309.78330127443337,264304.2069338294,363375133.5972138,263.994423632555,2886.4210397925362,362846.8349666477
Oid,-17.0,495.0,75.0,0.5294609124234596,6.3166700426346125,119.51667703617767,529.4609124234596,656056.6698973092,1256796637.1019542,655.5272089848856,8599.492026482538,1255485.0532230728
Oid,-17.0,495.0,100.0,0.7411211175599617,9.89698868367226,201.63122276835549,741.1211175599619,1189491.7297803035,2878544482.273871,1188.7506086627432,17455.785363743886,2876166.239935429
Oid,-17.0,495.0,250.0,1.6447700746597391,27.93989850521679,655.4768341181073,1644.770074659743,5098985.704897807,22411097657.86342,5097.340934823145,93725.18030989364,22400901.331223734
Oid,-17.0,495.0,500.0,2.3342699280223904,43.14547308649265,1058.185755090568,2334.2699280223856,9734576.40731192,55765497763.348404,9732.242137383899,192386.80308432662,55746030.94480379
Oid,-17.0,495.0,1000.0,2.844783787901943,54.78127464041255,1371.6205606096246,2844.783787901937,14012665.89704648,92935437636.70886,14009.821113258588,286436.6371571636,92907415.14969867
Oid,-17.0,495.0,5000.0,3.37537368036774,67.08417876237127,1705.9558313611633,3375.3736803677516,19170812.01192785,143871183525.09503,19167.436638247455,401911.7098143197,143832845.2764451
Oid,-17.0,578.0,0.0,0.004901542923294199,0.02994048918450678,0.323970794742196,4.901542923294199,1509.6737859544926,897949.5672868375,1.5047722430311983,9.724148873232883,894.9351212578521
Oid,-17.0,578.0,0.1,0.004923666872108429,0.03007739962883788,0.3254715168796185,4.923666872108429,1516.6845051707728,902207.4910331178,1.5117608382986647,9.769905533604906,899.1790456896484
Oid,-17.0,578.0,1.0,0.005289981269168222,0.032346576344438493,0.35036973981484953,5.289981269168221,1633.0202810784162,972978.5977673687,1.627730299809248,10.529973947271214,969.717847186481
Oid,-17.0,578.0,5.0,0.010307532657506611,0.06386293533803536,0.70094604492039,10.307532657506606,3275.2457372394033,1994497.4062901356,3.2649382045818967,21.41194741868709,1987.9572223483144
Oid,-17.0,578.0,7.5,0.015967082381507406,0.10037451323643674,1.1177181457141512,15.967082381507401,5236.565695503783,3266423.7133046906,5.220598613122277,34.759263916215254,3255.966548996065
Oid,-17.0,578.0,10.0,0.02332511000305463,0.14934555775189587,1.6933978007596076,23.325110003054622,7959.141524972759,5117748.569166728,7.935816414969705,53.86231058283732,5101.8536112267875
Oid,-17.0,578.0,25.0,0.0941681916775113,0.7017518844755829,9.17599624610991,94.16819167751135,44134.69206692721,36494443.226257704,44.0405238752497,351.2470765129799,36406.26801031555
Oid,-17.0,578.0,50.0,0.2659196551419198,2.540394094160871,40.89214202826747,265.9196551419197,206196.61851281582,260783227.05079508,205.93069885767392,2143.084587295154,260371.0997334246
Oid,-17.0,578.0,75.0,0.4552475347199043,5.162981732113407,94.33232116604981,455.2475347199046,505061.18417602393,876258076.7557683,504.60593664130374,6285.162609651159,875248.4096349513
Oid,-17.0,578.0,100.0,0.6382619611888264,8.109015835971995,159.9942681727509,638.2619611888261,911388.6093934928,1984063883.2161345,910.7503474323041,12729.476591620398,1982241.7442593102
Oid,-17.0,578.0,250.0,1.4262621706502638,23.311254701200312,535.4414441601418,1426.2621706502637,3920003.866262121,15455472293.242899,3918.5776040914716,69619.73187592412,15447633.711772565
Oid,-17.0,578.0,500.0,2.0348680890725417,36.45236860664966,879.6833179293335,2034.8680890725423,7555104.943499828,39033217065.13394,7553.070075410749,145419.38734119222,39018108.8901151
Oid,-17.0,578.0,1000.0,2.4896515549635483,46.66092794593388,1152.5221254877595,2489.65155496355,10963047.243042693,65895835024.00697,10960.557591487723,219180.5285107334,65873911.41917259
Oid,-17.0,578.0,5000.0,2.966124744726168,57.578905804993504,1447.4257931063014,2966.1247447261767,15129881.49099413,103450627776.70607,15126.915366249392,311289.67395435617,103420370.97984907
Oid,-17.0,675.0,0.0,0.004197328208479821,0.025590846921802784,0.27638265558252784,4.197328208479821,1287.4424287964744,763389.9619349289,1.2832451005879943,8.276516021130032,760.8192744055444
Oid,-17.0,675.0,0.1,0.004216274267752295,0.025707658688506888,0.27765837689455874,4.216274267752295,1293.3978751148265,766985.5005637804,1.2891816008470744,8.315239228787194,764.4029210878186
Oid,-17.0,675.0,1.0,0.004529972092188883,0.02764344982316775,0.2988178457794588,4.529972092188884,1392.1929577927447,826716.0971949867,1.387662985700556,8.958191828810339,823.9362412514936
Oid,-17.0,675.0,5.0,0.008826988210985568,0.05447935454326724,0.5956515442813228,8.82698821098557,2781.2239230657474,1682873.1795691783,2.772396934854762,18.109064731272817,1677.3195587112577
Oid,-17.0,675.0,7.5,0.01367420012631039,0.08546031591460432,0.9461425684414969,13.674200126310387,4428.048618930344,2735532.319010728,4.414374418804033,29.212864715228946,2726.6898959729933
Oid,-17.0,675.0,10.0,0.019976719404211814,0.12685172019114105,1.426683954176803,19.97671940421181,6695.995481652962,4246968.138117758,6.676018762248752,44.920194533529845,4233.596123873858
Oid,-17.0,675.0,25.0,0.08069318068010975,0.5859934917563699,7.4851308469711055,80.69318068010973,35866.18777353736,28408637.80369951,35.78549459285726,277.6155713710054,28336.986121333113
Oid,-17.0,675.0,50.0,0.2281635913161225,2.0847302996242885,32.400488651180865,228.16359131612248,161602.07261956547,188977213.06444246,161.3739090282494,1601.5810833008363,188654.23708279475
Oid,-17.0,675.0,75.0,0.3911697867807883,4.219103175272757,74.38201611030284,391.1697867807886,389949.1532358686,615057538.9519273,389.55798344908777,4606.386498064967,614278.0318152428
Oid,-17.0,675.0,100.0,0.5491848790227746,6.6331846805254155,126.55580755436758,549.1848790227748,699358.7275493997,1373102824.858806,698.809542670377,9282.631032703815,1371704.6565885863
Oid,-17.0,675.0,250.0,1.2345826300994696,19.361330048373606,434.4848708177767,1234.582630099469,3005989.3011288666,10620150113.409397,3004.7547184987666,51415.49496331913,10614139.36938978
Oid,-17.0,675.0,500.0,1.7696068356354326,30.633387440137323,726.0016560458666,1769.606835635437,5836664.4512802325,27122969275.41229,5834.894844444592,109074.34840420148,27111297.71611657
Oid,-17.0,675.0,1000.0,2.172673665100945,39.51852538418668,961.2573493147395,2172.6736651009483,8527168.358014613,46288009460.68759,8524.99568434951,166265.6612271095,46270957.296645254
Oid,-17.0,675.0,5000.0,2.5979974188258814,49.12660051794564,1218.8871652579978,2597.9974188258866,11858143.051368816,73564483932.24426,11855.54505394999,238820.86743055872,73540770.24413908
Oid,-17.0,789.0,0.0,0.0035909844314112294,0.02185858457680363,0.23568863168604243,3.590984431411229,1097.530244274601,649036.3578863043,1.0939392598431896,7.043746514121813,646.8448883821866
Oid,-17.0,789.0,0.1,0.003607194071380712,0.02195820557076738,0.23677314717251385,3.6071940713807122,1102.5899861048438,652075.3596374705,1.098982792033463,7.07653842516436,649.8737868593321
Oid,-17.0,789.0,1.0,0.0038755845343582977,0.023608915213399206,0.2547569157444787,3.875584534358299,1186.504277205669,702537.6109169698,1.1826286926713103,7.620799819790204,700.168477947093
Oid,-17.0,789.0,5.0,0.007552111367213991,0.04645548262713729,0.5062242324509548,7.552111367213992,2362.163995450248,1421417.6254225015,2.354611884083034,15.32687919182409,1416.7008495429682
Oid,-17.0,789.0,7.5,0.01169967329789261,0.07274997075477202,0.8013656737256416,11.699673297892605,3746.9813290810944,2295423.1981717427,3.735281655783203,24.58854414127393,2287.9409351868785
Oid,-17.0,789.0,10.0,0.017092938507177354,0.10775822352360497,1.203325133090219,17.092938507177355,5640.503802931069,3534996.3489290876,5.623410864423893,37.55268717097393,3523.732434261734
Oid,-17.0,789.0,25.0,0.06907635603054146,0.4900731916995357,6.127296543983452,69.07635603054148,29260.411800371814,22296458.71893351,29.19133544434127,220.88551588234085,22238.006971688807
Oid,-17.0,789.0,50.0,0.19553528515215934,1.7125280594240704,25.720454717737443,195.53528515215928,127121.13620459543,138129670.90291792,126.92560091944327,1203.9215386232459,137875.62416579388
Oid,-17.0,789.0,75.0,0.33564653179851567,3.445572330192358,58.58106954147459,335.6465317985156,301726.76569132693,434314753.4611994,301.39111915952844,3384.1618125882887,433711.6355763487
Oid,-17.0,789.0,100.0,0.4717996990471406,5.414950878841845,99.76401575307023,471.79969904714073,537099.8269012552,953588040.1921378,536.6280272022079,6766.571423497966,952514.3123380345
Oid,-17.0,789.0,250.0,1.0661829552174216,15.998744805622113,349.9700738875585,1066.182955217423,2297926.053064452,7267862211.155242,2296.8598701092346,37725.31228269544,7263267.425232071
Oid,-17.0,789.0,500.0,1.5345129982880061,25.589454559492562,594.3200737081534,1534.5129982880069,4486057.971607119,18701424347.677464,4484.52345860883,81119.2122968713,18692453.766247254
Oid,-17.0,789.0,1000.0,1.8898867566093998,33.257128551408606,795.0928521648011,1889.886756609402,6590684.415125258,32196299924.349888,6588.794528368649,124931.44555588557,32183120.445406437
Oid,-17.0,789.0,5000.0,2.2672867462729154,41.638231227516336,1017.8525645038185,2267.2867462729137,9225331.592183912,51707881184.200745,9223.064305437641,181341.71890318335,51689432.78830323
Oid,-17.0,921.0,0.0,0.003076398746739737,0.018700484354408374,0.2013563272537003,3.076398746739738,937.3982448764996,553075.5314589016,0.9343218461297597,6.007425969339276,551.2038113678956
Oid,-17.0,921.0,0.1,0.003090285932851661,0.018785599465419963,0.20228040454973645,3.0902859328516614,941.7072003214473,555652.1624005974,0.9386169143885956,6.035274239078301,553.7718382858874
Oid,-17.0,921.0,1.0,0.00332022295155916,0.02019580321775942,0.21760058612058195,3.32022295155916,1013.1538701220189,598420.0743563955,1.00983364717046,6.497331185943568,596.3970868391033
Oid,-17.0,921.0,5.0,0.006470091598883899,0.03968636218382465,0.43122535950883867,6.470091598883899,2011.0973016928656,1204463.2888673611,2.0046272100939815,13.01020889428337,1200.4475643555743
Oid,-17.0,921.0,7.5,0.01002372925253257,0.062058788224813095,0.6806423594652083,10.023729252532569,3179.934895973546,1934093.5647232237,3.1699111667210134,20.772815196190628,1927.7437186605298
Oid,-17.0,921.0,10.0,0.014645019109761969,0.09175484908933113,1.0183352534712122,14.64501910976197,4768.0654332767,2957697.052262811,4.75342041416694,31.537981734569396,2948.1755664153675
Oid,-17.0,921.0,25.0,0.05920692365769069,0.41148336265608654,5.0470092033655325,59.20692365769069,24028.793323595226,17695010.0694087,23.969586399937533,177.4299080363596,17647.011689685176
Oid,-17.0,921.0,50.0,0.16775741244581352,1.4126159249775494,20.536987388744166,167.7574124458135,100740.42806910769,102332587.38190241,100.57267065666191,914.5848882159052,102131.27428317671
Oid,-17.0,921.0,75.0,0.2882686060700989,2.821909228103432,46.28675335923616,288.26860607009877,234958.80090649883,310361322.63105494,234.6705323004287,2506.181087306388,309891.6932978483
Oid,-17.0,921.0,100.0,0.40561962287563513,4.427382737645015,78.72621080234461,405.6196228756352,414666.5196652934,668842657.8382989,414.26090004241775,4959.54923464533,668013.7304185918
Oid,-17.0,921.0,250.0,0.9207589460913341,13.195915456643048,280.8561351216814,920.7589460913352,1759425.5182020883,4988230160.728762,1758.5047592559959,27652.60737792702,4984712.230451306
Oid,-17.0,921.0,500.0,1.3299329472148274,21.31165496882523,484.1364805988485,1329.9329472148277,3446436.95653376,12883943346.448809,3445.1070235865413,60124.42568765498,12877051.802468695
Oid,-17.0,921.0,1000.0,1.6423698625027174,27.88843371399651,654.1336990792715,1642.3698625027193,5085255.242528507,22325891089.3246,5083.612872666003,93441.22425596998,22315722.221209425
Oid,-17.0,921.0,5000.0,1.9760322705656028,35.151667965357376,845.1935481568661,1976.0322705656022,7156467.358701801,36161856234.144165,7154.49132643124,136925.26042718012,36147545.27545909
Oid,-17.0,1075.0,0.0,0.0026357477018842095,0.016002972241746686,0.17210529477073644,2.63574770188421,801.0331980162624,471692.8220560553,0.7983974503143781,5.127202332384028,470.09339140772477
Oid,-17.0,1075.0,0.1,0.002647646019469373,0.01607572664503264,0.17289332240971786,2.6476460194693736,804.7060779710145,473880.7315470288,0.802058431951545,5.150882723962169,472.2739670371062
Oid,-17.0,1075.0,1.0,0.0028446527180450176,0.01728102887685383,0.1859556259322573,2.844652718045017,865.5941444945962,510184.1818134226,0.862749491776551,5.543673998680675,508.4558381771517
Oid,-17.0,1075.0,5.0,0.005543483012398618,0.03391946030132528,0.3676555867841964,5.543483012398617,1713.811970367766,1022254.3728569254,1.7082684873553673,11.058684305841672,1018.8322923992021
Oid,-17.0,1075.0,7.5,0.008588418980956003,0.05297387626393474,0.5788296141912099,8.588418980956002,2702.3588207516073,1633464.4437386876,2.693770401770652,17.584088119989946,1628.0683145161654
Oid,-17.0,1075.0,10.0,0.012548416598547997,0.07819832994878229,0.8632600163158486,12.548416598547993,4038.01287225099,2482681.7809012705,4.025464455652442,26.55914999160457,2474.6183035733684
Oid,-17.0,1075.0,25.0,0.05074777676264661,0.34629943682743447,4.17504137007527,50.74777676264659,19823.202938390976,14162498.57495634,19.77245516162834,143.54076968044382,14122.902916856328
Oid,-17.0,1075.0,50.0,0.14390668625072758,1.1683750014397956,16.469870721162394,143.90668625072763,80278.32213556877,76649355.95994319,80.13441544931806,700.72959368862,76488.94322235834
Oid,-17.0,1075.0,75.0,0.24750886414792708,2.314981369507596,36.65182837543908,247.50886414792706,183823.1552772169,223953360.21287033,183.575646413069,1867.9078801831997,223585.96141118015
Oid,-17.0,1075.0,100.0,0.3485752352931691,3.621748011107245,62.130222821289124,348.57523529316876,321310.18374971696,472849363.11980534,320.96160851442386,3649.8690829724424,472207.0913275415
Oid,-17.0,1075.0,250.0,0.794353702018711,10.853086967643643,224.30829726070914,794.3537020187109,1347282.3613808418,3427788724.5597687,1346.4880076788234,20219.010706147907,3425094.954190711
Oid,-17.0,1075.0,500.0,1.1509199303994373,17.67666113357287,391.9527109154093,1150.9199303994376,2642989.9223024147,8854792122.012264,2641.839002372015,44343.200710858844,8849507.293087598
Oid,-17.0,1075.0,1000.0,1.424682183936225,23.27823787393802,534.5913279580252,1424.682183936226,3912006.3973079026,15410922553.24689,3910.5817151239653,69458.36837028281,15403099.965134483
Oid,-17.0,1075.0,5000.0,1.7184841014705725,29.52648696574362,696.9663009012014,1718.4841014705742,5529003.405059523,25126360048.374306,5527.284920958052,102651.25983366248,25115303.760048322
Oid,-17.0,1256.0,0.0,0.0022559596033001547,0.013683110168299328,0.14700432766976343,2.255959603300155,684.0652102064215,402134.1036000122,0.6818092506031216,4.373873469880566,400.7682291392026
Oid,-17.0,1256.0,0.1,0.002266143681727969,0.013745256370302349,0.1476760866160637,2.2661436817279696,687.1949332784101,403992.29863395984,0.6849287895966822,4.394009953972269,402.62017491108486
Oid,-17.0,1256.0,1.0,0.002434767087907501,0.014774736199368928,0.15880940349081152,2.434767087907501,739.0698923593608,434815.7679300409,0.7366351252714534,4.727934504841987,433.34006291241025
Oid,-17.0,1256.0,5.0,0.0047448201338912465,0.028971089061548303,0.3133497912455346,4.744820133891246,1460.0614538996044,867840.3942684516,1.455316633765713,9.400499279394904,864.9250161807865
Oid,-17.0,1256.0,7.5,0.007351234177280501,0.04519594885609764,0.4922381929493368,7.3512341772805,2296.66911532911,1380797.6830079616,2.2893178811518293,14.893698190967088,1376.211696011481
Oid,-17.0,1256.0,10.0,0.010741105216205468,0.06662412683092817,0.7320742633533955,10.741105216205472,3421.4150624486183,2087393.0934952179,3.410673957232412,22.393882170201124,2080.5610044755367
Oid,-17.0,1256.0,25.0,0.04345127848928957,0.29172321838197457,3.4631188441408263,43.45127848928957,16402.26289302867,11407225.403809665,16.35881161453938,116.72649460030442,11374.464329302098
Oid,-17.0,1256.0,50.0,0.12330273751168416,0.9678234707482593,13.250340622400405,123.30273751168413,64233.81526148703,57933935.55746673,64.11051252397534,540.6177853891855,57805.59122968128
Oid,-17.0,1256.0,75.0,0.21223807132567296,1.9004631621013393,29.061829243492568,212.23807132567302,144301.5012243078,162921135.11430928,144.08926315298208,1399.523648438632,162632.74434993204
Oid,-17.0,1256.0,100.0,0.2991312366820025,2.9617486502545725,49.004228922793736,299.1312366820022,249572.2004867058,336463821.21935856,249.27306925002387,2694.3611514940158,335964.9759496222
Oid,-17.0,1256.0,250.0,0.683989892600027,8.893628063196289,178.13064950930226,683.9898926000269,1030645.9483617812,2355522748.866081,1029.9619584691811,14731.263647861324,2353462.1409592517
Oid,-17.0,1256.0,500.0,0.99371237366843,14.588956602684453,315.0321875018824,993.7123736684305,2021033.9139870286,6064005014.081843,2020.0402016133612,32502.402457791628,6059963.939966252
Oid,-17.0,1256.0,1000.0,1.2326551669667694,19.32222652997823,433.49370052096447,1232.6551669667688,2997378.571356094,10577192186.377752,2996.145916189128,51246.55998570185,10571198.661890214
Oid,-17.0,1256.0,5000.0,1.4902040200674587,24.653208125309938,570.0725468099753,1490.2040200674587,4250056.262938856,17326247513.075638,4248.5660589187855,76306.70763944992,17317748.890753794
Oid,-17.0,1467.0,0.0,0.0019315156872244,0.011705027546936812,0.12564174789688132,1.9315156872244001,584.5545438366838,343138.31323236844,0.5826230281494594,3.734214262592845,341.97113566038223
Oid,-17.0,1467.0,0.1,0.0019402352776368731,0.011758144641514002,0.12621490695440152,1.9402352776368734,587.223974299188,344718.7234159461,0.5852837390215513,3.7513585859373095,343.5462157026256
Oid,-17.0,1467.0,1.0,0.0020846105424970965,0.012637995038247378,0.13571282493123346,2.0846105424970967,631.4631528292678,370927.6588386151,0.6293785422867707,4.035602895072684,369.66681714349926
Oid,-17.0,1467.0,5.0,0.004062513658916698,0.02475998480164453,0.26731231399616834,4.062513658916699,1245.1026357678775,737844.4139654429,1.2410401221089606,8.001329681026975,735.3582712075661
Oid,-17.0,1467.0,7.5,0.00629424846472879,0.03858984550717878,0.4191150853591839,6.294248464728792,1954.4431120835363,1169631.9209538968,1.9481488636188071,12.637573409069732,1165.7293289781949
Oid,-17.0,1467.0,10.0,0.009196947539408754,0.05681756514027239,0.6218175107094022,9.196947539408754,2903.9293886659634,1759934.2239094472,2.894732441126555,18.927133466916423,1754.1355620796548
Oid,-17.0,1467.0,25.0,0.037213845486966074,0.24630205245230868,2.8841524730476493,37.213845486966086,13629.681472301354,9257655.787174605,13.592467626814384,95.53232652780639,9230.433638075492
Oid,-17.0,1467.0,50.0,0.10566633462986773,0.8042319741420221,10.716146744439607,105.66633462986773,51704.314572057236,44286785.10001296,51.598648237427376,420.9510484496311,44183.482137203486
Oid,-17.0,1467.0,75.0,0.18200324510929622,1.5644082233500922,23.136259382915465,182.00324510929616,113927.47273561962,119868353.9488885,113.74546949051035,1057.444001857747,119640.68100666242
Oid,-17.0,1467.0,100.0,0.2566864898182617,2.426597460020401,38.742226952280205,256.6864898182616,194826.86212581152,241870751.45300347,194.57017563599322,2002.4066165063346,241481.35441524166
Oid,-17.0,1467.0,250.0,0.588650164534133,7.2779973063304695,141.04744530800463,588.6501645341331,789978.34722739,1626065486.5301607,789.3896970628562,10736.364032235731,1624486.1184858708
Oid,-17.0,1467.0,500.0,0.8572156359356522,12.006180363874655,251.98023068258655,857.2156359356517,1545685.3151153321,4157307920.0863624,1544.8280994793977,23762.1552855298,4154217.40667177
Oid,-17.0,1467.0,1000.0,1.065273014592385,15.980893638614265,349.52566315848304,1065.2730145923842,2294344.887953043,7251885096.916268,2293.2796149384512,37657.233010510274,7247297.472413383
Oid,-17.0,1467.0,5000.0,1.2903814694122018,20.49896401395272,463.3969368516121,1290.3814694122009,3260301.2925963877,11911613174.409012,3259.010911126974,56428.35054256175,11905093.862205297
Oid,-17.0,1713.0,0.0,0.0016541592304190934,0.010016749710541263,0.10743843870551335,1.6541592304190942,499.7873412888696,293015.60781197494,0.4981331820584505,3.1902286934600514,292.01768728862766
Oid,-17.0,1713.0,0.1,0.0016616268383592497,0.010062172423221086,0.10792783804771974,1.66162683835925,502.0659956555707,294361.3748592394,0.5004043688172115,3.204840850436807,293.3589044947666
Oid,-17.0,1713.0,1.0,0.0017852724532589942,0.010814527587996718,0.11603682967321803,1.785272453258995,539.8242827321133,316674.1753269544,0.5380390102788543,3.44705829720574,315.59631203394355
Oid,-17.0,1713.0,5.0,0.0034792119176481604,0.02117188664204176,0.22821547234698306,3.479211917648159,1062.6669353796917,628108.0804516198,1.0591877234620433,6.817877317733365,625.986225792778
Oid,-17.0,1713.0,7.5,0.005390601598505808,0.03297063963757748,0.35722543788428907,5.390601598505808,1665.060499740149,992507.833512954,1.6596698981416433,10.739564246585648,989.1831031150722
Oid,-17.0,1713.0,10.0,0.0078767409696585,0.04849370365067823,0.5288867384106812,7.876740969658497,2468.3153648770335,1487392.9329171996,2.460438623907374,16.029911534688956,1482.4641789284155
Oid,-17.0,1713.0,25.0,0.03187859137637373,0.2083674332387239,2.4106473425399524,31.87859137637372,11369.225012915698,7564207.476982376,11.337346421539326,78.6375067170873,7541.500905547922
