operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,m0p3,m1p0,m1p1,m1p2,m2p0,m2p1,m3p0
O3,-9.7,122.0,250.0,0.00032512596720762926,-1.946871011114799e-08,1193175587603.354,14.386590109567184,139376.23836163225,1631811402.7156491,280.28513793980596,2913723.323542166,6889.8794833978745
O3,-9.7,122.0,500.0,0.00032497207644938006,-1.9448180020615665e-08,1195177787429.6646,14.394777083669727,139533.33218421007,1634547688.8517873,280.5701373972211,2918295.642141228,6899.478030337989
O3,-9.7,122.0,1000.0,0.0003249061466637119,-1.94393920406029e-08,1196036317985.6792,14.398284653371409,139600.66337069287,1635720957.0322895,280.69228392772914,2920256.0240027686,6903.593021730975
O3,-9.7,122.0,5000.0,0.00032485877041508695,-1.9433077433343688e-08,1196653888828.2344,14.400806785680775,139649.08825385635,1636564942.2237587,280.7801300020034,2921666.1873615636,6906.552911475722
O3,-9.7,181.0,0.0,0.0005160568459779877,-5.737973054853162e-08,206804906586.8009,7.909246710370705,42802.328177481584,283295356.64317673,99.31789040431013,580785.883135814,1705.3549724922236
O3,-9.7,181.0,0.1,0.0005153210827559062,-5.717595115321118e-08,208029411799.55426,7.925318833176442,42973.423277086986,284970761.0728556,99.65643573047359,583893.2381288615,1713.0310243088709
O3,-9.7,181.0,5.0,0.00042312465903645365,-3.550763546600341e-08,454931177267.3492,10.361947757294184,72857.2017754951,622671788.3989217,157.35603168204625,1191554.194232251,3147.62964658009
O3,-9.7,181.0,10.0,0.0003697628851235969,-2.6023178267453202e-08,750644360029.8127,12.290561629203653,102066.3187398174,1026964177.6877105,211.98090982566399,1892154.861699924,4707.36495360647
O3,-9.7,181.0,25.0,0.0003359023392525546,-2.095622487041706e-08,1060686865028.7092,13.823162533894394,128777.47663115912,1450742762.1674352,261.0115292035036,2610299.927003886,6249.935173155019
O3,-9.7,181.0,50.0,0.0003286796779242959,-1.994641128723522e-08,1148076034778.7063,14.199704046827689,135814.27001837894,1570176366.6782055,273.81786852948846,2810632.71424536,6673.121402068871
O3,-9.7,181.0,75.0,0.00032698241771763817,-1.9717383728053694e-08,1169348616914.9746,14.288452595434945,137500.03528192054,1599248567.355383,276.879853730106,2859282.6745433533,6775.495104253463
O3,-9.7,181.0,100.0,0.00032629790549368077,-1.9625467194116455e-08,1178065626688.89,14.324509203180671,138187.89227813995,1611161625.5717196,278.12862325866655,2879205.861284585,6817.376618937061
O3,-9.7,181.0,250.0,0.0003253561596117806,-1.9499440580609384e-08,1190188863372.3772,14.374360481317286,139141.73845309866,1627729647.9774473,279.859671639532,2906902.0670137457,6875.55739884518
O3,-9.7,181.0,500.0,0.0003251278552801201,-1.9468962425705218e-08,1193150996455.0977,14.386489441556867,139374.30778450947,1631777788.7725582,280.28163420963716,2913667.140707141,6889.761501312077
O3,-9.7,181.0,1000.0,0.00032503010322556424,-1.9455921496351487e-08,1194422068484.815,14.3916879426126,139474.0465415179,1633514876.1263595,280.46258353978556,2916569.843142791,6895.855242476339
O3,-9.7,181.0,5000.0,0.0003249598372048356,-1.9446550632529534e-08,1195336781473.062,14.3954267031381,139545.8008826668,1634764951.678121,280.59275755611174,2918658.64931556,6900.240024235106
O3,-9.7,271.0,0.0,0.0005906173529039084,-8.134910267275098e-08,115008507405.74838,6.459931529908378,28775.8129225623,157666739.71830234,71.0599319855713,342962.8430621168,1099.7267909644886
O3,-9.7,271.0,0.1,0.0005896859821506578,-8.100592281712199e-08,115836532508.7449,6.4759915710185085,28916.045186244228,158800280.47311524,71.34843080975784,345163.63156822283,1105.5389249038726
O3,-9.7,271.0,5.0,0.0004668737221086416,-4.487641795408949e-08,310352753527.5601,9.091564765031784,56298.84187457449,424948030.8314163,125.69419796760546,839585.3567813681,2330.4863826575297
O3,-9.7,271.0,10.0,0.0003914609165440406,-2.96233134589493e-08,610011513353.658,11.452347536425545,88768.38887488762,834709777.6640344,187.26974353475143,1561440.3091682869,3979.711174115528
O3,-9.7,271.0,25.0,0.0003415186144126346,-2.1750003198929047e-08,999698172577.9586,13.547949174552246,123752.6110057218,1367387208.438692,251.84091928964781,2470003.741968884,5951.910378508913
O3,-9.7,271.0,50.0,0.0003305032682648626,-2.0210250770881546e-08,1123659984380.3352,14.09648014670515,133866.61717475072,1536807789.1105974,270.27738063871027,2754739.1817656443,6555.3187467402395
O3,-9.7,271.0,75.0,0.0003281398261685214,-1.9873390378980015e-08,1154790066450.6992,14.22783220677541,136347.4355788166,1579352134.9211676,274.78654025119323,2825992.2780201137,6705.45850562171
O3,-9.7,271.0,100.0,0.00032711613749753524,-1.9735369956756506e-08,1167655057178.7056,14.281426710152836,137366.2009949024,1596934071.1773965,276.636841896107,2855411.1309437705,6767.353692169417
O3,-9.7,271.0,250.0,0.0003257071771594674,-1.9546357627802126e-08,1185652172064.8809,14.35574515947849,138785.17229631759,1621529656.4866385,279.21265473154745,2896539.3364697667,6853.794164313565
O3,-9.7,271.0,500.0,0.0003253654788276089,-1.9500685407092448e-08,1190068126362.0989,14.37386571489774,139132.25504207026,1627564647.9020615,279.8424657384142,2906626.3162016836,6874.978400612989
O3,-9.7,271.0,1000.0,0.00032521915992623915,-1.9481147854608497e-08,1191965287593.767,14.381636794441652,139281.23599725385,1630157366.5311155,280.11277496048746,2910959.263859425,6884.076333143737
O3,-9.7,271.0,5000.0,0.0003251139730775935,-1.9467110159502028e-08,1193331396914.1196,14.38722748541698,139388.46563279186,1632024330.1857328,280.3073206100566,2914079.1262807213,6890.6264347289225
O3,-9.7,404.0,0.0,0.000679015727845996,-1.211668354094828e-07,57733911490.67732,5.08338760403639,18021.99144323863,79233625.65593085,48.38690566608975,186480.97072659433,670.0020578459453
O3,-9.7,404.0,0.1,0.0006779672028697775,-1.2059390237896062e-07,58217292662.353714,5.09821947044192,18124.523689280955,79895866.78743373,48.60953300042157,187849.04691595328,673.9442094219138
O3,-9.7,404.0,5.0,0.000527355259668336,-6.030578114930736e-08,191084856629.65704,7.697040234114343,40575.27237529919,261785945.01202613,94.89969594811824,540769.5814574714,1606.049997436873
O3,-9.7,404.0,10.0,0.00042179821673282475,-3.52491995020493e-08,460334560616.9829,10.403808308036895,73439.07000464087,630060435.6502607,158.4577806317264,1204555.931987724,3177.2783561943706
O3,-9.7,404.0,25.0,0.00034974445098611003,-2.2945743492034683e-08,917912555257.8502,13.160734890805758,116852.01704703775,1255603254.0936408,239.20941400788732,2281179.004520561,5548.434190783346
O3,-9.7,404.0,50.0,0.00033344138401800746,-2.0614131235088082e-08,1088840661071.7592,13.9466565254296,131064.7160217116,1489220747.6252458,265.1786045316128,2674926.438077908,6386.747880682601
O3,-9.7,404.0,75.0,0.00032967518028454313,-2.009730864785465e-08,1133718691599.3335,14.139184613044133,134670.67098893484,1550554721.5984445,271.7393765416497,2777772.8405601224,6603.88949931685
O3,-9.7,404.0,100.0,0.0003283238671389193,-1.989826536525872e-08,1152495809435.5894,14.218232806007213,136165.36311747856,1576216680.6885586,274.4557702287168,2820744.2494869987,6694.411299062946
O3,-9.7,404.0,250.0,0.00032622564101871405,-1.9615779667320896e-08,1178990415708.3562,14.328323924416473,138260.76709408808,1612425466.8824449,278.2609008101842,2881319.05036967,6821.817375380436
O3,-9.7,404.0,500.0,0.00032571650586656677,-1.954760532942667e-08,1185531910712.1282,14.355251021811917,138775.71393712307,1621365301.713235,279.1954895801295,2896264.6004151665,6853.217061247719
O3,-9.7,404.0,1000.0,0.00032549847188996224,-1.9518452845679542e-08,1188347130238.7175,14.366809047371357,138997.0401388871,1625212681.6056054,279.5971162078076,2902695.4125677682,6866.723576009548
O3,-9.7,404.0,5000.0,0.00032534171159339997,-1.949751029355298e-08,1190376145583.6045,14.3751279656673,139156.4489260959,1627985600.0282235,279.8863630542858,2907329.832764145,6876.455633015457
O3,-9.7,602.0,0.0,0.0007682623991811481,-1.8684707472665541e-07,26379942761.696342,3.859146464466325,10560.694175400107,36258412.70016176,31.64099642018845,94488.34745169242,391.5666375041157
O3,-9.7,602.0,0.1,0.0007673440049506088,-1.85914484944942e-07,26626528824.29518,3.8718889309488547,10628.158642433917,36596607.04368071,31.798694428699985,95247.03833397236,394.0096278950914
O3,-9.7,602.0,5.0,0.0006019094675965413,-8.564298844112756e-08,105326909010.17862,6.266161992418003,27110.711590090425,144412299.57998618,67.62265351220216,317127.4602935902,1031.110405764254
O3,-9.7,602.0,10.0,0.0004644370242487513,-4.431608817714775e-08,316802530567.9643,9.155844151313907,57085.50210577237,433769902.45427006,127.21367162511896,855484.375998054,2368.1013477901747
O3,-9.7,602.0,25.0,0.0003618340464558045,-2.4775615078699395e-08,812025045186.0624,12.623610454822636,107607.36255307392,1110868614.7956095,222.21289735564,2035396.490056156,5018.727853068451
O3,-9.7,602.0,50.0,0.00033779465502736415,-2.1221639281042786e-08,1039642282996.0062,13.729418709147787,127054.674818834,1421980640.1663465,257.869835726178,2561936.7184082223,6147.360346168167
O3,-9.7,602.0,75.0,0.0003322078011144059,-2.044396032456708e-08,1103296563236.6265,14.009240539494012,132231.51938710766,1508977497.847157,267.302687575953,2708077.2600494083,6456.8166116975135
O3,-9.7,602.0,100.0,0.0003299462322953557,-2.0134232942345844e-08,1130414339517.6155,14.125183874398036,134406.79560981886,1546038778.4741025,271.2596339127143,2770207.2589035328,6587.939849387724
O3,-9.7,602.0,250.0,0.00032699683831939076,-1.971932262666932e-08,1169165876850.9932,14.287694850445368,137485.59772669073,1598998831.4127395,276.85363992256663,2858864.9537823764,6774.6167515677
O3,-9.7,602.0,500.0,0.00032623881371737475,-1.9617545756083547e-08,1178821713881.1223,14.327628171363905,138247.474081642,1612194910.527476,278.2367727335984,2880933.552068793,6821.0072919016175
O3,-9.7,602.0,1000.0,0.000325914089752346,-1.9574045018376474e-08,1182988025676.714,14.344791259291716,138575.57077428518,1617888741.4033008,278.83226896327665,2890452.9799960293,6841.008809112956
O3,-9.7,602.0,5000.0,0.0003256806170172697,-1.9542804416040864e-08,1185994815618.9104,14.35715280858398,138812.11909169008,1621997931.7870927,279.2615550674568,2897322.089430158,6855.438281875379
O3,-9.7,899.0,0.0,0.0008237310859704784,-2.9129444672813016e-07,11139733761.385029,2.835006922427997,5839.876565816536,15343157.889673425,20.11000760870472,45393.8523062429,223.64089190297597
O3,-9.7,899.0,0.1,0.0008234932259827229,-2.898618782256467e-07,11251764295.294256,2.8452795614238777,5880.348704501011,15497043.100125182,20.214446459847426,45777.78745873056,225.05946775758582
O3,-9.7,899.0,5.0,0.0006921488813115552,-1.2860624148000654e-07,51971561500.91157,4.8998423848630726,16777.195694099515,71338547.0020776,45.670980171738435,170081.7272789207,622.3902270970857
O3,-9.7,899.0,10.0,0.0005242809829729602,-5.9448985217871026e-08,195637512271.24152,7.7596572616800055,41226.239387664704,268015399.14092216,96.19339113898792,552383.0349781101,1634.958920135833
O3,-9.7,899.0,25.0,0.00037964162352312116,-2.7630787635873013e-08,681921789084.4584,11.89538707242188,95681.52180082508,933018899.300114,200.14522187338315,1731020.350530176,4354.475591183355
O3,-9.7,899.0,50.0,0.0003442788528177593,-2.2146829678939356e-08,971297187111.3914,13.415961497360211,121378.22180538865,1328569560.5811386,247.4996619625489,2404525.047226564,5812.315660926803
O3,-9.7,899.0,75.0,0.0003359910946172515,-2.0968627958944122e-08,1059688178408.7784,13.818741953927358,128695.97623523464,1449377838.4744046,260.86296237908897,2608005.8954172996,6245.0734134179
O3,-9.7,899.0,100.0,0.0003326279647896446,-2.0501824637241492e-08,1098346467591.5688,13.987871848063207,131832.5456279128,1502212252.963773,266.5765098445992,2696727.922612357,6432.836560042948
O3,-9.7,899.0,250.0,0.0003281522969980452,-1.9875075325223397e-08,1154634429349.8672,14.227181401433995,136335.08792648796,1579139432.7238905,274.7641091033206,2825636.27906854,6704.709174066807
O3,-9.7,899.0,500.0,0.0003270216181175423,-1.9722655065069213e-08,1168851881762.9243,14.286392561097832,137460.78745245046,1598569709.3376505,276.8085902781424,2858147.1537524234,6773.107330035493
O3,-9.7,899.0,1000.0,0.00032653711277109824,-1.965755974129481e-08,1175010144133.6282,14.311890845669167,137946.97550651498,1606985854.072582,277.69129184334287,2872223.1651206836,6802.70071545293
O3,-9.7,899.0,5000.0,0.00032618870430595355,-1.9610829556646867e-08,1179463394771.581,14.33027413240266,138298.03067758467,1613071848.7580965,278.3285374493809,2882399.7865515864,6824.088373249593
O3,-9.7,1341.0,0.0,0.0007722353559409688,-4.4086379452225737e-07,4490936362.215189,2.032347046800578,3108.6286075158037,6202596.066074847,12.653506443078944,21295.224848078884,128.0021961629692
O3,-9.7,1341.0,0.1,0.000773800338459898,-4.38951529344816e-07,4537907659.835724,2.040223800689166,3131.2952345525237,6267249.86318571,12.719922682424595,21478.902225884387,128.80102171108135
O3,-9.7,1341.0,5.0,0.0007796767400746324,-1.99156402261493e-07,23416231719.17168,3.6993864877863984,9733.054967681828,32193257.70521052,29.693503126332764,85302.48040998768,361.70385770960434
O3,-9.7,1341.0,10.0,0.0005984599600293436,-8.431378415676307e-08,108177176103.37863,6.324398478917107,27605.93801617687,148314536.74262398,68.64725532068735,324753.69747204834,1051.4412295754248
O3,-9.7,1341.0,25.0,0.00040509763377310674,-3.2096889314772254e-08,535503326145.8062,10.954895132204996,81314.89572336581,732841354.5095661,173.30944907502487,1384522.2709075722,3584.4974641801305
O3,-9.7,1341.0,50.0,0.00035382998323734213,-2.355441677341978e-08,880337234091.7698,12.975099578346605,113613.93389361285,1204243759.7128768,233.26619880269462,2194139.6600395255,5361.465308642918
O3,-9.7,1341.0,75.0,0.0003415872472719849,-2.1759817484198766e-08,998979662416.38,13.544641013737312,123692.81798476762,1366405169.7844512,251.73165899708874,2468348.36088416,5948.385274606393
O3,-9.7,1341.0,100.0,0.00033660170172205076,-2.1054077246127706e-08,1052848961315.2424,13.788394303973348,128137.162403198,1440030545.4864492,259.84415362238116,2592293.031101665,6211.763214475278
O3,-9.7,1341.0,250.0,0.00032969678986027873,-2.010025096187983e-08,1133454811378.3943,14.138067588587743,134649.6079958039,1550194088.4603472,271.7010861656302,2777168.718552827,6602.6160794003235
O3,-9.7,1341.0,500.0,0.000328185233204703,-1.9879525965281606e-08,1154223481069.1665,14.225462742533095,136302.48229600693,1578577809.0678186,274.7048765591978,2824696.2799918614,6702.730568438524
O3,-9.7,1341.0,1000.0,0.0003274634431616336,-1.97821300705941e-08,1163270733757.209,14.263206507499245,137019.43115631706,1590942260.652528,276.0071257028032,2845387.168377254,6746.270161895158
O3,-9.7,1341.0,5000.0,0.0003269442515074655,-1.9712252258427508e-08,1169832500602.723,14.29045877471996,137538.26253264426,1599909862.1434767,276.9492627658206,2860388.797981492,6777.8209798808275
O3,-9.7,2000.0,0.0,0.000492188533725319,-6.168511893734473e-07,1772472050.3191981,1.4290921851500735,1616.2480532422885,2456569.2262979755,7.965153695641935,9946.751154460659,74.41579549704755
O3,-9.7,2000.0,0.1,0.0004972333318048211,-6.149496747952248e-07,1791177681.5760546,1.4349019090331296,1628.3272361144464,2482387.137375897,8.006554584285283,10032.034323424064,74.86295618722734
O3,-9.7,2000.0,5.0,0.0008247143124299932,-3.094415153353132e-07,9831503571.539036,2.709615174052539,5357.0958138405595,13545931.313497767,18.853530329130553,40869.90062464863,206.73559730885063
O3,-9.7,2000.0,10.0,0.0006880067911967287,-1.2620547683216785e-07,53732427605.109566,4.957309320919179,17162.14903446085,73751246.26933423,46.51353934179117,175111.38153137435,637.0651179988324
O3,-9.7,2000.0,25.0,0.00044181198017674046,-3.927694690704933e-08,386401351509.0899,9.799707006925756,65266.108405896935,528957843.9976684,142.91941964756916,1025782.7398995081,2766.523452787459
O3,-9.7,2000.0,50.0,0.0003678618807215916,-2.5720612699379995e-08,764827648006.2141,12.369086971678973,103359.58579178248,1046352394.1106383,214.3722076789841,1925308.0011904782,4779.616809982292
O3,-9.7,2000.0,75.0,0.0003498565824350957,-2.2962317341448195e-08,916855419660.76,13.155582183544064,116761.52351924342,1254158336.450155,239.04346339528664,2278732.8239535727,5543.188363927498
O3,-9.7,2000.0,100.0,0.00034248853060022744,-2.1888939153292796e-08,989604001310.9211,13.501328189402956,122911.29848102867,1353590848.6134033,250.30328263770423,2446742.482982205,5902.357040510289
O3,-9.7,2000.0,250.0,0.0003322467601860011,-2.044932134388902e-08,1102836442268.267,14.007257034761652,132194.45944165305,1508348661.472668,267.2352411313405,2707022.4415307287,6454.588280378814
O3,-9.7,2000.0,500.0,0.0003297449523819605,-2.010680956892116e-08,1132866962558.0078,14.135578399460636,134602.67879215028,1549390693.528601,271.6157681496553,2775822.8409166387,6599.778904218098
O3,-9.7,2000.0,1000.0,0.000328842623506952,-1.9968483307777547e-08,1146058983598.0718,14.191232254269464,135653.89311338964,1567419743.6984868,273.5264459161416,2806017.472938191,6663.401795724832
O3,-9.7,2000.0,5000.0,0.0003280694706976274,-1.986388542798211e-08,1155668703085.9812,14.231505182394564,136417.1333347612,1580552932.0392382,274.9131528410277,2828002.0110824504,6709.6885786541525
O3,-9.7,0.0,0.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,0.1,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,5.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,10.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,25.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,50.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,75.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,100.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,250.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,500.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,1000.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,0.0,5000.0,0.00032464976500088473,-1.940523132946347e-08,1199383574637.6658,14.411944588141086,139863.0328783609,1640295419.143736,281.16822031944247,2927898.826166611,6919.633648863237
O3,-9.7,11.0,0.0,0.00033786186401826217,-2.1231102910581455e-08,1038904397914.1226,13.726108994687786,126994.06128230615,1420972159.6588006,257.7592545326691,2560240.1053592223,6143.7589294913205
O3,-9.7,11.0,0.1,0.00033780222190036706,-2.1222705653083654e-08,1039559054814.6945,13.729045450424328,127047.83817398011,1421866882.5829775,257.8573633296502,2561745.3364070733,6146.954106107562
O3,-9.7,11.0,5.0,0.0003308715985198751,-2.0260611959950857e-08,1119221063488.1797,14.07755355265352,133511.03098192727,1530741228.828305,269.63065659695235,2744571.164913625,6533.866541535408
O3,-9.7,11.0,10.0,0.0003274800159223647,-1.9784363789774407e-08,1163061924946.7224,14.262337573324464,137002.90436564278,1590656885.6566734,275.97711135303695,2844909.696057499,6745.265723256767
O3,-9.7,11.0,25.0,0.00032534911471973724,-1.949849976506144e-08,1190280117293.0962,14.37473442545772,139148.9058550698,1627854357.510489,279.87267659472144,2907110.4878057544,6875.995049635694
O3,-9.7,11.0,50.0,0.0003248952430311958,-1.9437938671928237e-08,1196178409863.886,14.39886504289901,139611.80590269793,1635915144.2664053,280.7124977531881,2920580.4868470123,6904.274073284158
O3,-9.7,11.0,75.0,0.00032479172821398987,-1.9424141511958156e-08,1197528821347.1885,14.404378644783245,139717.6815888688,1637760665.1690571,280.90456112321004,2923664.015384589,6910.7461310041845
O3,-9.7,11.0,100.0,0.0003247500149140431,-1.941858501412781e-08,1198073280150.3848,14.406600370927913,139760.35613667587,1638504726.8681936,280.9819715830348,2924907.1422868567,6913.355161277953
O3,-9.7,11.0,250.0,0.00032469270369990413,-1.9410950721343894e-08,1198822067754.7207,14.409654851306687,139819.0362249448,1639528039.6821628,281.0884144837283,2926616.7879862143,6916.943174291921
O3,-9.7,11.0,500.0,0.00032467882769771566,-1.9409101908517055e-08,1199003552672.0024,14.410395006970788,139833.2575520766,1639776067.8301046,281.11421060768953,2927031.1711058943,6917.812804141804
O3,-9.7,11.0,1000.0,0.0003246729011135982,-1.940831117776905e-08,1199081243854.006,14.410711831413035,139839.3457215803,1639882251.9633439,281.1252531417709,2927208.5766719864,6918.18508304732
O3,-9.7,11.0,5000.0,0.00032466860270288653,-1.9407740863636385e-08,1199137121391.2036,14.410939640769673,139843.72246686046,1639958600.3117075,281.1331932584916,2927336.1155212037,6918.452766551323
O3,-9.7,30.0,0.0,0.0003604433528576607,-2.4560689862435716e-08,823415771464.7025,12.683553241233252,108620.19205631806,1126438766.653568,224.07942015327407,2061913.5786514168,5076.143679119013
O3,-9.7,30.0,0.1,0.0003602853379933275,-2.4536342684238226e-08,824722351747.6082,12.690393617099195,108736.07252652355,1128224742.7685,224.29290236125888,2064953.9894053654,5082.722590247659
O3,-9.7,30.0,5.0,0.0003417851662757422,-2.1788132332828433e-08,996911457732.8969,13.535109827745693,123520.6293752275,1363578421.8546,251.416997923137,2463583.13531226,5938.236663323906
O3,-9.7,30.0,10.0,0.0003321710373888309,-2.0438902938976743e-08,1103730873308.8884,14.011112304066007,132266.49572615392,1509571059.6606958,267.36634219065496,2709072.891002256,6458.919873021649
O3,-9.7,30.0,25.0,0.00032655568626089655,-1.9660051229447903e-08,1174773553395.282,14.31091295140331,137928.31371938242,1606662532.0863755,277.6574137131171,2871682.4884879687,6801.564224484691
O3,-9.7,30.0,50.0,0.0003253190985999192,-1.9494489874900992e-08,1190669268695.3345,14.376329084098243,139179.47156013804,1628386200.1225898,279.9281377922834,2907999.350117969,6877.861527214437
O3,-9.7,30.0,75.0,0.0003250368567707572,-1.945682197680566e-08,1194334247319.2122,14.391328921935035,139467.15696446167,1633394860.7053976,280.45008490441694,2916369.3060570844,6895.434282492719
O3,-9.7,30.0,100.0,0.0003249231677379484,-1.9441660915853862e-08,1195814551682.6208,14.397378753723705,139583.27235809615,1635417887.7024455,280.6607345265145,2919749.635732173,6902.530081485774
O3,-9.7,30.0,250.0,0.00032476687772292986,-1.9420832016673865e-08,1197853007626.967,14.405701610564867,139743.09154280488,1638203701.3819892,280.95065539122527,2924404.2066202955,6912.299654648782
O3,-9.7,30.0,500.0,0.0003247290268713364,-1.9415788353112235e-08,1198347530053.4321,14.407719231435316,139781.84989790487,1638879526.2209992,281.0209594509231,2925533.3248643936,6914.669315192651
O3,-9.7,30.0,1000.0,0.00032471281458157434,-1.9413628980718997e-08,1198559316103.8894,14.40858314188488,139798.44673489186,1639168956.367525,281.0510651273664,2926016.8736016136,6915.684128984507
O3,-9.7,30.0,5000.0,0.000324701160785042,-1.941207694518019e-08,1198711568650.613,14.409204224484288,139810.37792089515,1639377033.9970644,281.0727101159308,2926364.5196045185,6916.413781662917
O3,-9.7,62.0,0.0,0.00039727874474136785,-3.063240189649781e-08,578176511374.7297,11.245053656296715,85622.74822229761,791185633.8334979,181.3884768710244,1486011.1336931225,3811.7775325459443
O3,-9.7,62.0,0.1,0.00039696188010797503,-3.057695691748038e-08,579855021841.6149,11.256170628643472,85790.00744766908,793480494.7153376,181.70156854949875,1489994.0121583529,3820.665287029754
O3,-9.7,62.0,5.0,0.00035982736566298796,-2.446586051922443e-08,828523669667.8975,12.710253893563372,109072.86830811577,1133420797.3025455,224.91328567485417,2073798.23750435,5101.854985634759
O3,-9.7,62.0,10.0,0.0003402891197455149,-2.1574672817513013e-08,1012674997354.19,13.607425357820775,124830.06823377006,1385123342.3925285,253.80921198910812,2499890.351411208,6015.517853306292
O3,-9.7,62.0,25.0,0.0003285837447950957,-1.9933423460295772e-08,1149265605913.9976,14.204695705571895,135908.80979299755,1571802103.9146025,273.9896483488945,2813354.399186153,6678.852587094121
O3,-9.7,62.0,50.0,0.0003260324191997811,-1.9589890639532312e-08,1181467615545.872,14.338532561453238,138455.882336414,1615810888.0232751,278.61504326871943,2886979.229875372,6833.710661168
O3,-9.7,62.0,75.0,0.00032544955673496846,-1.9511916865591792e-08,1188979750324.227,14.369403759016285,139046.75103414914,1626077236.752324,279.6873181375529,2904140.393384973,6869.758097267068
O3,-9.7,62.0,100.0,0.00032521469317912954,-1.9480551236503576e-08,1192023317404.2214,14.381874379042662,139285.79206624447,1630236674.9669168,280.1210412087637,2911091.803497439,6884.354611607901
O3,-9.7,62.0,250.0,0.00032489179996384696,-1.943747973443605e-08,1196223285634.7937,14.399048394941484,139615.32541085273,1635976478.1459458,280.71888389803854,2920682.974934616,6904.489244364703
O3,-9.7,62.0,500.0,0.00032481357860591635,-1.942705263933377e-08,1197243726715.9,14.403215016237693,139695.3333693485,1637371051.050076,280.8640217712791,2923013.066938755,6909.379919399331
O3,-9.7,62.0,1000.0,0.00032478005896756563,-1.9422588041358464e-08,1197680945106.9373,14.404999430738814,139729.60494221392,1637968549.8250694,280.9261898922302,2924011.32901766,6911.475077822532
O3,-9.7,62.0,5000.0,0.0003247559853220279,-1.9419380376467068e-08,1197995314575.0571,14.406282244938073,139754.2451236985,1638398176.6094365,280.97088661518694,2924729.122401868,6912.981536789972
O3,-9.7,130.0,0.0,0.0004680319304704238,-4.514447136805926e-08,307340671518.1071,9.061240823712195,55929.627266607014,420828122.4578896,124.98044065085077,832152.8847083868,2312.875190997155
O3,-9.7,130.0,0.1,0.00046745282793300566,-4.50102945727055e-08,308842629375.1733,9.076386469345806,56113.884000153186,422882507.06746316,125.33668999109823,835859.6871291646,2321.6606070596563
O3,-9.7,130.0,5.0,0.00039705293254505095,-3.059288033959417e-08,579372205113.1583,11.252975139112523,85741.91372742398,792820395.2667005,181.611545750185,1488848.4480060718,3818.109196153745
O3,-9.7,130.0,10.0,0.00035726369084236386,-2.4073631624305352e-08,850202586406.7026,12.822371572329464,110983.95072830292,1163053580.166137,228.4312159973269,2124196.0923622767,5210.7384355119375
O3,-9.7,130.0,25.0,0.00033270149825873676,-2.0511961577930444e-08,1097482986838.8848,13.984137842617585,131762.88931262385,1501032145.3140626,266.44971532191903,2694747.9363558083,6428.652185772146
O3,-9.7,130.0,50.0,0.0003275461779963807,-1.97932795454961e-08,1162229238056.5847,14.25887146601897,136936.99146968554,1589518894.6058824,275.8574035752325,2843005.6707372023,6741.260145708615
O3,-9.7,130.0,75.0,0.0003263258359357648,-1.9629214055574843e-08,1177708168878.974,14.323034005910818,138159.716747276,1610673089.5538366,278.0774776479709,2878388.9553537117,6815.659796002571
O3,-9.7,130.0,100.0,0.00032583384435341025,-1.9563303884559278e-08,1184020440900.4817,14.349038100536484,138656.8149979918,1619299680.1574106,278.9797150206961,2892811.6689637518,6845.963873903001
