operator,binding_energy,repressor,inducer_uM,num_mom,lambda_m0p1,lambda_m0p2,lambda_m0p3,lambda_m0p4,lambda_m0p5,lambda_m0p6
O2,-13.9,22.0,5000.0,5,0.001548405572451841,-5.444931772217521e-08,-2.2410553589094815e-12,8.607389924288868e-18,-5.63631041611148e-23,0.0
O2,-13.9,22.0,0.0,5,0.00650183078167438,-2.7552719098500308e-06,1.5790738457087296e-11,5.0156369969079104e-17,4.302078811973966e-22,0.0
O2,-13.9,22.0,0.1,5,0.00649171521894011,-2.7407348574598737e-06,1.588523706412729e-11,4.901916795621473e-17,4.340712383669994e-22,0.0
O2,-13.9,22.0,5.0,5,0.0047742830233863595,-1.1049466851291188e-06,5.3916044680633215e-12,3.1534417505286413e-17,2.023424931584931e-22,0.0
O2,-13.9,22.0,10.0,5,0.003421459038446135,-4.5743254032203445e-07,1.5322756637529813e-12,1.5420272676212495e-17,1.0367540486183166e-22,0.0
O2,-13.9,22.0,25.0,5,0.0021515846572135217,-1.3956780854403072e-07,-1.796259673912983e-12,1.2936405207346703e-17,-3.056818752769059e-23,0.0
O2,-13.9,22.0,50.0,5,0.0015563156784124776,-5.681705625987178e-08,-2.9539280864486056e-12,9.964042508658758e-19,-2.4661656932804e-23,0.0
O2,-13.9,22.0,75.0,5,0.0015450428626338473,-5.484984344429862e-08,-2.6616405989496477e-12,5.977833677234302e-18,-4.7785792761411684e-23,0.0
O2,-13.9,22.0,100.0,5,0.0015448437211230317,-5.45794567083263e-08,-2.523058436685399e-12,7.204926757230035e-18,-5.259096585893785e-23,0.0
O2,-13.9,22.0,250.0,5,0.001546911966236427,-5.444887441818761e-08,-2.325311865606205e-12,8.315082688806148e-18,-5.591724096043871e-23,0.0
O2,-13.9,22.0,500.0,5,0.0015479178504050914,-5.4464162101346674e-08,-2.2763235608781817e-12,8.501209359754126e-18,-5.625531053330877e-23,0.0
O2,-13.9,22.0,1000.0,5,0.0015483412903350344,-5.447063693511553e-08,-2.255371747534324e-12,8.572007850471068e-18,-5.635424642623659e-23,0.0
O2,-13.9,22.0,5000.0,5,0.001548405572451841,-5.444931772217521e-08,-2.2410553589094815e-12,8.607389924288868e-18,-5.63631041611148e-23,0.0
O2,-13.9,260.0,0.0,5,-0.00867871086735965,6.170081620642223e-08,-1.5201304842727308e-12,2.0814554713235326e-17,-9.619988633221383e-23,0.0
O2,-13.9,260.0,0.1,5,-0.008640449618151932,6.142084262282383e-08,-1.5134329462900657e-12,2.0723142925533034e-17,-9.577609300410576e-23,0.0
O2,-13.9,260.0,5.0,5,-0.004202415737793232,2.894481999234119e-08,-7.367967693225397e-13,1.0121604666347233e-17,-4.661837507281352e-23,0.0
O2,-13.9,260.0,10.0,5,0.008103353575174199,-7.98557870714991e-06,5.1715207084360185e-11,-7.591228214118809e-17,2.7546866073913056e-21,0.0
O2,-13.9,260.0,25.0,5,0.0053129154309361735,-1.497472717558889e-06,8.067033862950926e-12,3.506420714022282e-17,2.699576117881378e-22,0.0
O2,-13.9,260.0,50.0,5,0.003450651895839625,-4.679664406997802e-07,1.6403070319199541e-12,1.54790845354758e-17,1.0749861056257041e-22,0.0
O2,-13.9,260.0,75.0,5,0.0028435282584146843,-2.830992374262734e-07,-1.1734406318780003e-13,1.402170533315468e-17,3.758636879985907e-23,0.0
O2,-13.9,260.0,100.0,5,0.0025497402144904566,-2.1398932362862617e-07,-7.81974923334101e-13,1.3998215979038833e-17,5.6727560924175056e-24,0.0
O2,-13.9,260.0,250.0,5,0.0020623138440704278,-1.2352734475028637e-07,-1.573441518614735e-12,1.1346277325950909e-17,-2.713572468355467e-23,0.0
O2,-13.9,260.0,500.0,5,0.0019873416906973484,-1.1062625159791099e-07,-1.3968037271483264e-12,1.0058693230400912e-17,-2.4442157084299418e-23,0.0
O2,-13.9,260.0,1000.0,5,0.001955600081686111,-1.0532913833745609e-07,-1.3251478531578713e-12,9.527027099622843e-18,-2.3357140787497265e-23,0.0
O2,-13.9,260.0,5000.0,5,0.001552494247863264,-5.621582548509454e-08,-2.8967476007846474e-12,2.3413828166714673e-18,-3.1198291381806724e-23,0.0
O2,-13.9,1740.0,0.0,5,-0.055993768743558194,4.077826162655062e-07,-9.803920034737759e-12,1.3386824862866357e-16,-6.20257133607697e-22,0.0
O2,-13.9,1740.0,0.1,5,-0.05574954605589405,4.059959763064143e-07,-9.761116966118704e-12,1.332849720665038e-16,-6.175538028995454e-22,0.0
O2,-13.9,1740.0,5.0,5,-0.027077345412883085,1.9630469704938628e-07,-4.741379226074268e-12,6.477607200533337e-17,-2.9999449712727476e-22,0.0
O2,-13.9,1740.0,10.0,5,-0.012119984618194832,8.68802107259274e-08,-2.1225810015333325e-12,2.903672870631107e-17,-1.3431851155478886e-22,0.0
O2,-13.9,1740.0,25.0,5,-0.0031008530192829517,2.0882034901907843e-08,-5.442441682761682e-13,7.491752370333614e-18,-3.441864134729196e-23,0.0
O2,-13.9,1740.0,50.0,5,0.007321875552142695,-4.2760429995662255e-06,1.712961277981272e-11,7.513556061979674e-17,7.54480609610633e-22,0.0
O2,-13.9,1740.0,75.0,5,0.006059564731844813,-2.1958224434021717e-06,1.3629139378095144e-11,3.7031654598155776e-17,4.0135070195474302e-22,0.0
O2,-13.9,1740.0,100.0,5,0.005230000691668583,-1.424831771758964e-06,7.512015388791464e-12,3.475496002712635e-17,2.564128581523611e-22,0.0
O2,-13.9,1740.0,250.0,5,0.0036693222595446822,-5.472049283107158e-07,2.0716981425426944e-12,1.8065962576933456e-17,1.2048499974037893e-22,0.0
O2,-13.9,1740.0,500.0,5,0.003169056377016775,-3.740273012336722e-07,7.300914502173495e-13,1.474539214624394e-17,7.376630324519988e-23,0.0
O2,-13.9,1740.0,1000.0,5,0.002922251344486687,-3.038792738583864e-07,2.3600356362141266e-14,1.4447620958816688e-17,4.424564519064715e-23,0.0
O2,-13.9,1740.0,5000.0,5,0.0027132123100252884,-2.521066043285609e-07,-6.486703488406288e-13,1.561083807479784e-17,1.3950411839186143e-23,0.0
O3,-9.7,0.0,0.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,0.1,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,5.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,10.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,25.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,50.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,75.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,100.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,250.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,500.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,1000.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,0.0,5000.0,5,0.001549882076800681,-5.447431873068758e-08,-2.1750266411800506e-12,8.78746263780142e-18,-5.64492463864062e-23,0.0
O3,-9.7,22.0,0.0,5,0.0016125337507840664,-5.809971185115599e-08,-2.9584517100123068e-12,3.625281731530215e-18,-3.8136299849770624e-23,0.0
O3,-9.7,22.0,0.1,5,0.0016121444991644353,-5.807043639759867e-08,-2.9553004893948943e-12,3.671491866724223e-18,-3.8348534974650797e-23,0.0
O3,-9.7,22.0,5.0,5,0.0015763385531755904,-5.570921564343235e-08,-2.560565433899464e-12,7.471484096282998e-18,-5.410634846391935e-23,0.0
O3,-9.7,22.0,10.0,5,0.001561188406637343,-5.4966488390795625e-08,-2.345152345946332e-12,8.405245065428362e-18,-5.647612841257005e-23,0.0
O3,-9.7,22.0,25.0,5,0.001552722117198373,-5.459381628883759e-08,-2.2168909333425507e-12,8.716011574572887e-18,-5.658421221576564e-23,0.0
O3,-9.7,22.0,50.0,5,0.001550885617241206,-5.4518391473815495e-08,-2.1895653738126716e-12,8.763979898276589e-18,-5.650385114185315e-23,0.0
O3,-9.7,22.0,75.0,5,0.001550476737898912,-5.4499760152566543e-08,-2.183479119494602e-12,8.774153556869766e-18,-5.648031266393905e-23,0.0
O3,-9.7,22.0,100.0,5,0.0015503687588037409,-5.4495092724900824e-08,-2.1810424185542023e-12,8.778438878211936e-18,-5.64722948120427e-23,0.0
O3,-9.7,22.0,250.0,5,0.0015501076920549472,-5.4484614826456734e-08,-2.177564633619871e-12,8.783494301000409e-18,-5.645736158263444e-23,0.0
O3,-9.7,22.0,500.0,5,0.0015500644176866566,-5.4482808557379434e-08,-2.176744423059244e-12,8.784831829452948e-18,-5.645438984580606e-23,0.0
O3,-9.7,22.0,1000.0,5,0.001550034714577027,-5.4481626559650786e-08,-2.176380646361696e-12,8.785330412407671e-18,-5.645269620860074e-23,0.0
O3,-9.7,22.0,5000.0,5,0.0015500158469547675,-5.448086840380859e-08,-2.176122497109009e-12,8.785702759226093e-18,-5.645156635357798e-23,0.0
O3,-9.7,22.0,0.0,5,0.0016125337507840664,-5.809971185115599e-08,-2.9584517100123068e-12,3.625281731530215e-18,-3.8136299849770624e-23,0.0
O3,-9.7,22.0,0.1,5,0.0016121444991644353,-5.807043639759867e-08,-2.9553004893948943e-12,3.671491866724223e-18,-3.8348534974650797e-23,0.0
O3,-9.7,22.0,5.0,5,0.0015763385531755904,-5.570921564343235e-08,-2.560565433899464e-12,7.471484096282998e-18,-5.410634846391935e-23,0.0
O3,-9.7,22.0,10.0,5,0.001561188406637343,-5.4966488390795625e-08,-2.345152345946332e-12,8.405245065428362e-18,-5.647612841257005e-23,0.0
O3,-9.7,22.0,25.0,5,0.001552722117198373,-5.459381628883759e-08,-2.2168909333425507e-12,8.716011574572887e-18,-5.658421221576564e-23,0.0
O3,-9.7,22.0,50.0,5,0.001550885617241206,-5.4518391473815495e-08,-2.1895653738126716e-12,8.763979898276589e-18,-5.650385114185315e-23,0.0
O3,-9.7,22.0,75.0,5,0.001550476737898912,-5.4499760152566543e-08,-2.183479119494602e-12,8.774153556869766e-18,-5.648031266393905e-23,0.0
O3,-9.7,22.0,100.0,5,0.0015503687588037409,-5.4495092724900824e-08,-2.1810424185542023e-12,8.778438878211936e-18,-5.64722948120427e-23,0.0
O3,-9.7,22.0,250.0,5,0.0015501076920549472,-5.4484614826456734e-08,-2.177564633619871e-12,8.783494301000409e-18,-5.645736158263444e-23,0.0
O3,-9.7,22.0,500.0,5,0.0015500644176866566,-5.4482808557379434e-08,-2.176744423059244e-12,8.784831829452948e-18,-5.645438984580606e-23,0.0
O3,-9.7,22.0,1000.0,5,0.001550034714577027,-5.4481626559650786e-08,-2.176380646361696e-12,8.785330412407671e-18,-5.645269620860074e-23,0.0
O3,-9.7,22.0,5000.0,5,0.0015500158469547675,-5.448086840380859e-08,-2.176122497109009e-12,8.785702759226093e-18,-5.645156635357798e-23,0.0
O3,-9.7,260.0,0.0,5,0.0038847152723777245,-4.69273410220454e-07,1.072779576783742e-12,1.7844529459314682e-17,9.595965180794623e-23,0.0
O3,-9.7,260.0,0.1,5,0.0038778154754626486,-4.672461884999971e-07,1.0542882982362173e-12,1.7824704716402443e-17,9.523724947221592e-23,0.0
O3,-9.7,260.0,5.0,5,0.002901536928943166,-2.3955656743067363e-07,-9.129427291833786e-13,1.5784834256270674e-17,5.25927481417246e-24,0.0
O3,-9.7,260.0,10.0,5,0.002237811508830231,-1.3385378192216374e-07,-1.6985982233731345e-12,1.2256504448624689e-17,-2.9132874924829954e-23,0.0
O3,-9.7,260.0,25.0,5,0.0015847465102777891,-5.6183200789531327e-08,-2.6695290472316843e-12,6.749997991147306e-18,-5.151297932186724e-23,0.0
O3,-9.7,260.0,50.0,5,0.0015615650949260301,-5.498273647146636e-08,-2.349273234788839e-12,8.393549504967621e-18,-5.646259843750322e-23,0.0
O3,-9.7,260.0,75.0,5,0.001556789752546522,-5.4780341774134365e-08,-2.2750526019377792e-12,8.600035241108115e-18,-5.665339981791278e-23,0.0
O3,-9.7,260.0,100.0,5,0.0015545882425342294,-5.4671974786958895e-08,-2.2460266093319887e-12,8.655889689696763e-18,-5.660850337283518e-23,0.0
O3,-9.7,260.0,250.0,5,0.0015518990256599447,-5.4560420850785874e-08,-2.2052575758672917e-12,8.7367318312085e-18,-5.654419441135439e-23,0.0
O3,-9.7,260.0,500.0,5,0.001551437437502234,-5.4540282585691746e-08,-2.1956321097867054e-12,8.755290129940719e-18,-5.653411247027699e-23,0.0
O3,-9.7,260.0,1000.0,5,0.0015510115289764396,-5.4523522690506214e-08,-2.1912440594086235e-12,8.76134583818592e-18,-5.651134082613754e-23,0.0
O3,-9.7,260.0,5000.0,5,0.00155080804875498,-5.451344497759091e-08,-2.18832764082838e-12,8.766449750827919e-18,-5.650182106195593e-23,0.0
O3,-9.7,1740.0,0.0,5,0.008301695400924992,-4.065489903310814e-06,1.76393313398788e-11,8.669557259511771e-17,4.658924416790742e-22,0.0
O3,-9.7,1740.0,0.1,5,0.008291357075210594,-4.044454158810838e-06,1.7698699860768733e-11,8.655901121197825e-17,4.655392195520514e-22,0.0
O3,-9.7,1740.0,5.0,5,0.006348972758702037,-1.673741745252968e-06,8.69386013234535e-12,4.2207036635500026e-17,2.9931132622977584e-22,0.0
O3,-9.7,1740.0,10.0,5,0.004485313155507955,-6.644510487071012e-07,2.516856788500877e-12,2.1912032955843288e-17,1.4621113379243874e-22,0.0
O3,-9.7,1740.0,25.0,5,0.002487219816920125,-1.698386503446798e-07,-2.1948550969190376e-12,1.5779980060192e-17,-3.688007743931467e-23,0.0
O3,-9.7,1740.0,50.0,5,0.002072464231460318,-1.1264646248680921e-07,-1.4151387460712425e-12,1.0182977992450877e-17,-2.4794556606580008e-23,0.0
O3,-9.7,1740.0,75.0,5,0.0015997229242727706,-5.715753565551523e-08,-2.836880010261795e-12,5.19433485508319e-18,-4.514247005218132e-23,0.0
O3,-9.7,1740.0,100.0,5,0.001583065558326798,-5.608200332491743e-08,-2.6499692876709637e-12,6.898723455844272e-18,-5.211923476887797e-23,0.0
O3,-9.7,1740.0,250.0,5,0.0015635147911250882,-5.5073418029390376e-08,-2.3789965280066015e-12,8.294826930232886e-18,-5.629813431191624e-23,0.0
O3,-9.7,1740.0,500.0,5,0.0015591016328037777,-5.487276426167438e-08,-2.312896636715565e-12,8.500945030524779e-18,-5.659317981803011e-23,0.0
O3,-9.7,1740.0,1000.0,5,0.0015573555320433365,-5.4804315309966383e-08,-2.2841405373311686e-12,8.577260933860298e-18,-5.66432994622861e-23,0.0
O3,-9.7,1740.0,5000.0,5,0.001556009095068634,-5.4747968695243596e-08,-2.2636862267478276e-12,8.626492960487729e-18,-5.665609771414374e-23,0.0
O1,-15.3,0.0,0.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,0.1,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,5.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,10.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,25.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,50.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,75.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,100.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,250.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,500.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,1000.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,0.0,5000.0,6,0.0020535795226151008,-1.1053973287844627e-07,-1.4799650254399544e-13,4.733705213532427e-18,-4.5165268650283544e-23,-2.8277419453279157e-28
O1,-15.3,22.0,0.0,6,-0.003009349450524091,-3.5510901269495296e-08,-3.410304816272672e-13,-7.121802330052518e-18,-4.781916880175108e-23,1.4794055929271762e-28
O1,-15.3,22.0,0.1,6,-0.0029961423247434754,-3.537829773660713e-08,-3.3913422036915854e-13,-7.086536103769621e-18,-4.7590957871605655e-23,1.472273459334995e-28
O1,-15.3,22.0,5.0,6,0.004837995880112793,-3.8040020488370216e-06,-2.8360477111663447e-11,-3.2379808123306065e-16,-4.398746132099978e-21,4.0946621155805176e-27
O1,-15.3,22.0,10.0,6,0.0036033615132017175,-1.3119703973253517e-06,-7.47791412936698e-12,-7.480806475793996e-17,-1.249881919377847e-21,6.569710474474122e-28
O1,-15.3,22.0,25.0,6,0.0021004934623389026,-2.7019340458350096e-07,-7.964895396021621e-13,-1.829574189794097e-18,-1.637979757860428e-22,-1.4039375085525457e-28
O1,-15.3,22.0,50.0,6,0.001815490193472136,-1.4436869429017394e-07,-3.3867902257657075e-13,2.553231917099786e-18,-7.018632030917614e-23,-1.5771204459426277e-28
O1,-15.3,22.0,75.0,6,0.0018224209391428567,-1.2513301102322808e-07,-2.4095315372345745e-13,3.5872526111124554e-18,-5.65315583834075e-23,-1.9298338798485256e-28
O1,-15.3,22.0,100.0,6,0.0018472203043289096,-1.1864899730423377e-07,-2.193260610957922e-13,3.8718396881260215e-18,-5.30011415454642e-23,-2.1229650393295985e-28
O1,-15.3,22.0,250.0,6,0.0019289003720232068,-1.1225245331074355e-07,-1.8526193572412321e-13,4.2846306647855104e-18,-4.8419882073749835e-23,-2.450436262373278e-28
O1,-15.3,22.0,500.0,6,0.001960631228718829,-1.1132435075063702e-07,-1.7386356906090462e-13,4.4088019264579635e-18,-4.7285051661288834e-23,-2.5586962890673057e-28
O1,-15.3,22.0,1000.0,6,0.001976727979260459,-1.1103354560988829e-07,-1.6897454468585617e-13,4.468456318020735e-18,-4.6835331128920716e-23,-2.6071244656710825e-28
O1,-15.3,22.0,5000.0,6,0.0019890640084475404,-1.1085777950616675e-07,-1.6539665429525407e-13,4.5129527723026e-18,-4.651947426751078e-23,-2.6438657593327354e-28
O1,-15.3,22.0,0.0,6,-0.003009349450524091,-3.5510901269495296e-08,-3.410304816272672e-13,-7.121802330052518e-18,-4.781916880175108e-23,1.4794055929271762e-28
O1,-15.3,22.0,0.1,6,-0.0029961423247434754,-3.537829773660713e-08,-3.3913422036915854e-13,-7.086536103769621e-18,-4.7590957871605655e-23,1.472273459334995e-28
O1,-15.3,22.0,5.0,6,0.004837995880112793,-3.8040020488370216e-06,-2.8360477111663447e-11,-3.2379808123306065e-16,-4.398746132099978e-21,4.0946621155805176e-27
O1,-15.3,22.0,10.0,6,0.0036033615132017175,-1.3119703973253517e-06,-7.47791412936698e-12,-7.480806475793996e-17,-1.249881919377847e-21,6.569710474474122e-28
O1,-15.3,22.0,25.0,6,0.0021004934623389026,-2.7019340458350096e-07,-7.964895396021621e-13,-1.829574189794097e-18,-1.637979757860428e-22,-1.4039375085525457e-28
O1,-15.3,22.0,50.0,6,0.001815490193472136,-1.4436869429017394e-07,-3.3867902257657075e-13,2.553231917099786e-18,-7.018632030917614e-23,-1.5771204459426277e-28
O1,-15.3,22.0,75.0,6,0.0018224209391428567,-1.2513301102322808e-07,-2.4095315372345745e-13,3.5872526111124554e-18,-5.65315583834075e-23,-1.9298338798485256e-28
O1,-15.3,22.0,100.0,6,0.0018472203043289096,-1.1864899730423377e-07,-2.193260610957922e-13,3.8718396881260215e-18,-5.30011415454642e-23,-2.1229650393295985e-28
O1,-15.3,22.0,250.0,6,0.0019289003720232068,-1.1225245331074355e-07,-1.8526193572412321e-13,4.2846306647855104e-18,-4.8419882073749835e-23,-2.450436262373278e-28
O1,-15.3,22.0,500.0,6,0.001960631228718829,-1.1132435075063702e-07,-1.7386356906090462e-13,4.4088019264579635e-18,-4.7285051661288834e-23,-2.5586962890673057e-28
O1,-15.3,22.0,1000.0,6,0.001976727979260459,-1.1103354560988829e-07,-1.6897454468585617e-13,4.468456318020735e-18,-4.6835331128920716e-23,-2.6071244656710825e-28
O1,-15.3,22.0,5000.0,6,0.0019890640084475404,-1.1085777950616675e-07,-1.6539665429525407e-13,4.5129527723026e-18,-4.651947426751078e-23,-2.6438657593327354e-28
O1,-15.3,260.0,0.0,6,-0.03425591799432504,-3.478653859220946e-07,-4.8842945819095505e-12,-9.131777214258413e-17,-5.929515771883009e-22,1.855476235182974e-27
O1,-15.3,260.0,0.1,6,-0.0341048795844204,-3.463565407640852e-07,-4.862310260067815e-12,-9.091017552494093e-17,-5.903118362475565e-22,1.8471961053412136e-27
O1,-15.3,260.0,5.0,6,-0.01647047313995929,-1.7021710117390422e-07,-2.2956014472136115e-12,-4.332156467302209e-17,-2.8211917410544127e-22,8.804085212165145e-28
O1,-15.3,260.0,10.0,6,-0.007339417960257788,-7.888899080501903e-08,-9.610860306137194e-13,-1.8682806069331198e-17,-1.22460902571836e-22,3.8197598227019905e-28
O1,-15.3,260.0,25.0,6,0.0050128048294783446,-5.136887203998022e-06,-4.039411895515753e-11,-4.716340630834105e-16,-6.1903360925819095e-21,6.26101111646312e-27
O1,-15.3,260.0,50.0,6,0.0036395966321072456,-1.3529835153472617e-06,-7.788635016118175e-12,-7.828846245442846e-17,-1.297711943139773e-21,7.000625521003007e-28
O1,-15.3,260.0,75.0,6,0.002861126337968557,-6.733082527714543e-07,-3.0110102099189205e-12,-2.46901697603901e-17,-5.433754101015084e-22,5.968700382549843e-29
O1,-15.3,260.0,100.0,6,0.0024865059033730287,-4.509986493223557e-07,-1.680679772757132e-12,-1.0707163960899296e-17,-3.2256946865691487e-22,-7.724440829471033e-29
O1,-15.3,260.0,250.0,6,0.001956760531223109,-2.1098800785228684e-07,-5.645444933445451e-13,3.568708548763619e-19,-1.1774500868710653e-22,-1.4840140794206655e-28
O1,-15.3,260.0,500.0,6,0.0018542186900389163,-1.6701897936123583e-07,-4.116879917265779e-13,1.7918549940579096e-18,-8.575143448870993e-23,-1.514879331860867e-28
O1,-15.3,260.0,1000.0,6,0.0018237153108987762,-1.5046257178321806e-07,-3.5786716460677535e-13,2.3344059603008198e-18,-7.422865838233825e-23,-1.5461190193081546e-28
O1,-15.3,260.0,5000.0,6,0.001810891937862551,-1.395698146517213e-07,-3.23858681105437e-13,2.739426216455268e-18,-6.718071240329976e-23,-1.6220587220783947e-28
O1,-15.3,1740.0,0.0,6,-0.20927761301657896,-2.0979445690543753e-06,-3.0378198136139424e-11,-5.638345112964772e-16,-3.654154148586425e-21,1.145222673984083e-26
O1,-15.3,1740.0,0.1,6,-0.20842882892357845,-2.0894483751069588e-06,-3.025450924755807e-11,-5.615422574903558e-16,-3.639297779246273e-21,1.1405673164334834e-26
O1,-15.3,1740.0,5.0,6,-0.10499610104361563,-1.0547674826139e-06,-1.518536838233228e-11,-2.822632740270105e-16,-1.8297135661314704e-21,5.7338112858867734e-27
O1,-15.3,1740.0,10.0,6,-0.047771779585503174,-4.828840317640848e-07,-6.852034864305719e-12,-1.2779651473080066e-16,-8.29202301004872e-22,2.5964826902240277e-27
O1,-15.3,1740.0,25.0,6,-0.012058660611335188,-1.2614889080965073e-07,-1.6537504270581307e-12,-3.1418615584667776e-17,-2.0503240838679198e-22,6.385601885691012e-28
O1,-15.3,1740.0,50.0,6,-0.004294535345797582,-4.8405890539356555e-08,-5.262196908586119e-13,-1.055994641970304e-17,-7.00674354111729e-23,2.1742890781436384e-28
O1,-15.3,1740.0,75.0,6,0.004864319679559788,-7.104842659859191e-06,-5.894160435426708e-11,-7.014344189993737e-16,-8.921056307271057e-21,9.688825653536685e-27
O1,-15.3,1740.0,100.0,6,0.004997856646832648,-4.896340209440345e-06,-3.8196656156952025e-11,-4.44522924068854e-16,-5.8640131348468695e-21,5.861579245697269e-27
O1,-15.3,1740.0,250.0,6,0.003894767213571105,-1.6657371838668602e-06,-1.0212209214645097e-11,-1.0634838371326722e-16,-1.6691871159311763e-21,1.0613505483374979e-27
O1,-15.3,1740.0,500.0,6,0.0032841692205202023,-9.989770490765298e-07,-5.196393535030802e-12,-4.8797448104676505e-17,-8.928115487712812e-22,3.3445549445922256e-28
O1,-15.3,1740.0,1000.0,6,0.0029681911649467652,-7.479526452277649e-07,-3.4892667177986543e-12,-2.9917583164025934e-17,-6.210678498302223e-22,1.159410235703782e-28
O1,-15.3,1740.0,5000.0,6,0.0027222711255189278,-5.848376216566631e-07,-2.4443004646478345e-12,-1.878581030760294e-17,-4.521468360669238e-22,2.2835830336524662e-31
O2,-13.9,0.0,0.0,6,0.002053529163538267,-1.1053712253757842e-07,-1.4799400169884313e-13,4.73358254004654e-18,-4.5164273853154656e-23,-2.8276682165490434e-28
O2,-13.9,0.0,0.1,6,0.002053529163538267,-1.1053712253757842e-07,-1.4799400169884313e-13,4.73358254004654e-18,-4.5164273853154656e-23,-2.8276682165490434e-28
O2,-13.9,0.0,5.0,6,0.002053529163538267,-1.1053712253757842e-07,-1.4799400169884313e-13,4.73358254004654e-18,-4.5164273853154656e-23,-2.8276682165490434e-28
O2,-13.9,0.0,10.0,6,0.002053529163538267,-1.1053712253757842e-07,-1.4799400169884313e-13,4.73358254004654e-18,-4.5164273853154656e-23,-2.8276682165490434e-28
O2,-13.9,0.0,25.0,6,0.002053529163538267,-1.1053712253757842e-07,-1.4799400169884313e-13,4.73358254004654e-18,-4.5164273853154656e-23,-2.8276682165490434e-28
O2,-13.9,0.0,50.0,6,0.002053529163538267,-1.1053712253757842e-07,-1.4799400169884313e-13,4.73358254004654e-18,-4.5164273853154656e-23,-2.8276682165490434e-28
O2,-13.9,0.0,75.0,6,0.002053529163538267,-1.1053712253757842e-07,-1.4799400169884313e-13,4.73358254004654e-18,-4.5164273853154656e-23,-2.8276682165490434e-28
O2,-13.9,0.0,100.0,6,0.002053529163538267,-1.1053712253757842e-07,-1.4799400169884313e-13,4.73358254004654e-18,-4.5164273853154656e-23,-2.8276682165490434e-28
