operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,lambda_m0p3,m1p0,m2p0,m3p0
O3,-9.7,16.0,5000.0,0.014170188696953322,-7.160556391385315e-07,-2.8981357773254486e-12,18.718142888026254,432.53053328928803,11703.69698894766
O3,-9.7,19.0,0.0,0.013731890237640938,-7.530005975365011e-07,-3.3705193191059e-12,17.23277529642659,374.87201644807027,9673.050293896938
O3,-9.7,19.0,0.1,0.01373364221655498,-7.528221179161787e-07,-3.368903163983909e-12,17.238931003478502,375.102686594648,9680.955902429305
O3,-9.7,19.0,5.0,0.013941962895173165,-7.325614560642618e-07,-3.1497622049502868e-12,17.982252121579855,403.4634874124291,10666.472439806475
O3,-9.7,19.0,10.0,0.014065959821745364,-7.231471991203434e-07,-3.0137330084359114e-12,18.3868983702398,419.324811294695,11229.119308916464
O3,-9.7,19.0,25.0,0.014144411599885923,-7.177616934413254e-07,-2.926312169992804e-12,18.6367133801201,429.26569269292077,11585.854349123676
O3,-9.7,19.0,50.0,0.014161470025359866,-7.166251450801722e-07,-2.9076909615050345e-12,18.69071567894556,431.4295184875825,11663.91897189531
O3,-9.7,19.0,75.0,0.014165396874325584,-7.163682328001537e-07,-2.903382899989783e-12,18.703073065858646,431.9254137608922,11681.830209042744
O3,-9.7,19.0,100.0,0.014166980469021023,-7.162648176459842e-07,-2.9016476224537916e-12,18.70805446762174,432.1253932351554,11689.055453804429
O3,-9.7,19.0,250.0,0.014169159028032648,-7.161227504431757e-07,-2.899262465662171e-12,18.714904860355013,432.4004774374436,11698.99628102869
O3,-9.7,19.0,500.0,0.014169687083000194,-7.160883398981614e-07,-2.8986846502824707e-12,18.716565156405068,432.4671610885175,11701.406412738039
O3,-9.7,19.0,1000.0,0.014169913173132065,-7.16073610140851e-07,-2.8984372926891956e-12,18.7172759931111,432.49571246071486,11702.438381067595
O3,-9.7,19.0,5000.0,0.014170075478677177,-7.160630136316137e-07,-2.8982596267109375e-12,18.7177869436314,432.5162357985028,11703.18019782545
O3,-9.7,22.0,0.0,0.013670279126902272,-7.592571212491559e-07,-3.42533319438706e-12,17.019278823064823,366.91440961067866,9401.429035440191
O3,-9.7,22.0,0.1,0.013672273828185155,-7.590493278245832e-07,-3.4235902602093096e-12,17.026231325503627,367.17224251971567,9410.196006059241
O3,-9.7,22.0,5.0,0.01390773844844252,-7.352398921927501e-07,-3.1874375593778312e-12,17.871042305974147,399.15644428528685,10515.0961316354
O3,-9.7,22.0,10.0,0.014049900515445274,-7.242887512757241e-07,-3.031837328556837e-12,18.33537769436954,417.28876359649126,11156.442323980604
O3,-9.7,22.0,25.0,0.014140266116739159,-7.180369892012025e-07,-2.9308973746718456e-12,18.62362407601782,428.742013749131,11566.983695389688
O3,-9.7,22.0,50.0,0.014160001859319161,-7.167213734540969e-07,-2.909303479698995e-12,18.686093685201158,431.2441117045671,11657.224252496799
O3,-9.7,22.0,75.0,0.014164546193770493,-7.164238312739579e-07,-2.904315557352441e-12,18.70039665308237,431.8179872081237,11677.949414126397
O3,-9.7,22.0,100.0,0.014166379181900493,-7.163040710224852e-07,-2.9023063597989906e-12,18.706163183548703,432.0494619060476,11686.311912015657
O3,-9.7,22.0,250.0,0.014168901171580687,-7.161395578734042e-07,-2.899544668580986e-12,18.7140940717478,432.3679149790745,11697.819434433171
O3,-9.7,22.0,500.0,0.014169512543457783,-7.160997126779316e-07,-2.8988756253412497e-12,18.71601638015486,432.4451196432509,11700.609758443603
O3,-9.7,22.0,1000.0,0.014169774311819,-7.160826566421776e-07,-2.898589213136615e-12,18.716839410905003,432.47817664930085,11701.804559038721
O3,-9.7,22.0,5000.0,0.014169962262727483,-7.160703880794689e-07,-2.898383475018278e-12,18.717431012773584,432.5019390817772,11702.66344110393
O3,-9.7,22.0,0.0,0.013670279126902272,-7.592571212491559e-07,-3.42533319438706e-12,17.019278823064823,366.91440961067866,9401.429035440191
O3,-9.7,22.0,0.1,0.013672273828185155,-7.590493278245832e-07,-3.4235902602093096e-12,17.026231325503627,367.17224251971567,9410.196006059241
O3,-9.7,22.0,5.0,0.01390773844844252,-7.352398921927501e-07,-3.1874375593778312e-12,17.871042305974147,399.15644428528685,10515.0961316354
O3,-9.7,22.0,10.0,0.014049900515445274,-7.242887512757241e-07,-3.031837328556837e-12,18.33537769436954,417.28876359649126,11156.442323980604
O3,-9.7,22.0,25.0,0.014140266116739159,-7.180369892012025e-07,-2.9308973746718456e-12,18.62362407601782,428.742013749131,11566.983695389688
O3,-9.7,22.0,50.0,0.014160001859319161,-7.167213734540969e-07,-2.909303479698995e-12,18.686093685201158,431.2441117045671,11657.224252496799
O3,-9.7,22.0,75.0,0.014164546193770493,-7.164238312739579e-07,-2.904315557352441e-12,18.70039665308237,431.8179872081237,11677.949414126397
O3,-9.7,22.0,100.0,0.014166379181900493,-7.163040710224852e-07,-2.9023063597989906e-12,18.706163183548703,432.0494619060476,11686.311912015657
O3,-9.7,22.0,250.0,0.014168901171580687,-7.161395578734042e-07,-2.899544668580986e-12,18.7140940717478,432.3679149790745,11697.819434433171
O3,-9.7,22.0,500.0,0.014169512543457783,-7.160997126779316e-07,-2.8988756253412497e-12,18.71601638015486,432.4451196432509,11700.609758443603
O3,-9.7,22.0,1000.0,0.014169774311819,-7.160826566421776e-07,-2.898589213136615e-12,18.716839410905003,432.47817664930085,11701.804559038721
O3,-9.7,22.0,5000.0,0.014169962262727483,-7.160703880794689e-07,-2.898383475018278e-12,18.717431012773584,432.5019390817772,11702.66344110393
O3,-9.7,26.0,0.0,0.013586820088598732,-7.674840576076625e-07,-3.4930600824575023e-12,16.742712035829392,356.72928425801337,9056.93398988734
O3,-9.7,26.0,0.1,0.013589295146782749,-7.67247615547516e-07,-3.49109085189907e-12,16.750664284944467,357.0201985487764,9066.724063551615
O3,-9.7,26.0,5.0,0.013862692778441309,-7.388504093008833e-07,-3.235312888761795e-12,17.724884775817987,393.53011567936784,10318.266954715258
O3,-9.7,26.0,10.0,0.014028593250443375,-7.258085335829344e-07,-3.056136575783014e-12,18.267130916179198,414.5991471378008,11060.63950815839
O3,-9.7,26.0,25.0,0.014134748953148745,-7.184040787998656e-07,-2.9370197581033135e-12,18.606200244664254,428.04540162210543,11541.894847266689
O3,-9.7,26.0,50.0,0.014158048819765394,-7.168499968381729e-07,-2.911444043084312e-12,18.679934581593077,430.99710561122254,11648.306968567007
O3,-9.7,26.0,75.0,0.01416341249253695,-7.164979760892943e-07,-2.905559032382614e-12,18.696829294027047,431.6748198674948,11672.778043746936
O3,-9.7,26.0,100.0,0.014165577736721236,-7.163564156445929e-07,-2.9031846467068074e-12,18.703642066211515,431.948254123694,11682.655366196865
O3,-9.7,26.0,250.0,0.01416855719216174,-7.161619588336597e-07,-2.8999210608801782e-12,18.713013129545857,432.32450461519653,11696.250583240791
O3,-9.7,26.0,500.0,0.014169279841127503,-7.161148766410166e-07,-2.899130256101024e-12,18.7152847285447,432.41573391160483,11699.547679903591
O3,-9.7,26.0,1000.0,0.014169589178513542,-7.160947190773915e-07,-2.898791772023982e-12,18.716257332977325,432.45479737884745,11700.959543500701
O3,-9.7,26.0,5000.0,0.014169811323656857,-7.160802211978131e-07,-2.8985486067956567e-12,18.71695645935275,432.48287799680327,11701.974485648892
O3,-9.7,30.0,0.0,0.01350027398590781,-7.753189198753091e-07,-3.566480395752789e-12,16.47499005323962,347.0024512444588,8731.294836338891
O3,-9.7,30.0,0.1,0.013503319740140105,-7.750663224295496e-07,-3.5638589641090556e-12,16.48387519824142,347.3231725635568,8741.97933796962
O3,-9.7,30.0,5.0,0.01381804377067853,-7.425027662879694e-07,-3.2797103512008402e-12,17.581098537962063,388.0329803083844,10126.965188150702
O3,-9.7,30.0,10.0,0.014007488380108539,-7.27334546315862e-07,-3.0803013263370733e-12,18.19939030162421,411.9378534230198,10966.07409708175
O3,-9.7,30.0,25.0,0.014129203977197477,-7.187670086291764e-07,-2.9433008080534214e-12,18.588808985503047,427.3506421194349,11516.887988120066
O3,-9.7,30.0,50.0,0.014156091853248691,-7.16978115606965e-07,-2.913602648769333e-12,18.673779536838428,430.7503311890249,11639.399965902849
O3,-9.7,30.0,75.0,0.014162279651183975,-7.165721476525315e-07,-2.906802291701002e-12,18.693263295758157,431.53173026032164,11667.610125270545
O3,-9.7,30.0,100.0,0.014164776849730012,-7.164087795019706e-07,-2.9040627724083063e-12,18.701121628348357,431.8470851681475,11679.000544998553
O3,-9.7,30.0,250.0,0.014168213483589357,-7.161843710145779e-07,-2.9002973219336824e-12,18.711932312208997,432.2811013895975,11694.682049230249
O3,-9.7,30.0,500.0,0.01416904694637866,-7.161300312141864e-07,-2.8993850093203543e-12,18.714553134136164,432.38635145041036,11698.485746695025
O3,-9.7,30.0,1000.0,0.014169404059764973,-7.161067818170257e-07,-2.8989943292634913e-12,18.71567529125276,432.43142017837073,11700.114619951135
O3,-9.7,30.0,5000.0,0.014169660611325949,-7.160900645462283e-07,-2.8987136124343033e-12,18.71648192999453,432.4638182876973,11701.285591338157
O3,-9.7,35.0,0.0,0.013472863452603968,-7.893057460097362e-07,-3.6735889024625e-12,16.15214186166355,335.4462575167692,8348.736979878155
O3,-9.7,35.0,0.1,0.013475402262429034,-7.88962917866822e-07,-3.670165957863658e-12,16.16210634788414,335.80009454372095,8360.380019066477
O3,-9.7,35.0,5.0,0.013762648237270721,-7.471469771404241e-07,-3.3282571450823193e-12,17.40461333757856,381.3371234008619,9895.303589578662
O3,-9.7,35.0,10.0,0.013981365167542358,-7.292501557619682e-07,-3.110285839744931e-12,18.115417787040123,408.6504470745922,10849.575626567488
O3,-9.7,35.0,25.0,0.014122319789953838,-7.192237535745772e-07,-2.9510638420047214e-12,18.56711557721484,426.48478774986506,11485.744176184895
O3,-9.7,35.0,50.0,0.014153650849585699,-7.171385479036347e-07,-2.9162939846881734e-12,18.666091432547983,430.4421884967144,11628.280646915915
O3,-9.7,35.0,75.0,0.01416086417610121,-7.166648708690373e-07,-2.9083564029527305e-12,18.68880771034216,431.35297747619654,11661.15507680886
O3,-9.7,35.0,100.0,0.014163775628411073,-7.164742200172465e-07,-2.905160662488299e-12,18.69797203611136,431.7206785429133,11674.43444212249
O3,-9.7,35.0,250.0,0.014167784176114927,-7.162123997488759e-07,-2.900767519951111e-12,18.71058146609651,432.2268573933598,11692.721827625865
O3,-9.7,35.0,500.0,0.01416875636126543,-7.161489982022851e-07,-2.89970316767515e-12,18.71363872155503,432.34962797223113,11697.158534516875
O3,-9.7,35.0,1000.0,0.014169172683209788,-7.161218607028161e-07,-2.899247524299795e-12,18.714947790002608,432.40220158830107,11699.058594853006
O3,-9.7,35.0,5000.0,0.014169471741135087,-7.161023462815537e-07,-2.8989201467612705e-12,18.715888802132046,432.43999558592344,11700.424559423078
O3,-9.7,41.0,0.0,0.013298912776407646,-7.931112977185933e-07,-4.160397466786242e-12,15.78104256247028,322.39727951014646,7922.50566609178
O3,-9.7,41.0,0.1,0.013301774887858884,-7.927136899128391e-07,-4.1560830058495344e-12,15.79218603599254,322.7854674404414,7935.096406819533
O3,-9.7,41.0,5.0,0.013721790130532556,-7.540228500278619e-07,-3.379957046816665e-12,17.197452504384767,373.5497133524535,9627.766564532169
O3,-9.7,41.0,10.0,0.013952246906559634,-7.317673967535265e-07,-3.138314011622161e-12,18.01566800951906,404.76204501199135,10712.230451157691
O3,-9.7,41.0,25.0,0.014113996887873624,-7.197626534410846e-07,-2.960732154061605e-12,18.541150229416157,425.44955127708135,11448.53901973448
O3,-9.7,41.0,50.0,0.01415072863755473,-7.173315472526978e-07,-2.919508609026636e-12,18.656874059500165,430.0728936609335,11614.958594505293
O3,-9.7,41.0,75.0,0.014159178449389687,-7.167773504776699e-07,-2.9101805214976146e-12,18.683463810720674,431.13863418320483,11653.416123668025
O3,-9.7,41.0,100.0,0.014162575084605446,-7.165527778487166e-07,-2.9064778924859628e-12,18.694193925520906,431.5690705750364,11668.958670567705
O3,-9.7,41.0,250.0,0.014167268604514623,-7.16246013077787e-07,-2.9013320183445348e-12,18.708960708191672,432.16177931285836,11690.370215483352
O3,-9.7,41.0,500.0,0.014168407225536384,-7.161717374630989e-07,-2.9000852279347977e-12,18.71254154440372,432.30556654132806,11695.566179523614
O3,-9.7,41.0,1000.0,0.014168895064434386,-7.161399561604849e-07,-2.899551355188502e-12,18.714074863155133,432.36714354834123,11697.79155439826
O3,-9.7,41.0,5000.0,0.01416924560886431,-7.161171074568319e-07,-2.8991677148842867e-12,18.715177098317405,432.4114111808699,11699.391447200856
O3,-9.7,48.0,0.0,0.01319522502219523,-8.084325572497894e-07,-4.318835138761155e-12,15.369082841744726,308.20512120762817,7465.9897713179125
O3,-9.7,48.0,0.1,0.013198248029899731,-8.079549953874825e-07,-4.313905006698973e-12,15.381457849357007,308.62694365012936,7479.450902082921
O3,-9.7,48.0,5.0,0.013653343831957007,-7.609543749511801e-07,-3.439688324062825e-12,16.961912393543933,364.79033719570776,9329.291686431456
O3,-9.7,48.0,10.0,0.013916560467385075,-7.344893029963178e-07,-3.178590016485136e-12,17.900672806204714,400.3018055332356,10555.292137080967
O3,-9.7,48.0,25.0,0.01410439106984399,-7.20399653021165e-07,-2.971738278267122e-12,18.5109489614712,424.24697095458765,11405.36235972524
O3,-9.7,48.0,50.0,0.014147393616895902,-7.175637036125797e-07,-2.9230256127929417e-12,18.64613195633649,429.64270527281263,11599.44526832266
O3,-9.7,48.0,75.0,0.014157239436582985,-7.169111973500668e-07,-2.9122209042688182e-12,18.677233122422084,430.8887874348903,11644.397128451423
O3,-9.7,48.0,100.0,0.01416117558798312,-7.166444630554866e-07,-2.908014404405548e-12,18.689788059094663,431.39230480462913,11662.575163189009
O3,-9.7,48.0,250.0,0.014166667766610542,-7.162852557351118e-07,-2.9019903116691322e-12,18.707070178818718,432.08587516761145,11687.627569052844
O3,-9.7,48.0,500.0,0.014168000232690228,-7.161982802995699e-07,-2.900530812775533e-12,18.711261666987838,432.2541708335337,11693.708845033374
O3,-9.7,48.0,1000.0,0.01416857122903094,-7.161610690359632e-07,-2.899905821537267e-12,18.713056551415622,432.32624838549225,11696.313601983453
O3,-9.7,48.0,5000.0,0.014168981339396265,-7.161343075028454e-07,-2.899456810525561e-12,18.714346845608464,432.3780666194542,11698.186323409787
O3,-9.7,56.0,0.0,0.013103835596094042,-8.2713346085341e-07,-4.5050552127275674e-12,14.923845326733424,293.2139486707545,6991.940570431627
O3,-9.7,56.0,0.1,0.013106925174908978,-8.265548042909723e-07,-4.49969281409025e-12,14.937459908517582,293.6670025647662,7006.142036760751
O3,-9.7,56.0,5.0,0.013573580144301588,-7.687464952683662e-07,-3.5028799072564997e-12,16.700502368477526,355.18706927288935,9005.083181129536
O3,-9.7,56.0,10.0,0.013877033757768071,-7.377096078121426e-07,-3.2200707176034895e-12,17.77103430317846,395.3024432002745,10380.15711257432
O3,-9.7,56.0,25.0,0.014093473951315896,-7.211298348631274e-07,-2.984277996832105e-12,18.476553478349604,422.8794014440777,11356.317798407461
O3,-9.7,56.0,50.0,0.014143510860845173,-7.178214204566523e-07,-2.9273082226047323e-12,18.633870403986762,429.1519239765271,11581.753983262624
O3,-9.7,56.0,75.0,0.014154929770056267,-7.170545843810487e-07,-2.914881862676342e-12,18.67011742247412,430.6035385898425,11634.10258684905
O3,-9.7,56.0,100.0,0.014159576790186193,-7.167492515205451e-07,-2.9097705229397083e-12,18.684755325463254,431.19043195642234,11655.28617120626
O3,-9.7,56.0,250.0,0.014165981048853594,-7.16330097865453e-07,-2.902742769230166e-12,18.704910041612443,431.9991543080328,11684.494303660997
O3,-9.7,56.0,500.0,0.014167535424102626,-7.16228627911373e-07,-2.90103991794323e-12,18.709799164306773,432.1954451355521,11691.586721491323
O3,-9.7,56.0,1000.0,0.01416820118815347,-7.161851992754344e-07,-2.9003109196389656e-12,18.71189290226153,432.2795188136978,11694.62485819122
O3,-9.7,56.0,5000.0,0.014168679835881206,-7.161539877343527e-07,-2.8997869357115147e-12,18.713398075566197,432.3399637059307,11696.809268219275
O3,-9.7,60.0,0.0,0.013054902246456236,-8.362361197238159e-07,-4.5954436792839625e-12,14.710762240022449,286.1671415857321,6772.066097990818
O3,-9.7,60.0,0.1,0.013058147022917651,-8.356220511126167e-07,-4.589299812174448e-12,14.724936442808746,286.6333253202227,6786.552782605768
O3,-9.7,60.0,5.0,0.013532385171078761,-7.724344710669763e-07,-3.5408052144924808e-12,16.572795808415748,350.54079491141266,8849.370782726895
O3,-9.7,60.0,10.0,0.013857156339822986,-7.393027468568815e-07,-3.2409987228953864e-12,17.706916652604498,392.84111508401156,10294.23480461208
O3,-9.7,60.0,25.0,0.014088039306999825,-7.214955923669602e-07,-2.9905434075149377e-12,18.459403625385498,422.1983243338029,11331.914785777537
O3,-9.7,60.0,50.0,0.01414157112543003,-7.179502300477628e-07,-2.9294533622708158e-12,18.627745673150773,428.90687766041344,11572.923596429748
O3,-9.7,60.0,75.0,0.014153800131583101,-7.17128750221176e-07,-2.9161283356386024e-12,18.666561605331033,430.461030149478,11628.960461514103
O3,-9.7,60.0,100.0,0.01415881166404235,-7.168050558762104e-07,-2.9105323330351645e-12,18.682239974911003,431.08955355422006,11651.6442507
O3,-9.7,60.0,250.0,0.014165637538260382,-7.163525101450964e-07,-2.903119115649538e-12,18.703830160074524,431.9558045684365,11682.928145834252
O3,-9.7,60.0,500.0,0.014167302717060687,-7.162437869313002e-07,-2.9012946553794333e-12,18.709067998696565,432.1660871868947,11690.52587743712
O3,-9.7,60.0,1000.0,0.014168016185905885,-7.161972646625255e-07,-2.900513465301998e-12,18.71131113195291,432.25615713007693,11693.780624136656
O3,-9.7,60.0,5000.0,0.014168528760276989,-7.161638125601427e-07,-2.899952182720521e-12,18.712923726619326,432.32091431151343,11696.120832263967
O3,-9.7,66.0,0.0,0.01298605909653005,-8.500964672765797e-07,-4.726149746188877e-12,14.402307409705742,276.1128067516993,6461.688418848975
O3,-9.7,66.0,0.1,0.012989426083302042,-8.494167844296817e-07,-4.719346433271357e-12,14.417253146243713,276.59598046908,6476.513343405344
O3,-9.7,66.0,5.0,0.013531014817576402,-7.812448349275916e-07,-3.6025237334852236e-12,16.384856522155125,343.75707995570673,8623.382253987042
O3,-9.7,66.0,10.0,0.013827574034739649,-7.417196312206309e-07,-3.2706148137223483e-12,17.611603015626052,389.19606382262685,10167.357366211236
O3,-9.7,66.0,25.0,0.014079957758559193,-7.22049959830059e-07,-2.9997489834463172e-12,18.433738457001642,421.180074934725,11295.458401482063
O3,-9.7,66.0,50.0,0.014138665347737703,-7.181435608134732e-07,-2.9326697741833746e-12,18.61856612239892,428.53973777641806,11559.697042663704
O3,-9.7,66.0,75.0,0.014152114452479797,-7.172408296119239e-07,-2.917969655078622e-12,18.661230418477878,430.247412305584,11621.25369690975
O3,-9.7,66.0,100.0,0.014157609444121543,-7.168832108970213e-07,-2.911865794028366e-12,18.678468218642546,430.9383084213382,11646.184586312243
O3,-9.7,66.0,250.0,0.014165122724051774,-7.163861471137403e-07,-2.9036834311133914e-12,18.70221057153847,431.8907933172827,11680.579502444538
O3,-9.7,66.0,500.0,0.0141669542787884,-7.162665531185877e-07,-2.9016764419570262e-12,18.70797135742538,432.1220563879296,11688.934883428588
O3,-9.7,66.0,1000.0,0.014167738503044588,-7.162153539262192e-07,-2.9008174094522586e-12,18.710438544316013,432.2211184817877,11692.51444531987
O3,-9.7,66.0,5000.0,0.014168302511644793,-7.161785661895842e-07,-2.9001998665589086e-12,18.712212248286715,432.2923427974366,11695.088292860959
O3,-9.7,77.0,0.0,0.012869045566835506,-8.756460255282219e-07,-4.969546253091445e-12,13.86915918566041,259.1430397790498,5946.919591569848
O3,-9.7,77.0,0.1,0.012872531156494397,-8.748360680257017e-07,-4.961965157919279e-12,13.885330893169716,259.65016014515265,5962.134599367699
O3,-9.7,77.0,5.0,0.013447388511216886,-7.92831591357872e-07,-3.707688910655609e-12,16.051146471949515,331.8701279421913,8231.315736609535
O3,-9.7,77.0,10.0,0.01377391712739926,-7.462399957362459e-07,-3.3183973306836127e-12,17.43950036002598,382.65624610228457,9940.823907469565
O3,-9.7,77.0,25.0,0.01406595100241146,-7.231477992990469e-07,-3.0137432630260775e-12,18.386870534317428,419.32370994270127,11229.079960220075
O3,-9.7,77.0,50.0,0.014133328240866022,-7.184962398572576e-07,-2.938633833787513e-12,18.601760422311045,427.86798388794386,11535.507503637413
O3,-9.7,77.0,75.0,0.014149020793692284,-7.17445662621786e-07,-2.9213712325337332e-12,18.651464480793212,429.85623035242463,11607.1446174492
O3,-9.7,77.0,100.0,0.014155386756050168,-7.170245176217663e-07,-2.9143788055168856e-12,18.671557286150538,430.6612513370234,11636.185215121648
O3,-9.7,77.0,250.0,0.0141641794782507,-7.164478346834819e-07,-2.9047178428541993e-12,18.69924205425393,431.7716476403258,11676.275504647607
O3,-9.7,77.0,500.0,0.01416631520206364,-7.163082752754755e-07,-2.902376598216886e-12,18.705961182292054,432.0413523379461,11686.018908773409
O3,-9.7,77.0,1000.0,0.014167229907701272,-7.162485379673431e-07,-2.9013743975900823e-12,18.708839011671643,432.15689304112465,11690.19365424762
O3,-9.7,77.0,5000.0,0.014167888003734162,-7.162056260406667e-07,-2.9006538208137483e-12,18.7109080118482,432.23996972027084,11693.195660834353
O3,-9.7,90.0,0.0,0.012753161726948035,-9.072111861883548e-07,-5.219869507114486e-12,13.287831931963472,241.2299086112532,5416.278132654071
O3,-9.7,90.0,0.1,0.012756665362816888,-9.062344135010849e-07,-5.211999244644027e-12,13.305185002800087,241.75571347885952,5431.663324323194
O3,-9.7,90.0,5.0,0.013271634945963,-7.969951869202116e-07,-4.2010311249787685e-12,15.673875234838814,318.6755968953179,7802.073641762252
O3,-9.7,90.0,10.0,0.013734058267675599,-7.527797393881786e-07,-3.3685187268546536e-12,17.24039336312294,375.15749509736384,9682.834583011318
O3,-9.7,90.0,25.0,0.014048767839955194,-7.243672100005564e-07,-3.0331498292326135e-12,18.33178751149816,417.1470628840194,11151.389231741356
O3,-9.7,90.0,50.0,0.014126997738771631,-7.189088120863968e-07,-2.9458529088157324e-12,18.581938213066707,427.0763147046712,11507.018172352316
O3,-9.7,90.0,75.0,0.014145435382879558,-7.176942919473479e-07,-2.9251739527117125e-12,18.63993608815233,429.39467508841096,11590.503528620733
O3,-9.7,90.0,100.0,0.01415280329390859,-7.171957197885173e-07,-2.917205702553244e-12,18.663396410872604,430.3341962461357,11624.384457701211
O3,-9.7,90.0,250.0,0.014163064772322521,-7.165207285462046e-07,-2.905940542191175e-12,18.695735021267872,431.63090850960447,11671.19204374407
O3,-9.7,90.0,500.0,0.014165559946665102,-7.163575787139983e-07,-2.9032041555382896e-12,18.703586077642594,431.94600664866914,11682.574170607782
O3,-9.7,90.0,1000.0,0.01416662924110931,-7.162877705696841e-07,-2.9020325154803194e-12,18.70694900746569,432.0810103983917,11687.451796396961
O3,-9.7,90.0,5000.0,0.014167397745453048,-7.162375858581705e-07,-2.9011905760142664e-12,18.709366875891988,432.1780876630787,11690.959509154887
O3,-9.7,105.0,0.0,0.012629640675984644,-9.433250517270433e-07,-5.526665929259399e-12,12.674831672621007,223.00785240564988,4890.406516323277
O3,-9.7,105.0,0.1,0.01263323831635911,-9.421747666236176e-07,-5.517464334840472e-12,12.693254796975634,223.54551639936832,4905.7168136350765
O3,-9.7,105.0,5.0,0.013167994551712055,-8.126433121237221e-07,-4.3625416558328466e-12,15.260017963585472,304.4995225851055,7348.023211836739
O3,-9.7,105.0,10.0,0.013669390302399533,-7.593470714521263e-07,-3.4261310457805055e-12,17.016230456533886,366.80138895129755,9397.586763139096
O3,-9.7,105.0,25.0,0.014029064118506289,-7.257748308888248e-07,-3.055596510686134e-12,18.268638865276703,414.658484160817,11062.75056150295
O3,-9.7,105.0,50.0,0.014119753325576481,-7.193889168771772e-07,-2.954065702387378e-12,18.55911886306502,426.16582873955184,11474.277555561455
O3,-9.7,105.0,75.0,0.014141224750388134,-7.179732501236275e-07,-2.9298365715952475e-12,18.62665179274282,428.863119426688,11571.346942326258
O3,-9.7,105.0,100.0,0.014149809220034266,-7.173915047843077e-07,-2.9205333339982066e-12,18.65398887637898,429.9573302930838,11610.790609643464
O3,-9.7,105.0,250.0,0.014161779580694714,-7.166048678402626e-07,-2.907351094366896e-12,18.69169007901739,431.46861055527967,11665.330657135028
O3,-9.7,105.0,500.0,0.014164689110555444,-7.164144883563814e-07,-2.904158844216531e-12,18.70084632162736,431.83603521111314,11678.601374671929
O3,-9.7,105.0,1000.0,0.014165936114936713,-7.16333032086716e-07,-2.902792004988824e-12,18.704768707832155,431.9934806183191,11684.289318826182
O3,-9.7,105.0,5000.0,0.01416683269568826,-7.162744886470175e-07,-2.9018096231942186e-12,18.70758895753028,432.1067033189028,11688.380135149995
O3,-9.7,123.0,0.0,0.012503729787647962,-9.876824114902323e-07,-5.862792414975219e-12,12.009972317132947,204.018528761246,4357.945501854374
O3,-9.7,123.0,0.1,0.012507315632634587,-9.86310492413386e-07,-5.852724621800984e-12,12.029352065763064,204.5606391566356,4372.919848014824
O3,-9.7,123.0,5.0,0.013073267425639192,-8.327472502181241e-07,-4.561380285367808e-12,14.7913520957183,288.82258256413263,6854.69650405462
O3,-9.7,123.0,10.0,0.013590582070826857,-7.671306952686266e-07,-3.4895963789998746e-12,16.75481132575004,357.1719539092246,9071.832216241142
O3,-9.7,123.0,25.0,0.014005632192747993,-7.274691716884951e-07,-3.0824492944789043e-12,18.193432410296033,411.7041877385944,10957.781990586634
O3,-9.7,123.0,50.0,0.0141110738831786,-7.199645784904893e-07,-2.9639467896609414e-12,18.531809515075167,425.0774374740374,11435.173989905388
O3,-9.7,123.0,75.0,0.01413618615224725,-7.183085813435778e-07,-2.9354197672044608e-12,18.610735610939997,428.226674344948,11548.422003935128
O3,-9.7,123.0,100.0,0.014146317207940068,-7.176362463978575e-07,-2.924193729178145e-12,18.6427123462818,429.50580436483625,11594.509611905596
O3,-9.7,123.0,250.0,0.014160238665133041,-7.167058740488494e-07,-2.909043467599393e-12,18.68683845811105,431.27398492061724,11658.302849752552
O3,-9.7,123.0,500.0,0.014163644587935113,-7.164827919770549e-07,-2.905304411251945e-12,18.697559673727422,431.70413000950714,11673.836707596674
O3,-9.7,123.0,1000.0,0.014165104668413355,-7.163873535276805e-07,-2.903703357837932e-12,18.70215301904029,431.8884832133677,11680.496048407656
O3,-9.7,123.0,5000.0,0.014166154333778993,-7.163187538057208e-07,-2.9025527368462207e-12,18.705455901479873,432.02106759513083,11685.286018695571
O3,-9.7,124.0,0.0,0.012497406794128484,-9.90185380884545e-07,-5.879891595225854e-12,11.975074897393124,203.04406875282075,4331.06266298099
O3,-9.7,124.0,0.1,0.012500838797176742,-9.887758165012674e-07,-5.871158495259834e-12,11.994498993670902,203.5861845703853,4346.012842851805
O3,-9.7,124.0,5.0,0.013067524009025258,-8.338340885505738e-07,-4.5719468998752625e-12,14.766157738702063,287.9911560800468,6828.795370572426
O3,-9.7,124.0,10.0,0.013586138121817555,-7.675491370207197e-07,-3.4936019963470835e-12,16.740523355621008,356.64923674300303,9054.240683141014
O3,-9.7,124.0,25.0,0.01400434011763813,-7.275638576354074e-07,-3.083922532596912e-12,18.18927242544173,411.54107336361176,10951.99458461263
O3,-9.7,124.0,50.0,0.014110588818162075,-7.199961381732902e-07,-2.9645120574681996e-12,18.530294685418134,425.0171048937596,11433.007467503987
O3,-9.7,124.0,75.0,0.014135906175192234,-7.183271768946953e-07,-2.9357313968567335e-12,18.609852176118103,428.1913616653536,11547.150405310036
O3,-9.7,124.0,100.0,0.014146118035899522,-7.176493199992301e-07,-2.9244149119011064e-12,18.642086272123507,429.4807423705618,11593.606121675779
