operator,binding_energy,repressor,inducer_uM,num_mom,lambda_m0p1,lambda_m0p2,lambda_m0p3,lambda_m0p4,lambda_m0p5,lambda_m0p6
O2,-13.9,22.0,0.1,5,0.011050313808238156,-5.499419769965729e-06,2.4788437377796458e-11,1.1377345145300474e-16,6.396392399745102e-22,0.0
O2,-13.9,22.0,5.0,5,0.0077644207616550795,-2.127313786505942e-06,1.147213092511678e-11,5.034375376108883e-17,3.836121606662836e-22,0.0
O2,-13.9,22.0,10.0,5,0.005369825588847462,-8.509182946094211e-07,3.342157573340704e-12,2.8262192336210205e-17,1.7902025316007251e-22,0.0
O2,-13.9,22.0,25.0,5,0.003474400448700616,-2.9427792820003404e-07,-1.033981003599364e-12,1.9103631780511407e-17,8.801369466235219e-24,0.0
O2,-13.9,22.0,50.0,5,0.0028664257776561536,-1.8418394974924474e-07,-2.345027527291546e-12,1.6927047130426327e-17,-3.9391487356053567e-23,0.0
O2,-13.9,22.0,75.0,5,0.0027810024900859313,-1.6986792730923627e-07,-2.147465425461566e-12,1.5515031648095098e-17,-3.632490777409205e-23,0.0
O2,-13.9,22.0,100.0,5,0.0027459189581683584,-1.6426445569039192e-07,-2.0674980257948966e-12,1.49428237269851e-17,-3.5006555480845107e-23,0.0
O2,-13.9,22.0,250.0,5,0.002698318792741802,-1.5664005812578651e-07,-1.9638557451079e-12,1.4189591920560617e-17,-3.343378082773352e-23,0.0
O2,-13.9,22.0,500.0,5,0.0026871261955995563,-1.5485160715914118e-07,-1.9397387491724588e-12,1.4013294839286665e-17,-3.3071898829516997e-23,0.0
O2,-13.9,22.0,1000.0,5,0.0026823913689743815,-1.5409137834947306e-07,-1.9295308697164665e-12,1.3939723814761812e-17,-3.2926323991024665e-23,0.0
O2,-13.9,22.0,5000.0,5,0.0026789063104898643,-1.5354296231386508e-07,-1.9220071137141587e-12,1.3883268642455776e-17,-3.280133363949555e-23,0.0
O2,-13.9,260.0,0.0,5,-0.010285813243616429,7.296067595723307e-08,-1.7971133565644406e-12,2.46430961610184e-17,-1.1385934725340417e-22,0.0
O2,-13.9,260.0,0.1,5,-0.010240486384853706,7.263113974927264e-08,-1.7891968497644689e-12,2.4534846826052574e-17,-1.1335786780668994e-22,0.0
O2,-13.9,260.0,5.0,5,-0.004980889720913381,3.439088669635406e-08,-8.708080096498355e-13,1.1975409550314024e-17,-5.51692210962317e-23,0.0
O2,-13.9,260.0,10.0,5,0.01564253734039107,-1.7925558678491953e-05,1.4355769100348518e-10,2.813519453122071e-17,3.122719421779774e-21,0.0
O2,-13.9,260.0,25.0,5,0.008790235257257818,-2.9308825634996712e-06,1.7571857771562e-11,5.3989570071175087e-17,5.335777732728254e-22,0.0
O2,-13.9,260.0,50.0,5,0.005417861633294434,-8.697213192414538e-07,3.3741021482224058e-12,2.908085228385391e-17,1.7938864174095154e-22,0.0
O2,-13.9,260.0,75.0,5,0.004427746998481829,-5.318280440684584e-07,1.2041699444204657e-12,2.0264085302137452e-17,1.0837897946839532e-22,0.0
O2,-13.9,260.0,100.0,5,0.003973957013805267,-4.08340931482519e-07,1.6034812993482447e-14,1.9459473700892754e-17,5.883210200401906e-23,0.0
O2,-13.9,260.0,250.0,5,0.0032887131489474763,-2.5635418586990377e-07,-1.1368073362835049e-12,1.7404245152051765e-17,9.592119171228992e-25,0.0
O2,-13.9,260.0,500.0,5,0.0029473156862135797,-1.9824399808246681e-07,-2.54081284583486e-12,1.8302136694097995e-17,-4.2372031220383793e-23,0.0
O2,-13.9,260.0,1000.0,5,0.0028892945875460757,-1.8810778074613687e-07,-2.39978906553546e-12,1.7313432109356443e-17,-4.02363024656427e-23,0.0
O2,-13.9,260.0,5000.0,5,0.0028476432475377125,-1.8098901311089226e-07,-2.3006788440178068e-12,1.6608644471025765e-17,-3.869128426246374e-23,0.0
O2,-13.9,1740.0,0.0,5,-0.06609995293497462,4.786444508103663e-07,-1.154628375245772e-11,1.579440254937831e-16,-7.313140204209904e-22,0.0
O2,-13.9,1740.0,0.1,5,-0.06581306514968435,4.7655966514439437e-07,-1.1496174682840924e-11,1.5725886364059248e-16,-7.281405052761919e-22,0.0
O2,-13.9,1740.0,5.0,5,-0.03204573590943876,2.3114410433329757e-07,-5.598003969507355e-12,7.661273426202981e-17,-3.545957309839674e-22,0.0
O2,-13.9,1740.0,10.0,5,-0.014361307464494103,1.0259017264108035e-07,-2.5089438347677455e-12,3.437633438113553e-17,-1.589487142630829e-22,0.0
O2,-13.9,1740.0,25.0,5,-0.003674891423837654,2.4893620996492797e-08,-6.429586983571093e-13,8.85820799647131e-18,-4.072230192347482e-23,0.0
O2,-13.9,1740.0,50.0,5,0.013014076323598673,-8.995233939061647e-06,6.524711695052576e-11,6.358263340993633e-17,1.5395864357736505e-21,0.0
O2,-13.9,1740.0,75.0,5,0.01019693080095043,-4.368188041338096e-06,2.8271138651659246e-11,6.038419332954043e-17,7.717166675790448e-22,0.0
O2,-13.9,1740.0,100.0,5,0.00861175553349434,-2.7778877101121855e-06,1.631160953046696e-11,5.388436250248132e-17,5.024714509442883e-22,0.0
O2,-13.9,1740.0,250.0,5,0.0057783637932591085,-1.019287363220923e-06,4.13695775659198e-12,3.4287961469296283e-17,1.9712444047803255e-22,0.0
O2,-13.9,1740.0,500.0,5,0.004953938268989286,-6.99164988160702e-07,2.530565310153974e-12,2.3198306834696048e-17,1.5608164682487771e-22,0.0
O2,-13.9,1740.0,1000.0,5,0.0045574617658087225,-5.716642847857829e-07,1.5708244938739294e-12,2.0649342255478448e-17,1.2251989270635495e-22,0.0
O2,-13.9,1740.0,5000.0,5,0.004267480403354432,-4.853070495985173e-07,7.869791477662076e-13,1.9778811154978945e-17,9.171774863132699e-23,0.0
O3,-9.7,0.0,0.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,0.1,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,5.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,10.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,25.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,50.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,75.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,100.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,250.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,500.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,1000.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,0.0,5000.0,5,0.0026636691063577113,-1.5113766414221187e-07,-1.8894694644460382e-12,1.3646346926228321e-17,-3.2329815447445647e-23,0.0
O3,-9.7,22.0,0.0,5,0.0029136241300040384,-1.8341634284584364e-07,-2.326227735954538e-12,1.680008358637919e-17,-3.91218625449971e-23,0.0
O3,-9.7,22.0,0.1,5,0.0029125266923307985,-1.8326586091305876e-07,-2.324177390328066e-12,1.678545983830682e-17,-3.9090330465237647e-23,0.0
O3,-9.7,22.0,5.0,5,0.0027828850680740895,-1.6615857559756617e-07,-2.0894650219743094e-12,1.5103664788371543e-17,-3.535482976322558e-23,0.0
O3,-9.7,22.0,10.0,5,0.0027158934978434206,-1.576325303586189e-07,-1.9757832447286233e-12,1.4276386684901105e-17,-3.36250437357805e-23,0.0
O3,-9.7,22.0,25.0,5,0.0026767632489960724,-1.52737926041489e-07,-1.9108591398238695e-12,1.3803148881319193e-17,-3.266509188299309e-23,0.0
O3,-9.7,22.0,50.0,5,0.0026681708196570264,-1.5169237134198556e-07,-1.8969448145843507e-12,1.3700082784832967e-17,-3.244335044065645e-23,0.0
O3,-9.7,22.0,75.0,5,0.002666302028402712,-1.5145778920204995e-07,-1.89398865860184e-12,1.3678065624934111e-17,-3.240238576831625e-23,0.0
O3,-9.7,22.0,100.0,5,0.002665574843846561,-1.5136521814329823e-07,-1.8927722677847854e-12,1.3669248762963285e-17,-3.2384836861031794e-23,0.0
O3,-9.7,22.0,250.0,5,0.0026645514777884345,-1.5124019745318682e-07,-1.8908070569488475e-12,1.365604876402756e-17,-3.2349242634406316e-23,0.0
O3,-9.7,22.0,500.0,5,0.0026643046066687887,-1.5120913529184245e-07,-1.890399375612232e-12,1.3653092528622949e-17,-3.2343363331065726e-23,0.0
O3,-9.7,22.0,1000.0,5,0.0026641892501981673,-1.5119530754709813e-07,-1.890218533729077e-12,1.3651780651429762e-17,-3.234074096011565e-23,0.0
O3,-9.7,22.0,5000.0,5,0.0026640523545003025,-1.511824232926403e-07,-1.890053589555821e-12,1.3650583647846972e-17,-3.233829389948911e-23,0.0
O3,-9.7,22.0,0.0,5,0.0029136241300040384,-1.8341634284584364e-07,-2.326227735954538e-12,1.680008358637919e-17,-3.91218625449971e-23,0.0
O3,-9.7,22.0,0.1,5,0.0029125266923307985,-1.8326586091305876e-07,-2.324177390328066e-12,1.678545983830682e-17,-3.9090330465237647e-23,0.0
O3,-9.7,22.0,5.0,5,0.0027828850680740895,-1.6615857559756617e-07,-2.0894650219743094e-12,1.5103664788371543e-17,-3.535482976322558e-23,0.0
O3,-9.7,22.0,10.0,5,0.0027158934978434206,-1.576325303586189e-07,-1.9757832447286233e-12,1.4276386684901105e-17,-3.36250437357805e-23,0.0
O3,-9.7,22.0,25.0,5,0.0026767632489960724,-1.52737926041489e-07,-1.9108591398238695e-12,1.3803148881319193e-17,-3.266509188299309e-23,0.0
O3,-9.7,22.0,50.0,5,0.0026681708196570264,-1.5169237134198556e-07,-1.8969448145843507e-12,1.3700082784832967e-17,-3.244335044065645e-23,0.0
O3,-9.7,22.0,75.0,5,0.002666302028402712,-1.5145778920204995e-07,-1.89398865860184e-12,1.3678065624934111e-17,-3.240238576831625e-23,0.0
O3,-9.7,22.0,100.0,5,0.002665574843846561,-1.5136521814329823e-07,-1.8927722677847854e-12,1.3669248762963285e-17,-3.2384836861031794e-23,0.0
O3,-9.7,22.0,250.0,5,0.0026645514777884345,-1.5124019745318682e-07,-1.8908070569488475e-12,1.365604876402756e-17,-3.2349242634406316e-23,0.0
O3,-9.7,22.0,500.0,5,0.0026643046066687887,-1.5120913529184245e-07,-1.890399375612232e-12,1.3653092528622949e-17,-3.2343363331065726e-23,0.0
O3,-9.7,22.0,1000.0,5,0.0026641892501981673,-1.5119530754709813e-07,-1.890218533729077e-12,1.3651780651429762e-17,-3.234074096011565e-23,0.0
O3,-9.7,22.0,5000.0,5,0.0026640523545003025,-1.511824232926403e-07,-1.890053589555821e-12,1.3650583647846972e-17,-3.233829389948911e-23,0.0
O3,-9.7,260.0,0.0,5,0.005811178933335142,-8.37820665059646e-07,3.0946851472020685e-12,2.777860918789294e-17,1.8489591333255888e-22,0.0
O3,-9.7,260.0,0.1,5,0.005799995731918247,-8.341802944434471e-07,3.0728397050100604e-12,2.767307734285503e-17,1.8420517454014863e-22,0.0
O3,-9.7,260.0,5.0,5,0.004362628283722251,-4.4121202354552003e-07,-5.003027790342092e-14,2.1289452627912696e-17,6.177215094566839e-23,0.0
O3,-9.7,260.0,10.0,5,0.003489976678088705,-2.7143480893552196e-07,-1.2101085092146413e-12,1.8448900562153806e-17,7.923906778250347e-25,0.0
O3,-9.7,260.0,25.0,5,0.0028177862450339203,-1.7058953714132693e-07,-2.1525312784070494e-12,1.555455147516993e-17,-3.642658391415116e-23,0.0
O3,-9.7,260.0,50.0,5,0.002717213486429417,-1.5779157920131193e-07,-1.9778857753083346e-12,1.4291734198967928e-17,-3.3656906637420465e-23,0.0
O3,-9.7,260.0,75.0,5,0.002694745525662399,-1.5497427364925203e-07,-1.9404711960093184e-12,1.4017500976700777e-17,-3.308403137991084e-23,0.0
O3,-9.7,260.0,100.0,5,0.0026856220330577184,-1.5384273624436951e-07,-1.9254387092763556e-12,1.390847082149611e-17,-3.2859996869675536e-23,0.0
O3,-9.7,260.0,250.0,5,0.0026730058680610783,-1.5228936143306254e-07,-1.9048035867855504e-12,1.3756860585531997e-17,-3.255736956584726e-23,0.0
O3,-9.7,260.0,500.0,5,0.002670142661621418,-1.5192432147672516e-07,-1.899988758292411e-12,1.3722079788710297e-17,-3.248776903419624e-23,0.0
O3,-9.7,260.0,1000.0,5,0.0026687715827717288,-1.5176031621661122e-07,-1.8978334674269658e-12,1.3706506988405213e-17,-3.2456359124552074e-23,0.0
O3,-9.7,260.0,5000.0,5,0.0026678402680046045,-1.516454683731102e-07,-1.8963207170648703e-12,1.3695575896779935e-17,-3.243437095024818e-23,0.0
O3,-9.7,1740.0,0.0,5,0.013791516676397006,-7.970405189344193e-06,1.9569962551450454e-11,1.7421556670389965e-16,6.149178038048429e-22,0.0
O3,-9.7,1740.0,0.1,5,0.0137672660324496,-7.925476384208436e-06,1.978918983830496e-11,1.763588121363715e-16,6.05849584184699e-22,0.0
O3,-9.7,1740.0,5.0,5,0.009971323910978417,-3.11409242957055e-06,1.7887301248737548e-11,6.339364652302627e-17,5.564978027885698e-22,0.0
O3,-9.7,1740.0,10.0,5,0.006734774460886728,-1.180241770875928e-06,4.786099020144111e-12,3.9663612374537013e-17,2.286416823256892e-22,0.0
O3,-9.7,1740.0,25.0,5,0.003922289125739744,-3.5013305741939555e-07,-1.0278490695365268e-12,2.2069843138466827e-17,1.5881311158602952e-23,0.0
O3,-9.7,1740.0,50.0,5,0.00302092226879648,-1.9840275346905644e-07,-2.531000654304731e-12,1.825824410637074e-17,-4.228999450498521e-23,0.0
O3,-9.7,1740.0,75.0,5,0.0028721046735727678,-1.7779139310643028e-07,-2.2498772075546944e-12,1.625563045498947e-17,-3.796391889786781e-23,0.0
O3,-9.7,1740.0,100.0,5,0.0028115039808977644,-1.697724551844238e-07,-2.141380966351964e-12,1.547465643502694e-17,-3.6253102890280154e-23,0.0
O3,-9.7,1740.0,250.0,5,0.0027261996797140545,-1.5893234072577388e-07,-1.9930708726210817e-12,1.440242020716996e-17,-3.388733489940398e-23,0.0
O3,-9.7,1740.0,500.0,5,0.002706123265952915,-1.5639927987947574e-07,-1.959422908173107e-12,1.4156879716728886e-17,-3.337757328503405e-23,0.0
O3,-9.7,1740.0,1000.0,5,0.002697477775370515,-1.5531837505735077e-07,-1.9450338000212272e-12,1.405082445710731e-17,-3.315283025040085e-23,0.0
O3,-9.7,1740.0,5000.0,5,0.002691214094518162,-1.5453970023445893e-07,-1.934813985792384e-12,1.3978387903870494e-17,-3.301376941751576e-23,0.0
O1,-15.3,0.0,0.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,0.1,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,5.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,10.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,25.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,50.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,75.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,100.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,250.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,500.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,1000.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,0.0,5000.0,6,0.002917710054191756,-1.853542593533609e-07,-3.375753797087303e-13,6.2088771827522626e-18,-8.239235670116467e-23,-3.4092728547278006e-28
O1,-15.3,22.0,0.0,6,-0.003580190606707059,-4.149353600133051e-08,-4.2513425660747567e-13,-8.677289429889841e-18,-5.802114711205485e-23,1.7929036865730624e-28
O1,-15.3,22.0,0.1,6,-0.0035645258554799263,-4.133567862235892e-08,-4.2287068073275573e-13,-8.635285388715048e-18,-5.774895770386682e-23,1.7844165987014569e-28
O1,-15.3,22.0,5.0,6,0.010210195064497496,-9.165013136329087e-06,-7.111999753106281e-11,-8.252655757608386e-16,-1.0948115730790622e-20,1.0859077250160391e-26
O1,-15.3,22.0,10.0,6,0.006830182456340854,-2.919435525746679e-06,-1.8021142598241514e-11,-1.8800469928795895e-16,-2.9442357916068846e-21,1.8979567889623852e-27
O1,-15.3,22.0,25.0,6,0.0036029488332325944,-5.496061376477352e-07,-1.8113662257943909e-12,-8.185477631685966e-18,-3.6248600470990756e-22,-1.9298513054663316e-28
O1,-15.3,22.0,50.0,6,0.0029173459550021082,-2.757960014440687e-07,-6.861300902763564e-13,2.37848393930313e-18,-1.4444831855195577e-22,-2.3574162975217395e-28
O1,-15.3,22.0,75.0,6,0.002830168943015311,-2.3017181169645358e-07,-5.355752269950383e-13,3.8662094179145965e-18,-1.1230216750381699e-22,-2.4337536955472686e-28
O1,-15.3,22.0,100.0,6,0.002818349241939131,-2.1423777844508233e-07,-4.861374661902937e-13,4.492625108046571e-18,-1.022061520948566e-22,-2.5771716038890434e-28
O1,-15.3,22.0,250.0,6,0.0028521426339030384,-1.9668969748170878e-07,-3.745706964786583e-13,5.675263632353129e-18,-8.85814514493418e-23,-3.026216659147109e-28
O1,-15.3,22.0,500.0,6,0.002868645608829708,-1.9277689682127576e-07,-3.6229778504476675e-13,5.864189588457135e-18,-8.650786470422143e-23,-3.1480569320828778e-28
O1,-15.3,22.0,1000.0,6,0.0028669482556377287,-1.9056965169838877e-07,-3.577874485405447e-13,5.902874047618671e-18,-8.550261219063734e-23,-3.1875192709318914e-28
O1,-15.3,22.0,5000.0,6,0.0028751144477975354,-1.8954243762212742e-07,-3.5410772780991835e-13,5.958508031190891e-18,-8.491783668975337e-23,-3.2262325651500575e-28
O1,-15.3,22.0,0.0,6,-0.003580190606707059,-4.149353600133051e-08,-4.2513425660747567e-13,-8.677289429889841e-18,-5.802114711205485e-23,1.7929036865730624e-28
O1,-15.3,22.0,0.1,6,-0.0035645258554799263,-4.133567862235892e-08,-4.2287068073275573e-13,-8.635285388715048e-18,-5.774895770386682e-23,1.7844165987014569e-28
O1,-15.3,22.0,5.0,6,0.010210195064497496,-9.165013136329087e-06,-7.111999753106281e-11,-8.252655757608386e-16,-1.0948115730790622e-20,1.0859077250160391e-26
O1,-15.3,22.0,10.0,6,0.006830182456340854,-2.919435525746679e-06,-1.8021142598241514e-11,-1.8800469928795895e-16,-2.9442357916068846e-21,1.8979567889623852e-27
O1,-15.3,22.0,25.0,6,0.0036029488332325944,-5.496061376477352e-07,-1.8113662257943909e-12,-8.185477631685966e-18,-3.6248600470990756e-22,-1.9298513054663316e-28
O1,-15.3,22.0,50.0,6,0.0029173459550021082,-2.757960014440687e-07,-6.861300902763564e-13,2.37848393930313e-18,-1.4444831855195577e-22,-2.3574162975217395e-28
O1,-15.3,22.0,75.0,6,0.002830168943015311,-2.3017181169645358e-07,-5.355752269950383e-13,3.8662094179145965e-18,-1.1230216750381699e-22,-2.4337536955472686e-28
O1,-15.3,22.0,100.0,6,0.002818349241939131,-2.1423777844508233e-07,-4.861374661902937e-13,4.492625108046571e-18,-1.022061520948566e-22,-2.5771716038890434e-28
O1,-15.3,22.0,250.0,6,0.0028521426339030384,-1.9668969748170878e-07,-3.745706964786583e-13,5.675263632353129e-18,-8.85814514493418e-23,-3.026216659147109e-28
O1,-15.3,22.0,500.0,6,0.002868645608829708,-1.9277689682127576e-07,-3.6229778504476675e-13,5.864189588457135e-18,-8.650786470422143e-23,-3.1480569320828778e-28
O1,-15.3,22.0,1000.0,6,0.0028669482556377287,-1.9056965169838877e-07,-3.577874485405447e-13,5.902874047618671e-18,-8.550261219063734e-23,-3.1875192709318914e-28
O1,-15.3,22.0,5000.0,6,0.0028751144477975354,-1.8954243762212742e-07,-3.5410772780991835e-13,5.958508031190891e-18,-8.491783668975337e-23,-3.2262325651500575e-28
O1,-15.3,260.0,0.0,6,-0.04054986465783324,-4.130457880605246e-07,-5.818174562128904e-12,-1.0838857129882754e-16,-7.042450543206298e-22,2.1942303494347283e-27
O1,-15.3,260.0,0.1,6,-0.040371660269967725,-4.1125606268671883e-07,-5.792156475124764e-12,-1.0790724893207301e-16,-7.011247551457712e-22,2.1844862612101257e-27
O1,-15.3,260.0,5.0,6,-0.019532059101587968,-2.0196700697699752e-07,-2.749956616030493e-12,-5.1624592063208007e-17,-3.3626254029457138e-22,1.045046529862728e-27
O1,-15.3,260.0,10.0,6,-0.008710554971201595,-9.309007514012612e-08,-1.1593787797248893e-12,-2.23907716383198e-17,-1.465943455407246e-22,4.570449758413324e-28
O1,-15.3,260.0,25.0,6,0.011234851176903008,-1.2866389471551566e-05,-1.0468217554715882e-10,-1.23525102798799e-15,-1.5925092651046244e-20,1.68060067430596e-26
O1,-15.3,260.0,50.0,6,0.006914360850280963,-3.0149315598356738e-06,-1.8772271330449885e-11,-1.9668247747602893e-16,-3.0583699773465833e-21,2.0082516694021514e-27
O1,-15.3,260.0,75.0,6,0.005200846783105685,-1.4457466183963368e-06,-7.178161441624133e-12,-6.484611463800772e-17,-1.2537190223115987e-21,3.648636344612774e-28
O1,-15.3,260.0,100.0,6,0.0044124215164687685,-9.472766228980275e-07,-3.969795309179175e-12,-3.0399187401279373e-17,-7.346647198629509e-22,-1.4613944302963004e-30
O1,-15.3,260.0,250.0,6,0.00328825486900354,-4.2087109514661615e-07,-1.2362692436267714e-12,-2.6761182819508772e-18,-2.549858562709983e-22,-2.224801669170258e-28
O1,-15.3,260.0,500.0,6,0.00304100344719418,-3.2552546639792204e-07,-8.632528396534613e-13,7.602221248914788e-19,-1.8100798388847253e-22,-2.3328016419044506e-28
O1,-15.3,260.0,1000.0,6,0.002949509314016994,-2.892756310902993e-07,-7.326113272788375e-13,1.948514042565399e-18,-1.5419566634867308e-22,-2.350222289549914e-28
O1,-15.3,260.0,5000.0,6,0.002893145059929547,-2.65100596528834e-07,-6.497604235484262e-13,2.718787073386656e-18,-1.367543978349853e-22,-2.3650598590505484e-28
O1,-15.3,1740.0,0.0,6,-0.24403939016098478,-2.4581578177147952e-06,-3.553780848904257e-11,-6.581706879806501e-16,-4.269535834315188e-21,1.3325910046215956e-26
O1,-15.3,1740.0,0.1,6,-0.24306599779846702,-2.4483677900102127e-06,-3.539560820720559e-11,-6.55539888260314e-16,-4.25246805475463e-21,1.327262104274468e-26
O1,-15.3,1740.0,5.0,6,-0.12349819706834209,-1.246334226725662e-06,-1.7930744090124387e-11,-3.3245457201342835e-16,-2.156970703172912e-21,6.730263850512988e-27
O1,-15.3,1740.0,10.0,6,-0.05647724716085999,-5.730143734879325e-07,-8.143689708928248e-12,-1.5140881224777003e-16,-9.831386822093971e-22,3.06512366772502e-27
O1,-15.3,1740.0,25.0,6,-0.014307942021495842,-1.4949820516431024e-07,-1.9876354462854336e-12,-3.751863555147551e-17,-2.448171119514199e-22,7.594502636045187e-28
O1,-15.3,1740.0,50.0,6,-0.005086064803715312,-5.659657824451184e-08,-6.291199964995106e-13,-1.2616020583916057e-17,-8.317387600566977e-23,2.6002224132454702e-28
O1,-15.3,1740.0,75.0,6,0.012174121585886188,-1.892247949407859e-05,-1.607864822460401e-10,-1.929121412693722e-15,-2.4236625608298348e-20,2.710960317236559e-26
O1,-15.3,1740.0,100.0,6,0.011076482641382326,-1.2177570770840497e-05,-9.82720570357191e-11,-1.1575891310301548e-15,-1.4984132129074854e-20,1.567751443346664e-26
O1,-15.3,1740.0,250.0,6,0.00751259301597055,-3.7591007158869027e-06,-2.472463315352965e-11,-2.6634663181766e-16,-3.966389698624187e-21,2.938980621421033e-27
O1,-15.3,1740.0,500.0,6,0.006112814485703491,-2.188845679001032e-06,-1.2451803871104695e-11,-1.2404080900881525e-16,-2.0848461248581393e-21,1.07845989402514e-27
O1,-15.3,1740.0,1000.0,6,0.0054312421350314385,-1.6154039779058805e-06,-8.341979752153524e-12,-7.764009484440802e-17,-1.4385359343761984e-21,5.119191388875783e-28
O1,-15.3,1740.0,5000.0,6,0.0049056953230900615,-1.2450735329748147e-06,-5.8544839319180044e-12,-5.035497297851182e-17,-1.041154196635895e-21,2.0500507210819877e-28
O2,-13.9,0.0,0.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,0.1,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,5.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,10.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,25.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,50.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,75.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,100.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,250.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,500.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
